protein, rna
XP_006357442.1, XM_006357380.2
XP_006352927.1, XM_006352865.2
XP_006361258.1, XM_006361196.2
XP_015166607.1, XM_015311121.1
XP_006345152.1, XM_006345090.2
XP_006345153.1, XM_006345091.2
XP_006346646.2, XM_006346584.2
XP_006358931.1, XM_006358869.2
XP_006343897.1, XM_006343835.2
XP_006350607.1, XM_006350545.2
XP_015162619.1, XM_015307133.1
XP_006344880.1, XM_006344818.2
XP_006346174.1, XM_006346112.2
XP_015163065.1, XM_015307579.1
XP_006354785.1, XM_006354723.2
XP_006357114.1, XM_006357052.2
XP_006364606.1, XM_006364544.2
XP_015159343.1, XM_015303857.1
XP_006356744.1, XM_006356682.2
XP_006356745.1, XM_006356683.2
XP_006348295.1, XM_006348233.2
NP_001274819.1, NM_001287890.1
XP_006347412.1, XM_006347350.2
XP_015164302.1, XM_015308816.1
XP_006346051.1, XM_006345989.2
XP_015163623.1, XM_015308137.1
XP_015163624.1, XM_015308138.1
XP_006360729.1, XM_006360667.2
XP_006360730.1, XM_006360668.2
XP_015161525.1, XM_015306039.1
XP_006364882.1, XM_006364820.2
XP_015159655.1, XM_015304169.1
XP_006355299.1, XM_006355237.2
XP_006357933.1, XM_006357871.2
XP_006367465.2, XM_006367403.2
XP_015169799.1, XM_015314313.1
XP_006359645.1, XM_006359583.2
XP_006367336.1, XM_006367274.2
XP_006355445.1, XM_006355383.2
XP_006355446.1, XM_006355384.2
XP_006355449.1, XM_006355387.2
XP_006355450.1, XM_006355388.2
XP_015167860.1, XM_015312374.1
XP_015167861.1, XM_015312375.1
XP_015167862.1, XM_015312376.1
XP_015167863.1, XM_015312377.1
XP_006344081.1, XM_006344019.2
XP_006360848.1, XM_006360786.2
XP_006344039.1, XM_006343977.2
XP_006350824.1, XM_006350762.2
XP_006340214.1, XM_006340152.2
XP_006338275.1, XM_006338213.2
XP_006344827.2, XM_006344765.2
XP_006366462.1, XM_006366400.2
XP_015163060.1, XM_015307574.1
NP_001275113.1, NM_001288184.1
NP_001275321.1, NM_001288392.1
NP_001275448.1, NM_001288519.1
XP_015165781.1, XM_015310295.1
XP_006338388.1, XM_006338326.2
XP_006355921.1, XM_006355859.2
XP_006355922.1, XM_006355860.2
XP_006349487.1, XM_006349425.2
XP_006357105.1, XM_006357043.2
XP_006367662.1, XM_006367600.2
XP_006341308.1, XM_006341246.2
XP_006341309.1, XM_006341247.2
XP_006344973.1, XM_006344911.2
XP_006354804.1, XM_006354742.2
XP_006357234.1, XM_006357172.2
XP_015168811.1, XM_015313325.1
XP_015168812.1, XM_015313326.1
XP_006354024.1, XM_006353962.2
XP_006354025.1, XM_006353963.2
XP_006354026.1, XM_006353964.2
XP_006354027.1, XM_006353965.2
XP_006354028.1, XM_006353966.2
XP_006356928.1, XM_006356866.1
XP_006346783.1, XM_006346721.2
XP_006352455.1, XM_006352393.2
XP_006353002.1, XM_006352940.2
XP_006353003.1, XM_006352941.2
XP_015166639.1, XM_015311153.1
XP_006344815.1, XM_006344753.2
XP_006365487.1, XM_006365425.2
XP_006346933.1, XM_006346871.2
XP_006363140.1, XM_006363078.2
XP_006366983.1, XM_006366921.2
XP_006366984.1, XM_006366922.2
XP_006366985.1, XM_006366923.2
XP_006366987.1, XM_006366925.2
XP_015169225.1, XM_015313739.1
XP_006340927.1, XM_006340865.1
XP_006341923.1, XM_006341861.2
XP_006352162.1, XM_006352100.1
XP_006338556.1, XM_006338494.2
XP_006345050.1, XM_006344988.2
XP_006345051.1, XM_006344989.2
XP_006347460.1, XM_006347398.2
XP_006354554.1, XM_006354492.1
XP_006340939.1, XM_006340877.2
XP_006342236.1, XM_006342174.2
XP_006343370.1, XM_006343308.2
XP_015161158.1, XM_015305672.1
XP_006363046.1, XM_006362984.2
XP_006363047.1, XM_006362985.2
XP_015158774.1, XM_015303288.1
XP_015158776.1, XM_015303290.1
XP_006338320.1, XM_006338258.2
XP_006348633.1, XM_006348571.2
XP_006340194.1, XM_006340132.2
XP_006345796.1, XM_006345734.2
XP_006338616.1, XM_006338554.2
XP_006338617.1, XM_006338555.2
XP_006357668.1, XM_006357606.2
XP_006357669.1, XM_006357607.2
XP_006368107.1, XM_006368045.1
XP_015168998.1, XM_015313512.1
XP_006364245.1, XM_006364183.2
XP_006365809.1, XM_006365747.2
XP_006365810.1, XM_006365748.2
XP_006338751.1, XM_006338689.2
XP_006338752.1, XM_006338690.1
XP_015163397.1, XM_015307911.1
XP_006351189.1, XM_006351127.2
XP_006341771.1, XM_006341709.2
XP_006351457.1, XM_006351395.2
XP_006352168.1, XM_006352106.1
XP_015159480.1, XM_015303994.1
XP_015159481.1, XM_015303995.1
XP_015159482.1, XM_015303996.1
XP_015159483.1, XM_015303997.1
XP_006346591.1, XM_006346529.2
XP_006356193.1, XM_006356131.2
XP_006366466.1, XM_006366404.1
XP_006366508.1, XM_006366446.2
XP_006355066.1, XM_006355004.2
XP_006367608.1, XM_006367546.2
XP_006355051.1, XM_006354989.2
XP_006364055.1, XM_006363993.2
XP_015165728.1, XM_015310242.1
XP_006350433.1, XM_006350371.2
XP_006351093.1, XM_006351031.2
XP_006365943.1, XM_006365881.2
XP_006366813.1, XM_006366751.2
XP_006347024.1, XM_006346962.2
XP_006348259.1, XM_006348197.2
XP_006353098.1, XM_006353036.2
XP_006353099.1, XM_006353037.2
XP_015168999.1, XM_015313513.1
XP_006339143.2, XM_006339081.2
XP_006341227.1, XM_006341165.2
XP_006339174.1, XM_006339112.2
XP_006361577.1, XM_006361515.2
XP_006344004.1, XM_006343942.2
XP_006352217.1, XM_006352155.2
XP_015166445.1, XM_015310959.1
XP_006348545.1, XM_006348483.2
XP_006352397.1, XM_006352335.2
XP_006359009.1, XM_006358947.2
XP_006360294.1, XM_006360232.2
XP_006353897.1, XM_006353835.2
XP_006353898.1, XM_006353836.2
XP_006353899.1, XM_006353837.2
XP_015167029.1, XM_015311543.1
XP_006342367.1, XM_006342305.2
XP_006342915.1, XM_006342853.2
XP_006361339.1, XM_006361277.2
XP_006347113.1, XM_006347051.2
XP_006347114.1, XM_006347052.2
XP_006347115.1, XM_006347053.2
XP_015164162.1, XM_015308676.1
XP_015164163.1, XM_015308677.1
XP_015164164.1, XM_015308678.1
XP_015164165.1, XM_015308679.1
XP_015164166.1, XM_015308680.1
XP_015164167.1, XM_015308681.1
XP_006354265.1, XM_006354203.2
XP_006344080.1, XM_006344018.2
XP_006350652.1, XM_006350590.2
XP_006363476.1, XM_006363414.2
XP_015165644.1, XM_015310158.1
XP_015165645.1, XM_015310159.1
XP_006353962.1, XM_006353900.2
XP_006366601.1, XM_006366539.2
XP_006367946.1, XM_006367884.2
XP_006363176.1, XM_006363114.2
XP_006363177.1, XM_006363115.2
XP_006339900.1, XM_006339838.2
XP_006346523.1, XM_006346461.1
XP_006340846.1, XM_006340784.2
XP_006343325.1, XM_006343263.2
XP_015162343.1, XM_015306857.1
XP_006351838.1, XM_006351776.2
XP_006364982.1, XM_006364920.2
XP_006364984.1, XM_006364922.2
XP_006364990.1, XM_006364928.1
XP_006342368.1, XM_006342306.2
XP_006342494.1, XM_006342432.2
XP_006364479.1, XM_006364417.2
XP_006351286.1, XM_006351224.2
XP_015165910.1, XM_015310424.1
XP_015169200.1, XM_015313714.1
XP_006359050.1, XM_006358988.2
XP_015169700.1, XM_015314214.1
XP_006352006.1, XM_006351944.2
XP_006357677.1, XM_006357615.2
XP_006357678.1, XM_006357616.2
XP_015169012.1, XM_015313526.1
XP_006340252.1, XM_006340190.2
XP_006340253.1, XM_006340191.2
XP_006340254.1, XM_006340192.2
XP_006340255.1, XM_006340193.2
XP_006342514.1, XM_006342452.2
XP_006364720.1, XM_006364658.2
XP_015170896.1, XM_015315410.1
XP_015170898.1, XM_015315412.1
XP_006346908.1, XM_006346846.2
XP_006346910.1, XM_006346848.2
XP_006346915.1, XM_006346853.2
XP_006357856.1, XM_006357794.1
XP_006354333.1, XM_006354271.2
XP_006354335.1, XM_006354273.2
XP_015167302.1, XM_015311816.1
XP_015167303.1, XM_015311817.1
XP_006354975.1, XM_006354913.1
XP_006356013.1, XM_006355951.2
XP_006362470.1, XM_006362408.1
XP_006343571.1, XM_006343509.2
XP_006348596.1, XM_006348534.2
XP_006343014.1, XM_006342952.2
XP_015162243.1, XM_015306757.1
XP_015162244.1, XM_015306758.1
XP_015162245.1, XM_015306759.1
XP_006349715.2, XM_006349653.2
XP_006350651.1, XM_006350589.2
XP_006363484.1, XM_006363422.2
XP_006363512.1, XM_006363450.2
XP_015165184.1, XM_015309698.1
XP_006344963.1, XM_006344901.2
XP_006352589.1, XM_006352527.2
XP_015163082.1, XM_015307596.1
XP_006338143.1, XM_006338081.2
XP_006338144.1, XM_006338082.2
XP_006338145.1, XM_006338083.2
XP_015159816.1, XM_015304330.1
XP_015159856.1, XM_015304370.1
XP_006362416.1, XM_006362354.2
XP_015158457.1, XM_015302971.1
XP_006352001.1, XM_006351939.2
XP_015160469.1, XM_015304983.1
XP_006342992.1, XM_006342930.1
XP_006342993.1, XM_006342931.2
XP_006344140.1, XM_006344078.2
XP_006345372.1, XM_006345310.2
XP_006350629.1, XM_006350567.1
XP_006355917.1, XM_006355855.2
XP_015168056.1, XM_015312570.1
XP_006342567.1, XM_006342505.2
XP_006359693.1, XM_006359631.1
XP_006353410.1, XM_006353348.2
XP_006359497.1, XM_006359435.1
XP_006363084.1, XM_006363022.2
XP_006354047.1, XM_006353985.2
XP_006360292.1, XM_006360230.2
XP_015170240.1, XM_015314754.1
XP_015170241.1, XM_015314755.1
XP_006341384.1, XM_006341322.2
XP_006356232.1, XM_006356170.2
XP_006359512.1, XM_006359450.2
XP_015161653.1, XM_015306167.1
XP_006341345.2, XM_006341283.2
XP_006345646.1, XM_006345584.2
XP_006353667.1, XM_006353605.2
XP_006349804.1, XM_006349742.2
XP_006357526.1, XM_006357464.2
XP_006354203.1, XM_006354141.1
XP_006362230.1, XM_006362168.2
XP_006347333.1, XM_006347271.2
XP_006347566.1, XM_006347504.2
XP_015164342.1, XM_015308856.1
XP_006341290.1, XM_006341228.2
XP_006343898.1, XM_006343836.2
XP_006352258.1, XM_006352196.2
XP_006342737.1, XM_006342675.2
XP_006342738.1, XM_006342676.2
XP_006359433.1, XM_006359371.2
XP_006349017.1, XM_006348955.2
XP_006354379.1, XM_006354317.2
XP_015159898.1, XM_015304412.1
NP_001275323.1, NM_001288394.1
NP_001275598.1, NM_001288669.1
XP_006349858.1, XM_006349796.2
XP_006353057.1, XM_006352995.2
XP_006356897.1, XM_006356835.2
XP_006352139.1, XM_006352077.2
XP_006356684.1, XM_006356622.2
XP_015161870.1, XM_015306384.1
XP_015166284.1, XM_015310798.1
NP_001274782.1, NM_001287853.1
XP_006355349.1, XM_006355287.1
XP_006366530.1, XM_006366468.1
XP_006347691.1, XM_006347629.2
XP_006341149.1, XM_006341087.2
XP_006349093.1, XM_006349031.2
XP_015161504.1, XM_015306018.1
XP_015161505.1, XM_015306019.1
XP_015161506.1, XM_015306020.1
XP_006343960.1, XM_006343898.2
XP_015162630.1, XM_015307144.1
NP_001274999.1, NM_001288070.1
XP_006340469.1, XM_006340407.2
XP_006367197.1, XM_006367135.2
XP_006359221.1, XM_006359159.2
XP_006361157.1, XM_006361095.2
XP_006361158.1, XM_006361096.2
XP_006362478.1, XM_006362416.2
XP_006357935.1, XM_006357873.1
XP_006345334.1, XM_006345272.2
XP_006353528.1, XM_006353466.2
XP_015170562.1, XM_015315076.1
XP_006365689.1, XM_006365627.2
XP_006367154.1, XM_006367092.1
XP_015166162.1, XM_015310676.1
XP_006346466.1, XM_006346404.2
XP_006354901.1, XM_006354839.2
XP_006350877.1, XM_006350815.2
XP_006348962.1, XM_006348900.2
XP_006365548.1, XM_006365486.2
XP_015164903.1, XM_015309417.1
XP_006347386.1, XM_006347324.2
XP_006351531.1, XM_006351469.2
XP_006345891.1, XM_006345829.2
XP_006345892.1, XM_006345830.2
XP_006345893.1, XM_006345831.2
XP_006361410.1, XM_006361348.2
XP_006361411.1, XM_006361349.2
XP_006361416.1, XM_006361354.2
XP_015170755.1, XM_015315269.1
XP_006349779.1, XM_006349717.2
XP_006349780.1, XM_006349718.2
XP_006349781.1, XM_006349719.2
NP_001275326.1, NM_001288397.1
XP_006340689.1, XM_006340627.2
XP_006343814.1, XM_006343752.2
XP_006343815.1, XM_006343753.2
XP_006352236.1, XM_006352174.2
XP_006352237.1, XM_006352175.2
XP_006359604.1, XM_006359542.2
XP_006359605.1, XM_006359543.2
XP_006359606.1, XM_006359544.2
XP_006347065.1, XM_006347003.2
XP_006347066.1, XM_006347004.2
XP_006356613.1, XM_006356551.2
XP_015168486.1, XM_015313000.1
XP_006338838.1, XM_006338776.2
XP_006338985.1, XM_006338923.2
XP_006349453.1, XM_006349391.2
XP_006365600.1, XM_006365538.2
XP_006357292.1, XM_006357230.2
XP_006357293.1, XM_006357231.2
XP_015168846.1, XM_015313360.1
XP_006338631.1, XM_006338569.2
XP_006338632.1, XM_006338570.2
XP_006356091.1, XM_006356029.2
XP_006358084.1, XM_006358022.2
XP_006360303.1, XM_006360241.2
NP_001275256.1, NM_001288327.1
XP_006350121.1, XM_006350059.2
XP_006359491.1, XM_006359429.2
XP_015160795.1, XM_015305309.1
XP_015160796.1, XM_015305310.1
XP_015160797.1, XM_015305311.1
XP_015160798.1, XM_015305312.1
XP_015160799.1, XM_015305313.1
XP_015160800.1, XM_015305314.1
XP_015160801.1, XM_015305315.1
XP_015160802.1, XM_015305316.1
XP_006347353.1, XM_006347291.2
XP_015164281.1, XM_015308795.1
XP_015164282.1, XM_015308796.1
XP_015164283.1, XM_015308797.1
XP_006341598.1, XM_006341536.2
XP_006353818.2, XM_006353756.2
XP_006360470.2, XM_006360408.2
XP_006342857.1, XM_006342795.2
XP_006342858.1, XM_006342796.2
XP_006342859.1, XM_006342797.2
XP_006342860.1, XM_006342798.2
XP_015162201.1, XM_015306715.1
XP_006342947.1, XM_006342885.2
XP_006361343.1, XM_006361281.2
XP_006361344.1, XM_006361282.2
XP_006355110.2, XM_006355048.2
XP_006359013.1, XM_006358951.2
XP_006363216.1, XM_006363154.2
XP_006363249.1, XM_006363187.2
XP_006366702.1, XM_006366640.2
XP_006367618.2, XM_006367556.2
XP_015161024.1, XM_015305538.1
XP_006343062.1, XM_006343000.2
XP_006356156.1, XM_006356094.2
XP_006356643.1, XM_006356581.2
XP_006344056.1, XM_006343994.2
XP_006350845.1, XM_006350783.2
XP_006355649.1, XM_006355587.2
NP_001275369.1, NM_001288440.1
XP_006358511.1, XM_006358449.2
XP_006358512.1, XM_006358450.2
XP_015169430.1, XM_015313944.1
NP_001275600.1, NM_001288671.1
XP_006340196.1, XM_006340134.2
NP_001275204.1, NM_001288275.1
NP_001275450.1, NM_001288521.1
XP_006339101.1, XM_006339039.2
XP_006341189.1, XM_006341127.2
XP_006342719.1, XM_006342657.2
XP_006345503.2, XM_006345441.2
XP_006358517.1, XM_006358455.2
XP_006360271.1, XM_006360209.2
XP_006364851.1, XM_006364789.2
XP_015159647.1, XM_015304161.1
XP_015159648.1, XM_015304162.1
XP_015163362.1, XM_015307876.1
XP_015167295.1, XM_015311809.1
XP_006344990.1, XM_006344928.2
XP_015167523.1, XM_015312037.1
XP_015167524.1, XM_015312038.1
XP_015167525.1, XM_015312039.1
XP_015167526.1, XM_015312040.1
XP_015167527.1, XM_015312041.1
XP_015167528.1, XM_015312042.1
XP_006338585.1, XM_006338523.2
XP_006338586.1, XM_006338524.2
XP_006349185.1, XM_006349123.2
XP_006349549.1, XM_006349487.2
XP_006351222.1, XM_006351160.2
XP_015165099.1, XM_015309613.1
XP_006345940.1, XM_006345878.2
XP_006365716.1, XM_006365654.2
XP_006365717.1, XM_006365655.2
XP_006365718.1, XM_006365656.2
XP_015160050.1, XM_015304564.1
XP_006364600.1, XM_006364538.2
XP_015168761.1, XM_015313275.1
XP_006359399.1, XM_006359337.2
XP_006359400.1, XM_006359338.2
XP_006359401.1, XM_006359339.2
XP_015169894.1, XM_015314408.1
XP_015169895.1, XM_015314409.1
XP_015169896.1, XM_015314410.1
NP_001274814.1, NM_001287885.1
NP_001274829.1, NM_001287900.1
XP_006351066.1, XM_006351004.2
NP_001275013.1, NM_001288084.1
XP_006355818.1, XM_006355756.2
XP_006359866.1, XM_006359804.2
XP_006363535.1, XM_006363473.2
XP_006363536.1, XM_006363474.2
NP_001275038.1, NM_001288109.1
NP_001275072.1, NM_001288143.1
XP_006343948.1, XM_006343886.2
XP_006352270.1, XM_006352208.2
XP_006355022.1, XM_006354960.2
XP_006356521.1, XM_006356459.2
XP_006363900.1, XM_006363838.2
XP_006344872.1, XM_006344810.2
XP_006346774.1, XM_006346712.1
XP_006352373.1, XM_006352311.2
XP_015166403.1, XM_015310917.1
XP_006338095.1, XM_006338033.2
XP_006353190.1, XM_006353128.2
XP_015166732.1, XM_015311246.1
XP_015166733.1, XM_015311247.1
XP_015168296.1, XM_015312810.1
XP_015168324.1, XM_015312838.1
XP_015168357.1, XM_015312871.1
XP_015168381.1, XM_015312895.1
XP_015168414.1, XM_015312928.1
XP_015168442.1, XM_015312956.1
XP_015168469.1, XM_015312983.1
XP_015168499.1, XM_015313013.1
XP_006348395.1, XM_006348333.1
XP_006358942.1, XM_006358880.1
XP_006360048.1, XM_006359986.2
XP_015158443.1, XM_015302957.1
XP_006338217.1, XM_006338155.2
XP_006346442.1, XM_006346380.2
XP_006344715.1, XM_006344653.2
XP_015163020.1, XM_015307534.1
XP_015163021.1, XM_015307535.1
XP_006340483.1, XM_006340421.2
XP_006344109.1, XM_006344047.2
XP_006357833.1, XM_006357771.2
XP_006356373.1, XM_006356311.2
XP_006339623.1, XM_006339561.2
XP_006358661.1, XM_006358599.2
XP_006358662.1, XM_006358600.2
XP_006361109.1, XM_006361047.2
XP_006345227.1, XM_006345165.2
XP_006358273.1, XM_006358211.2
XP_006364926.1, XM_006364864.2
XP_006367438.1, XM_006367376.2
XP_015160903.1, XM_015305417.1
XP_006355068.1, XM_006355006.2
XP_006360396.1, XM_006360334.2
XP_006364612.1, XM_006364550.2
XP_006354010.1, XM_006353948.2
XP_006354011.1, XM_006353949.2
XP_006354012.1, XM_006353950.2
XP_006350782.1, XM_006350720.2
XP_015165702.1, XM_015310216.1
XP_006349074.1, XM_006349012.2
XP_006367532.1, XM_006367470.2
XP_006348356.1, XM_006348294.2
XP_006349992.1, XM_006349930.2
XP_015165333.1, XM_015309847.1
XP_006342849.1, XM_006342787.2
XP_006342850.1, XM_006342788.2
XP_015162196.1, XM_015306710.1
XP_006342324.1, XM_006342262.2
XP_006342962.1, XM_006342900.2
XP_006343810.1, XM_006343748.2
XP_006344666.1, XM_006344604.2
XP_006350519.1, XM_006350457.2
XP_015162257.1, XM_015306771.1
XP_006339769.1, XM_006339707.2
XP_015168021.1, XM_015312535.1
NP_001275146.1, NM_001288217.1
XP_006345320.1, XM_006345258.2
XP_006345321.1, XM_006345259.2
XP_006345322.1, XM_006345260.2
XP_006344261.1, XM_006344199.2
XP_006348751.1, XM_006348689.2
XP_006365302.1, XM_006365240.2
XP_006353236.1, XM_006353174.2
XP_006364674.1, XM_006364612.2
XP_006364675.1, XM_006364613.2
XP_015165227.1, XM_015309741.1
XP_015165228.1, XM_015309742.1
XP_006360492.1, XM_006360430.2
XP_015170338.1, XM_015314852.1
XP_006358749.1, XM_006358687.2
XP_006356922.1, XM_006356860.2
XP_006356923.1, XM_006356861.2
XP_006356924.1, XM_006356862.2
XP_006357953.1, XM_006357891.2
XP_006357954.1, XM_006357892.2
XP_006357991.1, XM_006357929.2
XP_006367274.1, XM_006367212.2
XP_006367288.1, XM_006367226.2
XP_015160827.1, XM_015305341.1
XP_006339368.1, XM_006339306.2
XP_015166325.1, XM_015310839.1
XP_006345684.1, XM_006345622.2
XP_006345915.1, XM_006345853.2
XP_006361394.1, XM_006361332.1
XP_006361395.1, XM_006361333.2
XP_006353308.1, XM_006353246.2
XP_006361923.1, XM_006361861.2
XP_006343724.1, XM_006343662.2
XP_006351711.1, XM_006351649.2
XP_006366269.1, XM_006366207.2
XP_015161681.1, XM_015306195.1
XP_006354916.1, XM_006354854.2
XP_006354917.1, XM_006354855.2
XP_006343415.1, XM_006343353.2
XP_006348169.1, XM_006348107.2
XP_006357969.1, XM_006357907.2
XP_006343243.1, XM_006343181.1
XP_006347064.1, XM_006347002.2
XP_015169670.1, XM_015314184.1
XP_006361653.1, XM_006361591.2
XP_015170889.1, XM_015315403.1
XP_015170890.1, XM_015315404.1
XP_006341715.2, XM_006341653.2
XP_006346648.2, XM_006346586.2
XP_006356190.1, XM_006356128.2
XP_006364278.1, XM_006364216.2
XP_006342872.1, XM_006342810.2
XP_006344487.1, XM_006344425.2
XP_006356493.1, XM_006356431.2
NP_001275063.1, NM_001288134.1
XP_006341116.1, XM_006341054.1
XP_006345953.1, XM_006345891.2
XP_006345954.1, XM_006345892.2
XP_006349933.1, XM_006349871.2
XP_006356769.1, XM_006356707.2
XP_006360356.1, XM_006360294.2
XP_006348894.1, XM_006348832.2
XP_006358110.1, XM_006358048.2
XP_006351759.1, XM_006351697.2
XP_006366223.1, XM_006366161.2
XP_015166130.1, XM_015310644.1
XP_015166131.1, XM_015310645.1
XP_006345087.1, XM_006345025.2
XP_006365648.1, XM_006365586.2
XP_015163478.1, XM_015307992.1
XP_006362581.1, XM_006362519.2
XP_006362582.1, XM_006362520.2
XP_006362583.1, XM_006362521.2
XP_015158550.1, XM_015303064.1
XP_006358671.1, XM_006358609.2
XP_006362455.1, XM_006362393.2
XP_006360434.1, XM_006360372.2
XP_006360435.1, XM_006360373.2
XP_006360436.1, XM_006360374.2
XP_006364634.1, XM_006364572.2
XP_006364635.1, XM_006364573.2
XP_006364636.1, XM_006364574.2
XP_006341079.1, XM_006341017.2
XP_006341080.1, XM_006341018.2
XP_006353178.1, XM_006353116.2
XP_015166730.1, XM_015311244.1
XP_006345791.1, XM_006345729.2
XP_006345792.1, XM_006345730.2
XP_006345793.1, XM_006345731.2
XP_006345794.1, XM_006345732.2
XP_006350222.1, XM_006350160.2
XP_006350223.1, XM_006350161.2
XP_015163536.1, XM_015308050.1
XP_006339358.1, XM_006339296.1
XP_006356513.1, XM_006356451.2
XP_006340396.1, XM_006340334.2
XP_006361784.1, XM_006361722.2
XP_015170965.1, XM_015315479.1
XP_006355671.1, XM_006355609.2
XP_006339894.1, XM_006339832.2
XP_006364971.1, XM_006364909.2
XP_006367987.1, XM_006367925.2
XP_006339507.2, XM_006339445.2
XP_006340374.1, XM_006340312.2
XP_006357721.1, XM_006357659.1
XP_006357900.1, XM_006357838.2
XP_006362690.1, XM_006362628.2
XP_006342453.1, XM_006342391.2
XP_006343545.1, XM_006343483.2
XP_006357063.1, XM_006357001.2
XP_006366186.1, XM_006366124.2
XP_015160258.1, XM_015304772.1
XP_015160259.1, XM_015304773.1
XP_015160260.1, XM_015304774.1
XP_015160261.1, XM_015304775.1
XP_015160262.1, XM_015304776.1
XP_006351587.1, XM_006351525.2
XP_006351588.1, XM_006351526.2
XP_006351589.1, XM_006351527.2
XP_006368069.1, XM_006368007.1
XP_006354187.1, XM_006354125.2
XP_015167167.1, XM_015311681.1
XP_006356811.1, XM_006356749.2
XP_015168621.1, XM_015313135.1
XP_006346216.1, XM_006346154.1
XP_006344736.1, XM_006344674.2
XP_006344737.1, XM_006344675.2
XP_006344738.1, XM_006344676.2
XP_006344741.1, XM_006344679.2
XP_015163029.1, XM_015307543.1
XP_015163030.1, XM_015307544.1
XP_015163031.1, XM_015307545.1
XP_015163032.1, XM_015307546.1
XP_015163033.1, XM_015307547.1
XP_015163034.1, XM_015307548.1
XP_015163035.1, XM_015307549.1
XP_006353345.1, XM_006353283.2
XP_015166788.1, XM_015311302.1
XP_015166789.1, XM_015311303.1
NP_001275096.1, NM_001288167.1
XP_006344087.1, XM_006344025.2
XP_006344088.1, XM_006344026.2
XP_006361783.1, XM_006361721.2
XP_015161593.1, XM_015306107.1
XP_015170963.1, XM_015315477.1
XP_006343526.1, XM_006343464.2
XP_006358291.1, XM_006358229.2
XP_006362623.1, XM_006362561.2
XP_006362624.1, XM_006362562.2
XP_006359167.1, XM_006359105.2
XP_006357303.1, XM_006357241.2
XP_006358159.1, XM_006358097.2
XP_006362332.1, XM_006362270.2
XP_006344365.1, XM_006344303.2
XP_006344366.1, XM_006344304.2
XP_006344367.1, XM_006344305.2
XP_006351599.1, XM_006351537.2
XP_006353546.1, XM_006353484.2
XP_006348532.1, XM_006348470.2
XP_006348533.1, XM_006348471.2
XP_006348534.1, XM_006348472.2
XP_006340739.1, XM_006340677.2
XP_006343365.1, XM_006343303.2
XP_006359668.1, XM_006359606.2
XP_006361932.1, XM_006361870.2
XP_006343413.1, XM_006343351.2
XP_006356920.1, XM_006356858.2
XP_006366041.1, XM_006365979.2
XP_006367280.1, XM_006367218.2
XP_006348957.1, XM_006348895.2
XP_006350002.1, XM_006349940.2
XP_006355604.1, XM_006355542.2
XP_006352654.1, XM_006352592.2
XP_006366824.2, XM_006366762.2
XP_006366825.1, XM_006366763.2
XP_006366826.1, XM_006366764.1
XP_006366827.1, XM_006366765.1
XP_006366830.1, XM_006366768.2
NP_001275003.1, NM_001288074.1
NP_001275404.1, NM_001288475.1
XP_006355643.2, XM_006355581.2
XP_006359555.1, XM_006359493.2
XP_006367117.1, XM_006367055.2
XP_006352143.1, XM_006352081.2
XP_006352144.1, XM_006352082.2
XP_015166711.1, XM_015311225.1
XP_006359955.1, XM_006359893.2
XP_006366958.1, XM_006366896.2
XP_006366960.1, XM_006366898.2
XP_006340923.1, XM_006340861.2
XP_006343861.1, XM_006343799.2
XP_006352249.1, XM_006352187.1
XP_006366908.1, XM_006366846.2
XP_015160616.1, XM_015305130.1
XP_006361133.1, XM_006361071.2
XP_015170614.1, XM_015315128.1
XP_006349097.1, XM_006349035.1
XP_006349098.1, XM_006349036.1
XP_006349099.1, XM_006349037.2
XP_006349100.1, XM_006349038.2
XP_006349101.1, XM_006349039.2
XP_006349102.1, XM_006349040.2
XP_006361445.1, XM_006361383.2
XP_015164946.1, XM_015309460.1
XP_006355248.1, XM_006355186.2
XP_006355249.1, XM_006355187.2
XP_006341485.1, XM_006341423.2
XP_006341488.2, XM_006341426.2
XP_006346636.1, XM_006346574.2
XP_006367832.1, XM_006367770.1
XP_006342180.1, XM_006342118.2
XP_006350785.1, XM_006350723.2
XP_006350786.1, XM_006350724.2
XP_006358701.1, XM_006358639.2
XP_006355104.1, XM_006355042.2
XP_006355105.1, XM_006355043.2
XP_015167667.1, XM_015312181.1
XP_006338362.1, XM_006338300.2
XP_006338363.1, XM_006338301.2
XP_006363434.1, XM_006363372.2
XP_015158917.1, XM_015303431.1
XP_006356339.1, XM_006356277.2
XP_006356340.1, XM_006356278.2
XP_015168277.1, XM_015312791.1
XP_015168278.1, XM_015312792.1
XP_006352985.1, XM_006352923.2
XP_006352986.1, XM_006352924.2
XP_006352987.1, XM_006352925.2
XP_006359094.1, XM_006359032.2
XP_015169746.1, XM_015314260.1
XP_015169747.1, XM_015314261.1
XP_015169748.1, XM_015314262.1
XP_006339884.1, XM_006339822.2
XP_006346400.2, XM_006346338.2
XP_006339755.1, XM_006339693.1
XP_006343783.1, XM_006343721.2
XP_006350492.1, XM_006350430.1
XP_006352212.1, XM_006352150.2
XP_006367353.1, XM_006367291.2
XP_006340730.1, XM_006340668.2
XP_006349376.1, XM_006349314.2
XP_006338281.1, XM_006338219.2
XP_006346852.1, XM_006346790.2
XP_006346853.1, XM_006346791.2
XP_006345511.1, XM_006345449.2
XP_006358363.1, XM_006358301.2
XP_006363909.1, XM_006363847.2
XP_015166782.1, XM_015311296.1
XP_015166786.1, XM_015311300.1
