protein, rna
XP_020539143.1, XM_020683484.2
XP_037493695.1, XM_037637767.1
XP_012082753.1, XM_012227363.2
XP_037497994.1, XM_037642066.1
XP_012064872.1, XM_012209482.3
XP_012066731.2, XM_012211341.3
XP_012080414.1, XM_012225024.2
XP_037497329.1, XM_037641401.1
XP_012083520.1, XM_012228130.3
XP_012083521.1, XM_012228131.3
XP_012083522.1, XM_012228132.3
XP_012083523.1, XM_012228133.3
XP_012083524.1, XM_012228134.3
XP_020538394.1, XM_020682735.2
XP_012087856.2, XM_012232466.3
XP_037497043.1, XM_037641115.1
XP_037497044.1, XM_037641116.1
XP_037497053.1, XM_037641125.1
XP_012083429.1, XM_012228039.3
XP_012076760.1, XM_012221370.3
XP_012070237.1, XM_012214847.3
XP_037492668.1, XM_037636740.1
XP_012068229.1, XM_012212839.3
XP_012079399.1, XM_012224009.3
XP_012079400.1, XM_012224010.3
XP_037492561.1, XM_037636633.1
XP_037493987.1, XM_037638059.1
XP_037493988.1, XM_037638060.1
XP_020537458.2, XM_020681799.2
XP_037497717.1, XM_037641789.1
XP_037497718.1, XM_037641790.1
XP_012068211.1, XM_012212821.3
XP_012093134.1, XM_012237744.3
XP_012090854.1, XM_012235464.3
XP_020533139.1, XM_020677480.2
XP_020533140.1, XM_020677481.2
XP_020533141.1, XM_020677482.2
XP_020533142.1, XM_020677483.2
XP_020533143.1, XM_020677484.2
XP_012073135.1, XM_012217745.3
XP_012073136.1, XM_012217746.3
XP_012091517.1, XM_012236127.3
XP_020541250.1, XM_020685591.2
XP_012090441.1, XM_012235051.3
XP_012071305.1, XM_012215915.3
XP_020534681.1, XM_020679022.2
XP_020534682.1, XM_020679023.2
XP_020534683.1, XM_020679024.2
XP_037491572.1, XM_037635644.1
XP_037491782.1, XM_037635854.1
XP_037491783.1, XM_037635855.1
XP_037491784.1, XM_037635856.1
XP_012067474.1, XM_012212084.3
XP_012071524.1, XM_012216134.3
XP_012086354.1, XM_012230964.3
XP_012086356.1, XM_012230966.3
XP_012086357.1, XM_012230967.3
XP_037497100.1, XM_037641172.1
XP_037491763.1, XM_037635835.1
XP_012078583.1, XM_012223193.3
XP_012065428.1, XM_012210038.3
XP_012073601.1, XM_012218211.3
XP_012068949.1, XM_012213559.3
XP_012068950.1, XM_012213560.3
XP_012076959.1, XM_012221569.3
XP_012075760.1, XM_012220370.2
XP_037496282.1, XM_037640354.1
XP_012073305.1, XM_012217915.3
XP_012073193.1, XM_012217803.3
XP_012078797.1, XM_012223407.3
XP_012083807.1, XM_012228417.2
XP_012075639.1, XM_012220249.2
XP_012068495.1, XM_012213105.3
XP_012090545.1, XM_012235155.3
XP_037495600.1, XM_037639672.1
XP_012086985.1, XM_012231595.3
XP_012090296.1, XM_012234906.3
XP_012086854.1, XM_012231464.3
XP_037496458.1, XM_037640530.1
XP_012068338.2, XM_012212948.3
XP_012080551.1, XM_012225161.3
XP_012084717.1, XM_012229327.3
XP_020536805.1, XM_020681146.2
XP_012085672.1, XM_012230282.3
XP_037492806.1, XM_037636878.1
XP_012067635.1, XM_012212245.3
XP_012084694.1, XM_012229304.3
XP_012069496.1, XM_012214106.3
XP_012069498.1, XM_012214108.3
XP_012069499.1, XM_012214109.3
XP_020534155.1, XM_020678496.2
XP_020534156.1, XM_020678497.2
XP_020534157.1, XM_020678498.2
XP_020539645.1, XM_020683986.2
XP_012069863.1, XM_012214473.3
XP_012085279.1, XM_012229889.3
XP_012065629.1, XM_012210239.3
XP_012084417.1, XM_012229027.3
XP_020532826.1, XM_020677167.2
XP_020538788.1, XM_020683129.2
XP_020532584.1, XM_020676925.2
XP_012065306.1, XM_012209916.3
XP_020532728.1, XM_020677069.2
XP_012084923.1, XM_012229533.3
XP_012090335.1, XM_012234945.3
XP_012090339.1, XM_012234949.3
XP_012083634.1, XM_012228244.3
XP_012090454.1, XM_012235064.3
XP_012077457.1, XM_012222067.3
XP_037492992.1, XM_037637064.1
XP_037492993.1, XM_037637065.1
XP_012067619.1, XM_012212229.3
XP_012075705.1, XM_012220315.3
XP_037493861.1, XM_037637933.1
XP_012078233.1, XM_012222843.3
XP_012089694.1, XM_012234304.3
XP_037497227.1, XM_037641299.1
XP_012083114.1, XM_012227724.2
XP_012069558.1, XM_012214168.3
XP_020534206.1, XM_020678547.2
XP_020534208.1, XM_020678549.2
XP_020534209.1, XM_020678550.2
XP_012067835.1, XM_012212445.2
XP_012083209.1, XM_012227819.3
XP_012086708.1, XM_012231318.2
XP_020538281.1, XM_020682622.2
XP_012079277.1, XM_012223887.3
XP_012087493.1, XM_012232103.3
XP_037496981.1, XM_037641053.1
NP_001295667.1, NM_001308738.1
NP_001295686.1, NM_001308757.1
XP_037496103.1, XM_037640175.1
XP_012071077.1, XM_012215687.3
XP_012071078.1, XM_012215688.3
XP_012086501.1, XM_012231111.3
XP_012086503.1, XM_012231113.3
XP_012086504.1, XM_012231114.3
XP_012086505.1, XM_012231115.3
XP_037494985.1, XM_037639057.1
XP_012070871.1, XM_012215481.3
XP_020534535.1, XM_020678876.2
XP_020534536.1, XM_020678877.2
XP_012070334.1, XM_012214944.2
XP_012080748.1, XM_012225358.3
XP_037491673.1, XM_037635745.1
XP_012071886.1, XM_012216496.2
XP_012071891.1, XM_012216501.3
XP_012083732.1, XM_012228342.3
XP_037492114.1, XM_037636186.1
XP_012070597.1, XM_012215207.3
XP_012071770.1, XM_012216380.3
XP_012071771.1, XM_012216381.3
XP_020534844.1, XM_020679185.2
XP_012070614.1, XM_012215224.3
XP_012091551.1, XM_012236161.3
XP_012091552.1, XM_012236162.3
XP_012073298.1, XM_012217908.3
XP_012073299.1, XM_012217909.3
XP_012073300.1, XM_012217910.3
XP_012073301.1, XM_012217911.3
XP_020535301.1, XM_020679642.2
XP_012082815.1, XM_012227425.3
XP_012091966.1, XM_012236576.3
XP_012090940.1, XM_012235550.2
XP_020540917.1, XM_020685258.2
XP_037494918.1, XM_037638990.1
XP_012087911.1, XM_012232521.3
XP_012087093.1, XM_012231703.3
XP_037493709.1, XM_037637781.1
XP_037493710.1, XM_037637782.1
XP_037493711.1, XM_037637783.1
XP_037493712.1, XM_037637784.1
XP_037493713.1, XM_037637785.1
XP_037493714.1, XM_037637786.1
XP_037493715.1, XM_037637787.1
XP_037493716.1, XM_037637788.1
XP_012079818.2, XM_012224428.3
XP_012087281.1, XM_012231891.3
XP_020539794.1, XM_020684135.2
XP_012086702.1, XM_012231312.3
XP_012089781.1, XM_012234391.3
XP_012068389.1, XM_012212999.3
XP_012072349.1, XM_012216959.3
XP_020538458.1, XM_020682799.2
XP_020538459.1, XM_020682800.2
XP_020539129.1, XM_020683470.1
XP_037497775.1, XM_037641847.1
XP_012079945.1, XM_012224555.3
XP_012079946.1, XM_012224556.3
XP_020537471.1, XM_020681812.2
XP_012083064.1, XM_012227674.2
XP_012082007.1, XM_012226617.3
XP_012092937.1, XM_012237547.3
XP_012067528.1, XM_012212138.3
XP_012076458.1, XM_012221068.3
XP_012077523.1, XM_012222133.3
XP_012074712.1, XM_012219322.3
XP_012074713.1, XM_012219323.3
XP_012087408.1, XM_012232018.3
XP_012090796.1, XM_012235406.3
XP_012082808.1, XM_012227418.3
XP_012083978.1, XM_012228588.3
XP_012076297.1, XM_012220907.3
XP_020536405.1, XM_020680746.2
XP_012089140.1, XM_012233750.2
XP_012092335.1, XM_012236945.1
XP_012092336.1, XM_012236946.3
XP_012071440.1, XM_012216050.3
XP_012069832.1, XM_012214442.3
XP_012069833.2, XM_012214443.3
XP_012085325.1, XM_012229935.3
XP_012085326.1, XM_012229936.3
XP_012079238.1, XM_012223848.3
XP_012076943.1, XM_012221553.3
XP_012070934.1, XM_012215544.3
XP_012070222.1, XM_012214832.3
XP_012082647.1, XM_012227257.3
XP_012082648.1, XM_012227258.3
XP_012072875.1, XM_012217485.3
XP_012072876.1, XM_012217486.3
XP_037492870.1, XM_037636942.1
XP_037492871.1, XM_037636943.1
XP_012067984.1, XM_012212594.3
XP_012067985.1, XM_012212595.3
XP_012081650.1, XM_012226260.3
XP_012081651.1, XM_012226261.3
XP_020537966.1, XM_020682307.2
XP_012070700.1, XM_012215310.3
XP_012083928.1, XM_012228538.3
XP_037496319.1, XM_037640391.1
XP_037495909.1, XM_037639981.1
XP_012077809.1, XM_012222419.3
XP_012091006.1, XM_012235616.3
XP_012079066.1, XM_012223676.2
XP_020535790.1, XM_020680131.2
XP_037496987.1, XM_037641059.1
XP_012069957.1, XM_012214567.3
XP_020538448.2, XM_020682789.2
XP_012089021.1, XM_012233631.3
XP_037490995.1, XM_037635067.1
XP_037490996.1, XM_037635068.1
XP_037490997.1, XM_037635069.1
XP_037490998.1, XM_037635070.1
XP_037490999.1, XM_037635071.1
XP_037491000.1, XM_037635072.1
XP_012091375.1, XM_012235985.3
XP_037491167.1, XM_037635239.1
XP_012081765.1, XM_012226375.3
XP_020538578.1, XM_020682919.2
XP_037496925.1, XM_037640997.1
XP_012091428.1, XM_012236038.3
XP_012064878.1, XM_012209488.3
XP_012064880.1, XM_012209490.2
XP_020532679.2, XM_020677020.2
XP_020532680.2, XM_020677021.2
XP_037496136.1, XM_037640208.1
XP_037496137.1, XM_037640209.1
XP_037497244.1, XM_037641316.1
XP_037497245.1, XM_037641317.1
XP_037497246.1, XM_037641318.1
XP_037497247.1, XM_037641319.1
XP_037497248.1, XM_037641320.1
XP_037497249.1, XM_037641321.1
XP_037497250.1, XM_037641322.1
XP_037497251.1, XM_037641323.1
XP_037497252.1, XM_037641324.1
XP_037497253.1, XM_037641325.1
XP_037497254.1, XM_037641326.1
XP_037497255.1, XM_037641327.1
XP_012069049.1, XM_012213659.3
XP_012069260.1, XM_012213870.3
XP_012069261.1, XM_012213871.3
XP_012073282.1, XM_012217892.3
XP_012073454.1, XM_012218064.3
XP_037495446.1, XM_037639518.1
XP_012066162.2, XM_012210772.3
XP_020533129.2, XM_020677470.2
XP_012076068.1, XM_012220678.3
XP_012076069.1, XM_012220679.3
XP_012076070.1, XM_012220680.3
XP_037492934.1, XM_037637006.1
XP_012081049.1, XM_012225659.3
XP_012074662.1, XM_012219272.2
XP_012074663.1, XM_012219273.3
XP_012074664.1, XM_012219274.3
XP_012074665.1, XM_012219275.3
XP_012084889.1, XM_012229499.3
XP_020538911.1, XM_020683252.2
XP_012086777.1, XM_012231387.2
XP_012086778.1, XM_012231388.2
XP_037495353.1, XM_037639425.1
XP_037495354.1, XM_037639426.1
XP_012070946.1, XM_012215556.2
XP_037494466.1, XM_037638538.1
XP_012080253.2, XM_012224863.3
XP_012083076.1, XM_012227686.3
XP_012083083.1, XM_012227693.3
XP_012085608.1, XM_012230218.3
XP_012085610.1, XM_012230220.3
XP_012085611.1, XM_012230221.3
XP_012078581.1, XM_012223191.3
XP_012079850.1, XM_012224460.2
XP_012079851.1, XM_012224461.3
XP_012085663.1, XM_012230273.3
XP_012072723.1, XM_012217333.3
XP_012086572.1, XM_012231182.3
XP_037497946.1, XM_037642018.1
XP_037497947.1, XM_037642019.1
XP_037497948.1, XM_037642020.1
XP_037497949.1, XM_037642021.1
XP_012074988.1, XM_012219598.3
XP_037494668.1, XM_037638740.1
XP_012072163.1, XM_012216773.3
XP_012072166.1, XM_012216776.3
NP_001295613.1, NM_001308684.1
XP_012077349.1, XM_012221959.3
XP_012073800.1, XM_012218410.2
XP_012084391.1, XM_012229001.2
XP_012082929.1, XM_012227539.2
XP_012082930.1, XM_012227540.2
XP_037496222.1, XM_037640294.1
XP_037496223.1, XM_037640295.1
XP_037496224.1, XM_037640296.1
XP_012073021.1, XM_012217631.3
XP_012089082.1, XM_012233692.3
XP_012089089.1, XM_012233699.3
XP_037494394.1, XM_037638466.1
XP_037494395.1, XM_037638467.1
XP_037494396.1, XM_037638468.1
XP_012064749.1, XM_012209359.3
XP_012064750.1, XM_012209360.3
XP_012071772.1, XM_012216382.3
XP_012079098.1, XM_012223708.3
XP_012075394.1, XM_012220004.2
XP_020532649.1, XM_020676990.2
XP_012076448.1, XM_012221058.3
XP_012084790.1, XM_012229400.3
XP_012088303.1, XM_012232913.3
XP_012080177.1, XM_012224787.3
XP_012080178.1, XM_012224788.3
XP_020537566.1, XM_020681907.2
XP_020537567.1, XM_020681908.2
XP_012064637.1, XM_012209247.3
XP_012086385.1, XM_012230995.3
XP_037492465.1, XM_037636537.1
XP_012082185.1, XM_012226795.3
XP_037493379.1, XM_037637451.1
XP_012069318.1, XM_012213928.3
XP_012079125.1, XM_012223735.3
XP_012079075.1, XM_012223685.2
XP_012071820.1, XM_012216430.3
XP_012084472.1, XM_012229082.3
XP_037491833.1, XM_037635905.1
XP_012080078.1, XM_012224688.3
XP_037493599.1, XM_037637671.1
XP_037493600.1, XM_037637672.1
XP_037495577.1, XM_037639649.1
XP_037496665.1, XM_037640737.1
XP_037496666.1, XM_037640738.1
XP_012066306.1, XM_012210916.3
XP_012073809.1, XM_012218419.3
XP_012087897.1, XM_012232507.3
XP_020540000.1, XM_020684341.2
XP_020540002.1, XM_020684343.2
XP_012080481.1, XM_012225091.3
XP_012064817.1, XM_012209427.2
XP_012067303.1, XM_012211913.2
XP_012067304.1, XM_012211914.3
XP_020532589.1, XM_020676930.2
XP_012071067.1, XM_012215677.3
XP_012072043.1, XM_012216653.3
XP_012092767.1, XM_012237377.3
XP_020541449.1, XM_020685790.2
XP_012067423.2, XM_012212033.3
XP_020533474.2, XM_020677815.2
XP_020533475.2, XM_020677816.2
XP_020533476.2, XM_020677817.2
XP_012065651.1, XM_012210261.3
XP_012065652.1, XM_012210262.3
XP_012065653.1, XM_012210263.3
XP_012078151.1, XM_012222761.3
XP_012078152.1, XM_012222762.2
XP_012085569.1, XM_012230179.3
XP_012085709.1, XM_012230319.3
XP_012085710.1, XM_012230320.3
XP_012085711.1, XM_012230321.3
XP_012085713.1, XM_012230323.3
XP_020539018.1, XM_020683359.2
XP_020539019.1, XM_020683360.2
XP_020539020.1, XM_020683361.2
XP_020539021.1, XM_020683362.2
XP_020539022.1, XM_020683363.2
XP_020539023.1, XM_020683364.2
XP_020539024.1, XM_020683365.2
XP_020539025.1, XM_020683366.2
XP_020539026.1, XM_020683367.2
XP_020539027.1, XM_020683368.2
XP_020539028.1, XM_020683369.2
XP_020539029.1, XM_020683370.2
XP_037496798.1, XM_037640870.1
XP_037496799.1, XM_037640871.1
XP_012073239.1, XM_012217849.3
XP_012065520.1, XM_012210130.3
XP_012071775.1, XM_012216385.3
XP_012085785.1, XM_012230395.3
XP_012072291.2, XM_012216901.3
XP_012072358.1, XM_012216968.3
XP_012072920.1, XM_012217530.3
XP_012086447.1, XM_012231057.3
XP_012075391.1, XM_012220001.3
XP_012084401.1, XM_012229011.3
XP_012084408.1, XM_012229018.3
XP_020539239.1, XM_020683580.1
XP_020539247.1, XM_020683588.2
XP_012091616.1, XM_012236226.3
XP_012092727.1, XM_012237337.3
XP_012081519.1, XM_012226129.3
XP_012081521.1, XM_012226131.3
XP_012074390.1, XM_012219000.3
XP_012074047.1, XM_012218657.3
XP_012076325.1, XM_012220935.3
XP_020536320.1, XM_020680661.2
XP_020536321.1, XM_020680662.2
XP_020536322.1, XM_020680663.2
XP_020536323.1, XM_020680664.2
XP_037495268.1, XM_037639340.1
XP_037495269.1, XM_037639341.1
XP_012083111.1, XM_012227721.3
XP_012086624.2, XM_012231234.3
XP_012066186.1, XM_012210796.2
XP_012085819.1, XM_012230429.3
XP_012082192.1, XM_012226802.3
XP_012086454.1, XM_012231064.3
XP_012065812.1, XM_012210422.3
XP_012065817.1, XM_012210427.3
XP_012068881.1, XM_012213491.3
XP_012077037.1, XM_012221647.3
XP_012070288.1, XM_012214898.3
XP_012065531.1, XM_012210141.3
XP_037496786.1, XM_037640858.1
XP_012069700.1, XM_012214310.3
XP_012078300.1, XM_012222910.3
XP_012093081.1, XM_012237691.3
XP_020532619.1, XM_020676960.2
XP_020532623.1, XM_020676964.2
XP_012089837.1, XM_012234447.3
XP_020537328.1, XM_020681669.2
XP_012065402.1, XM_012210012.3
XP_012073636.1, XM_012218246.3
XP_037497349.1, XM_037641421.1
XP_037495194.1, XM_037639266.1
XP_037495199.1, XM_037639271.1
XP_012068072.1, XM_012212682.3
XP_012068073.1, XM_012212683.3
XP_012075082.1, XM_012219692.3
XP_012077040.1, XM_012221650.3
XP_012074278.1, XM_012218888.3
XP_012087303.1, XM_012231913.3
XP_012089613.1, XM_012234223.3
XP_012065857.1, XM_012210467.3
XP_012065858.1, XM_012210468.3
XP_012065859.1, XM_012210469.3
XP_012077978.1, XM_012222588.3
XP_012077979.1, XM_012222589.3
XP_020536797.1, XM_020681138.2
XP_012082372.1, XM_012226982.2
XP_012082373.1, XM_012226983.3
XP_012065813.1, XM_012210423.3
XP_012079332.1, XM_012223942.3
XP_012071597.1, XM_012216207.3
XP_012071598.1, XM_012216208.3
XP_012081988.1, XM_012226598.3
XP_037495407.1, XM_037639479.1
XP_012069695.1, XM_012214305.3
XP_012092176.2, XM_012236786.3
XP_020541319.1, XM_020685660.2
XP_037495523.1, XM_037639595.1
XP_012084326.1, XM_012228936.3
XP_012076885.1, XM_012221495.3
XP_012076886.1, XM_012221496.3
XP_012076888.1, XM_012221498.3
XP_037494814.1, XM_037638886.1
XP_037494815.1, XM_037638887.1
XP_037494816.1, XM_037638888.1
XP_037494817.1, XM_037638889.1
XP_037494818.1, XM_037638890.1
XP_012073983.1, XM_012218593.3
XP_012069000.1, XM_012213610.3
XP_037493240.1, XM_037637312.1
XP_037493241.1, XM_037637313.1
XP_012071487.1, XM_012216097.3
XP_012071490.1, XM_012216100.3
XP_012087592.1, XM_012232202.1
XP_020534709.1, XM_020679050.2
XP_020534710.1, XM_020679051.2
XP_020534711.1, XM_020679052.2
XP_020534712.1, XM_020679053.2
XP_020534713.1, XM_020679054.2
XP_020534715.1, XM_020679056.2
XP_020534716.1, XM_020679057.2
XP_020534718.1, XM_020679059.2
XP_020534719.1, XM_020679060.2
XP_037493086.1, XM_037637158.1
XP_037493087.1, XM_037637159.1
XP_037492960.1, XM_037637032.1
XP_012073767.1, XM_012218377.2
XP_012086542.1, XM_012231152.3
XP_020535268.1, XM_020679609.2
XP_037491977.1, XM_037636049.1
XP_012078128.1, XM_012222738.2
XP_012075284.1, XM_012219894.3
XP_012081132.1, XM_012225742.3
XP_020535272.1, XM_020679613.2
XP_037491875.1, XM_037635947.1
XP_012067502.1, XM_012212112.3
XP_012067503.1, XM_012212113.3
XP_012076489.1, XM_012221099.3
XP_012081128.1, XM_012225738.3
XP_012068555.1, XM_012213165.2
XP_012088337.1, XM_012232947.3
XP_012072726.1, XM_012217336.3
XP_012072727.1, XM_012217337.3
XP_012087759.1, XM_012232369.3
XP_020535082.1, XM_020679423.2
XP_037491340.1, XM_037635412.1
XP_037491079.1, XM_037635151.1
XP_037491080.1, XM_037635152.1
XP_012066061.1, XM_012210671.3
XP_012069408.1, XM_012214018.2
XP_012082663.1, XM_012227273.3
XP_012082664.1, XM_012227274.3
XP_012064710.1, XM_012209320.3
XP_012070482.1, XM_012215092.3
XP_020534328.1, XM_020678669.2
XP_012077070.1, XM_012221680.3
XP_012082969.2, XM_012227579.2
XP_037496964.1, XM_037641036.1
XP_012072429.1, XM_012217039.3
XP_012077873.1, XM_012222483.3
XP_012066033.1, XM_012210643.3
XP_020533049.1, XM_020677390.2
XP_012067858.1, XM_012212468.3
XP_012091103.1, XM_012235713.3
XP_020532454.2, XM_020676795.2
XP_012089200.2, XM_012233810.3
XP_012066455.1, XM_012211065.3
XP_012075869.1, XM_012220479.3
XP_012086866.1, XM_012231476.3
XP_037495632.1, XM_037639704.1
XP_037495633.1, XM_037639705.1
XP_012075978.1, XM_012220588.3
XP_012092417.1, XM_012237027.3
XP_020541150.1, XM_020685491.2
XP_012070091.1, XM_012214701.3
NP_001294898.1, NM_001307969.1
XP_012076903.2, XM_012221513.3
XP_012090770.1, XM_012235380.3
XP_020540829.1, XM_020685170.2
XP_012074334.1, XM_012218944.3
XP_012089839.1, XM_012234449.3
XP_012066893.1, XM_012211503.3
XP_012071678.1, XM_012216288.3
XP_020533338.1, XM_020677679.2
XP_020533339.1, XM_020677680.2
XP_012078264.1, XM_012222874.3
XP_012089698.1, XM_012234308.3
XP_020534943.1, XM_020679284.2
XP_012079302.1, XM_012223912.3
XP_037494528.1, XM_037638600.1
XP_037495924.1, XM_037639996.1
XP_012074478.1, XM_012219088.3
XP_012074479.1, XM_012219089.3
XP_012074480.1, XM_012219090.3
XP_012074481.1, XM_012219091.3
XP_012071963.1, XM_012216573.3
XP_012071964.1, XM_012216574.3
XP_037491839.1, XM_037635911.1
XP_012079872.1, XM_012224482.3
XP_012065467.1, XM_012210077.3
XP_012065481.1, XM_012210091.3
XP_012065490.1, XM_012210100.3
XP_020532848.1, XM_020677189.2
XP_020532852.1, XM_020677193.2
XP_037495256.1, XM_037639328.1
XP_037495261.1, XM_037639333.1
XP_037495263.1, XM_037639335.1
XP_037495265.1, XM_037639337.1
XP_037495267.1, XM_037639339.1
XP_037495270.1, XM_037639342.1
XP_020541253.1, XM_020685594.2
XP_020541254.1, XM_020685595.2
XP_020541255.1, XM_020685596.2
XP_020541256.1, XM_020685597.2
XP_037494284.1, XM_037638356.1
XP_012078924.1, XM_012223534.3
XP_012086452.1, XM_012231062.3
XP_012087319.1, XM_012231929.2
XP_012087844.1, XM_012232454.3
XP_012089737.1, XM_012234347.3
XP_012091206.1, XM_012235816.3
XP_020540567.1, XM_020684908.2
XP_020540945.1, XM_020685286.2
XP_012071805.1, XM_012216415.3
XP_012064711.1, XM_012209321.3
XP_012068366.1, XM_012212976.3
XP_012091847.1, XM_012236457.3
XP_012081169.1, XM_012225779.3
XP_012081170.1, XM_012225780.3
XP_012085264.1, XM_012229874.3
XP_020539039.1, XM_020683380.2
XP_020539040.1, XM_020683381.2
XP_012080803.1, XM_012225413.3
XP_037494228.1, XM_037638300.1
XP_012093020.1, XM_012237630.3
XP_020538113.1, XM_020682454.2
XP_020538114.1, XM_020682455.2
XP_012087334.1, XM_012231944.3
XP_012087335.1, XM_012231945.3
XP_012087337.1, XM_012231947.3
XP_020539771.1, XM_020684112.2
XP_012068896.1, XM_012213506.3
XP_020534020.1, XM_020678361.1
XP_012067659.1, XM_012212269.3
XP_020533641.1, XM_020677982.2
XP_012067630.1, XM_012212240.3
XP_037494341.1, XM_037638413.1
XP_012073351.1, XM_012217961.3
XP_012077456.1, XM_012222066.3
XP_012079110.1, XM_012223720.3
XP_012087081.1, XM_012231691.3
XP_012083044.1, XM_012227654.3
XP_012088803.1, XM_012233413.3
XP_012064820.1, XM_012209430.3
XP_012082353.1, XM_012226963.3
XP_012082538.1, XM_012227148.3
XP_012086983.1, XM_012231593.3
XP_012090294.1, XM_012234904.3
XP_012068286.1, XM_012212896.3
XP_012080159.2, XM_012224769.3
XP_020537519.2, XM_020681860.2
XP_012081211.1, XM_012225821.3
XP_012082897.1, XM_012227507.3
XP_012092344.1, XM_012236954.2
XP_020538538.1, XM_020682879.2
NP_001295696.1, NM_001308767.1
XP_037496800.1, XM_037640872.1
XP_012076079.1, XM_012220689.3
XP_012081551.1, XM_012226161.3
XP_012068197.1, XM_012212807.3
XP_012084701.1, XM_012229311.3
XP_037494574.1, XM_037638646.1
XP_037494575.1, XM_037638647.1
XP_012066031.1, XM_012210641.3
XP_037492027.1, XM_037636099.1
XP_037492028.1, XM_037636100.1
XP_037492029.1, XM_037636101.1
XP_037494404.1, XM_037638476.1
XP_012070542.1, XM_012215152.3
XP_012070548.1, XM_012215158.3
XP_012074351.1, XM_012218961.3
XP_012083992.1, XM_012228602.3
XP_012086273.1, XM_012230883.3
XP_037494564.1, XM_037638636.1
XP_037496637.1, XM_037640709.1
XP_037496638.1, XM_037640710.1
XP_012081460.1, XM_012226070.3
XP_012085728.1, XM_012230338.3
NP_001295726.1, NM_001308797.1
XP_012086847.1, XM_012231457.3
XP_012070018.1, XM_012214628.3
XP_012070019.1, XM_012214629.3
XP_012090464.1, XM_012235074.3
XP_012070909.1, XM_012215519.3
XP_012091257.1, XM_012235867.3
XP_012067951.1, XM_012212561.3
XP_012081637.2, XM_012226247.3
XP_020537969.1, XM_020682310.2
XP_037495149.1, XM_037639221.1
XP_012078584.1, XM_012223194.3
XP_012091767.1, XM_012236377.3
XP_012072447.2, XM_012217057.3
XP_012072448.2, XM_012217058.3
XP_020540235.1, XM_020684576.2
XP_020540236.1, XM_020684577.2
XP_037493871.1, XM_037637943.1
XP_012080821.1, XM_012225431.3
XP_037493416.1, XM_037637488.1
XP_037493417.1, XM_037637489.1
XP_037493418.1, XM_037637490.1
XP_037493419.1, XM_037637491.1
XP_012090055.1, XM_012234665.3
XP_012090056.1, XM_012234666.3
XP_037491005.1, XM_037635077.1
XP_037494510.1, XM_037638582.1
XP_037495076.1, XM_037639148.1
XP_012066368.1, XM_012210978.3
XP_012074282.1, XM_012218892.3
XP_012074283.1, XM_012218893.3
XP_020533098.1, XM_020677439.2
XP_020535657.1, XM_020679998.2
XP_012076562.1, XM_012221172.3
XP_012078802.1, XM_012223412.2
XP_012069350.1, XM_012213960.3
XP_012069351.1, XM_012213961.3
XP_012069352.1, XM_012213962.3
XP_012091116.2, XM_012235726.3
XP_012091117.2, XM_012235727.3
XP_012091118.2, XM_012235728.3
XP_012091119.2, XM_012235729.3
XP_020534095.1, XM_020678436.2
XP_020534096.1, XM_020678437.2
XP_037493170.1, XM_037637242.1
XP_012072288.1, XM_012216898.3
XP_012086421.1, XM_012231031.3
XP_012092747.1, XM_012237357.3
XP_012092748.1, XM_012237358.3
XP_012092749.1, XM_012237359.3
XP_012092750.1, XM_012237360.3
XP_037497988.1, XM_037642060.1
XP_012067002.1, XM_012211612.2
XP_012076189.1, XM_012220799.3
XP_037493135.1, XM_037637207.1
XP_037493136.1, XM_037637208.1
XP_037493137.1, XM_037637209.1
XP_037493138.1, XM_037637210.1
XP_037493139.1, XM_037637211.1
XP_037493140.1, XM_037637212.1
XP_037494976.1, XM_037639048.1
XP_012074232.1, XM_012218842.3
XP_012074236.1, XM_012218846.3
XP_020535632.1, XM_020679973.1
XP_037493471.1, XM_037637543.1
XP_037493472.1, XM_037637544.1
XP_037493473.1, XM_037637545.1
XP_037493474.1, XM_037637546.1
XP_012068940.1, XM_012213550.3
XP_012076950.1, XM_012221560.3
XP_012086670.1, XM_012231280.3
XP_012089020.1, XM_012233630.3
XP_012069076.1, XM_012213686.3
XP_012077396.1, XM_012222006.3
XP_012083561.1, XM_012228171.3
XP_012083562.1, XM_012228172.3
XP_012068404.1, XM_012213014.3
XP_012087935.1, XM_012232545.3
XP_012087936.1, XM_012232546.3
XP_012067698.1, XM_012212308.2
XP_037492333.1, XM_037636405.1
XP_037492334.1, XM_037636406.1
XP_012085754.1, XM_012230364.3
XP_012085755.1, XM_012230365.3
XP_012090071.1, XM_012234681.3
XP_020540211.1, XM_020684552.2
XP_020540213.1, XM_020684554.2
XP_012070124.1, XM_012214734.3
XP_012070127.1, XM_012214737.3
XP_012091056.1, XM_012235666.3
XP_012091144.1, XM_012235754.3
XP_012086373.1, XM_012230983.3
XP_012079606.1, XM_012224216.3
XP_012084634.1, XM_012229244.3
XP_037497813.1, XM_037641885.1
XP_012073054.1, XM_012217664.3
XP_012082224.1, XM_012226834.3
XP_020540726.1, XM_020685067.2
XP_012071582.1, XM_012216192.3
XP_012071633.1, XM_012216243.3
XP_012081389.1, XM_012225999.3
XP_012067439.1, XM_012212049.2
XP_012076339.1, XM_012220949.3
XP_037493046.1, XM_037637118.1
XP_037493047.1, XM_037637119.1
XP_037493048.1, XM_037637120.1
XP_037493049.1, XM_037637121.1
XP_012080646.1, XM_012225256.3
XP_012091278.1, XM_012235888.3
XP_012091279.1, XM_012235889.3
