protein, rna
XP_019252028.1, XM_019396483.1
XP_019261399.1, XM_019405854.1
XP_019261400.1, XM_019405855.1
XP_019227748.1, XM_019372203.1
XP_019229271.1, XM_019373726.1
XP_019231655.1, XM_019376110.1
XP_019243410.1, XM_019387865.1
XP_019243411.1, XM_019387866.1
XP_019243412.1, XM_019387867.1
XP_019260794.1, XM_019405249.1
XP_019264422.1, XM_019408877.1
XP_019264423.1, XM_019408878.1
XP_019264598.1, XM_019409053.1
XP_019255626.1, XM_019400081.1
XP_019255627.1, XM_019400082.1
XP_019255628.1, XM_019400083.1
XP_019255629.1, XM_019400084.1
XP_019234893.1, XM_019379348.1
XP_019242095.1, XM_019386550.1
XP_019260193.1, XM_019404648.1
XP_019260194.1, XM_019404649.1
XP_019238381.1, XM_019382836.1
XP_019246069.1, XM_019390524.1
XP_019256607.1, XM_019401062.1
XP_019262315.1, XM_019406770.1
XP_019264044.1, XM_019408499.1
XP_019264045.1, XM_019408500.1
XP_019264330.1, XM_019408785.1
XP_019260453.1, XM_019404908.1
XP_019260454.1, XM_019404909.1
XP_019264351.1, XM_019408806.1
XP_019264353.1, XM_019408808.1
XP_019262867.1, XM_019407322.1
XP_019226347.1, XM_019370802.1
XP_019226355.1, XM_019370810.1
XP_019266780.1, XM_019411235.1
XP_019266782.1, XM_019411237.1
XP_019266783.1, XM_019411238.1
XP_019266784.1, XM_019411239.1
XP_019266785.1, XM_019411240.1
XP_019266786.1, XM_019411241.1
XP_019235756.1, XM_019380211.1
XP_019223835.1, XM_019368290.1
XP_019223836.1, XM_019368291.1
XP_019230676.1, XM_019375131.1
XP_019254240.1, XM_019398695.1
XP_019254241.1, XM_019398696.1
XP_019224524.1, XM_019368979.1
XP_019241574.1, XM_019386029.1
XP_019254294.1, XM_019398749.1
XP_019248499.1, XM_019392954.1
XP_019248860.1, XM_019393315.1
XP_019267783.1, XM_019412238.1
XP_019254458.1, XM_019398913.1
XP_019254459.1, XM_019398914.1
XP_019254808.1, XM_019399263.1
XP_019254809.1, XM_019399264.1
XP_019254810.1, XM_019399265.1
XP_019254811.1, XM_019399266.1
XP_019254812.1, XM_019399267.1
XP_019254813.1, XM_019399268.1
XP_019254814.1, XM_019399269.1
XP_019230949.1, XM_019375404.1
XP_019259278.1, XM_019403733.1
XP_019233159.1, XM_019377614.1
XP_019251832.1, XM_019396287.1
XP_019231587.1, XM_019376042.1
XP_019226866.1, XM_019371321.1
XP_019236370.1, XM_019380825.1
XP_019258098.1, XM_019402553.1
XP_019258476.1, XM_019402931.1
XP_019260137.1, XM_019404592.1
XP_019228319.1, XM_019372774.1
XP_019228320.1, XM_019372775.1
XP_019230243.1, XM_019374698.1
XP_019230940.1, XM_019375395.1
XP_019264620.1, XM_019409075.1
XP_019238015.1, XM_019382470.1
XP_019238016.1, XM_019382471.1
XP_019263628.1, XM_019408083.1
XP_019263629.1, XM_019408084.1
XP_019236238.1, XM_019380693.1
XP_019245328.1, XM_019389783.1
XP_019245993.1, XM_019390448.1
XP_019261825.1, XM_019406280.1
XP_019245857.1, XM_019390312.1
XP_019241070.1, XM_019385525.1
XP_019245941.1, XM_019390396.1
XP_019246658.1, XM_019391113.1
XP_019262173.1, XM_019406628.1
XP_019228354.1, XM_019372809.1
XP_019239584.1, XM_019384039.1
XP_019246835.1, XM_019391290.1
XP_019265577.1, XM_019410032.1
XP_019230353.1, XM_019374808.1
XP_019251605.1, XM_019396060.1
XP_019227193.1, XM_019371648.1
XP_019260746.1, XM_019405201.1
XP_019261532.1, XM_019405987.1
XP_019262714.1, XM_019407169.1
XP_019224081.1, XM_019368536.1
XP_019259452.1, XM_019403907.1
XP_019225294.1, XM_019369749.1
XP_019246968.1, XM_019391423.1
XP_019227601.1, XM_019372056.1
XP_019234795.1, XM_019379250.1
XP_019234796.1, XM_019379251.1
XP_019234797.1, XM_019379252.1
XP_019234798.1, XM_019379253.1
XP_019234799.1, XM_019379254.1
XP_019234801.1, XM_019379256.1
XP_019234802.1, XM_019379257.1
XP_019234803.1, XM_019379258.1
XP_019242501.1, XM_019386956.1
XP_019267728.1, XM_019412183.1
XP_019267729.1, XM_019412184.1
XP_019236867.1, XM_019381322.1
XP_019243548.1, XM_019388003.1
XP_019252299.1, XM_019396754.1
XP_019254392.1, XM_019398847.1
XP_019254555.1, XM_019399010.1
XP_019253596.1, XM_019398051.1
XP_019255081.1, XM_019399536.1
XP_019263661.1, XM_019408116.1
XP_019245481.1, XM_019389936.1
XP_019262640.1, XM_019407095.1
XP_019249875.1, XM_019394330.1
XP_019249876.1, XM_019394331.1
XP_019231292.1, XM_019375747.1
XP_019231365.1, XM_019375820.1
XP_019256802.1, XM_019401257.1
XP_019239245.1, XM_019383700.1
XP_019248090.1, XM_019392545.1
XP_019248091.1, XM_019392546.1
XP_019248092.1, XM_019392547.1
XP_019248093.1, XM_019392548.1
XP_019248094.1, XM_019392549.1
XP_019248096.1, XM_019392551.1
XP_019248097.1, XM_019392552.1
XP_019248099.1, XM_019392554.1
XP_019248100.1, XM_019392555.1
XP_019248101.1, XM_019392556.1
XP_019225883.1, XM_019370338.1
XP_019225884.1, XM_019370339.1
XP_019240759.1, XM_019385214.1
XP_019240762.1, XM_019385217.1
XP_019240763.1, XM_019385218.1
XP_019240764.1, XM_019385219.1
XP_019232632.1, XM_019377087.1
XP_019242943.1, XM_019387398.1
XP_019225852.1, XM_019370307.1
XP_019226994.1, XM_019371449.1
XP_019230058.1, XM_019374513.1
XP_019230962.1, XM_019375417.1
XP_019259123.1, XM_019403578.1
XP_019241918.1, XM_019386373.1
XP_019259259.1, XM_019403714.1
XP_019252209.1, XM_019396664.1
XP_019260131.1, XM_019404586.1
XP_019236471.1, XM_019380926.1
XP_019236472.1, XM_019380927.1
XP_019259166.1, XM_019403621.1
XP_019263245.1, XM_019407700.1
XP_019263246.1, XM_019407701.1
XP_019263247.1, XM_019407702.1
XP_019244680.1, XM_019389135.1
XP_019253828.1, XM_019398283.1
XP_019225575.1, XM_019370030.1
XP_019237519.1, XM_019381974.1
XP_019262034.1, XM_019406489.1
XP_019232229.1, XM_019376684.1
XP_019243627.1, XM_019388082.1
XP_019233261.1, XM_019377716.1
XP_019252097.1, XM_019396552.1
XP_019257957.1, XM_019402412.1
XP_019258100.1, XM_019402555.1
XP_019260949.1, XM_019405404.1
XP_019260950.1, XM_019405405.1
XP_019260951.1, XM_019405406.1
XP_019260952.1, XM_019405407.1
XP_019243908.1, XM_019388363.1
XP_019243909.1, XM_019388364.1
XP_019250030.1, XM_019394485.1
XP_019250031.1, XM_019394486.1
XP_019250032.1, XM_019394487.1
XP_019250033.1, XM_019394488.1
XP_019250034.1, XM_019394489.1
XP_019259147.1, XM_019403602.1
XP_019234678.1, XM_019379133.1
XP_019246345.1, XM_019390800.1
XP_019246350.1, XM_019390805.1
XP_019246357.1, XM_019390812.1
XP_019246362.1, XM_019390817.1
XP_019226683.1, XM_019371138.1
XP_019226684.1, XM_019371139.1
XP_019243799.1, XM_019388254.1
XP_019260349.1, XM_019404804.1
XP_019260350.1, XM_019404805.1
XP_019228008.1, XM_019372463.1
XP_019231925.1, XM_019376380.1
XP_019246762.1, XM_019391217.1
XP_019243092.1, XM_019387547.1
XP_019243093.1, XM_019387548.1
XP_019244843.1, XM_019389298.1
XP_019249280.1, XM_019393735.1
XP_019249281.1, XM_019393736.1
XP_019249283.1, XM_019393738.1
XP_019249284.1, XM_019393739.1
XP_019249285.1, XM_019393740.1
XP_019261710.1, XM_019406165.1
XP_019261711.1, XM_019406166.1
XP_019250075.1, XM_019394530.1
XP_019251670.1, XM_019396125.1
XP_019227330.1, XM_019371785.1
XP_019242717.1, XM_019387172.1
XP_019263112.1, XM_019407567.1
XP_019264924.1, XM_019409379.1
XP_019264925.1, XM_019409380.1
XP_019264926.1, XM_019409381.1
XP_019267610.1, XM_019412065.1
XP_019230498.1, XM_019374953.1
XP_019235671.1, XM_019380126.1
XP_019252552.1, XM_019397007.1
XP_019252553.1, XM_019397008.1
XP_019252554.1, XM_019397009.1
XP_019252555.1, XM_019397010.1
XP_019244105.1, XM_019388560.1
XP_019244106.1, XM_019388561.1
XP_019243841.1, XM_019388296.1
XP_019249057.1, XM_019393512.1
XP_019266517.1, XM_019410972.1
XP_019239132.1, XM_019383587.1
XP_019246876.1, XM_019391331.1
XP_019264452.1, XM_019408907.1
XP_019264453.1, XM_019408908.1
XP_019224285.1, XM_019368740.1
XP_019239663.1, XM_019384118.1
XP_019250372.1, XM_019394827.1
XP_019234883.1, XM_019379338.1
XP_019234884.1, XM_019379339.1
XP_019234885.1, XM_019379340.1
XP_019243365.1, XM_019387820.1
XP_019235897.1, XM_019380352.1
XP_019262356.1, XM_019406811.1
XP_019247225.1, XM_019391680.1
XP_019247328.1, XM_019391783.1
XP_019250646.1, XM_019395101.1
XP_019265530.1, XM_019409985.1
XP_019224776.1, XM_019369231.1
XP_019242785.1, XM_019387240.1
XP_019226716.1, XM_019371171.1
XP_019239067.1, XM_019383522.1
XP_019224574.1, XM_019369029.1
XP_019224575.1, XM_019369030.1
XP_019227908.1, XM_019372363.1
XP_019227909.1, XM_019372364.1
XP_019227910.1, XM_019372365.1
XP_019232844.1, XM_019377299.1
XP_019232845.1, XM_019377300.1
XP_019240595.1, XM_019385050.1
XP_019263767.1, XM_019408222.1
XP_019230217.1, XM_019374672.1
XP_019264662.1, XM_019409117.1
XP_019224004.1, XM_019368459.1
XP_019248291.1, XM_019392746.1
XP_019250092.1, XM_019394547.1
XP_019232712.1, XM_019377167.1
XP_019243379.1, XM_019387834.1
XP_019243380.1, XM_019387835.1
XP_019243381.1, XM_019387836.1
XP_019226005.1, XM_019370460.1
XP_019259597.1, XM_019404052.1
XP_019259598.1, XM_019404053.1
XP_019256226.1, XM_019400681.1
XP_019231243.1, XM_019375698.1
XP_019236682.1, XM_019381137.1
XP_019245752.1, XM_019390207.1
XP_019251940.1, XM_019396395.1
XP_019233121.1, XM_019377576.1
XP_019246119.1, XM_019390574.1
XP_019246120.1, XM_019390575.1
XP_019264230.1, XM_019408685.1
XP_019264889.1, XM_019409344.1
XP_019229413.1, XM_019373868.1
XP_019237555.1, XM_019382010.1
XP_019232397.1, XM_019376852.1
XP_019256962.1, XM_019401417.1
XP_019256963.1, XM_019401418.1
XP_019256964.1, XM_019401419.1
XP_019245245.1, XM_019389700.1
XP_019256774.1, XM_019401229.1
XP_019225427.1, XM_019369882.1
XP_019238479.1, XM_019382934.1
XP_019248229.1, XM_019392684.1
XP_019248230.1, XM_019392685.1
XP_019252129.1, XM_019396584.1
XP_019252130.1, XM_019396585.1
XP_019252132.1, XM_019396587.1
XP_019264117.1, XM_019408572.1
XP_019228429.1, XM_019372884.1
XP_019228433.1, XM_019372888.1
XP_019233823.1, XM_019378278.1
XP_019233832.1, XM_019378287.1
XP_019229600.1, XM_019374055.1
XP_019236427.1, XM_019380882.1
XP_019232859.1, XM_019377314.1
XP_019232860.1, XM_019377315.1
XP_019232861.1, XM_019377316.1
XP_019240385.1, XM_019384840.1
XP_019264272.1, XM_019408727.1
XP_019247479.1, XM_019391934.1
XP_019247480.1, XM_019391935.1
XP_019247481.1, XM_019391936.1
XP_019247482.1, XM_019391937.1
XP_019247483.1, XM_019391938.1
XP_019247484.1, XM_019391939.1
XP_019247486.1, XM_019391941.1
XP_019247487.1, XM_019391942.1
XP_019247488.1, XM_019391943.1
XP_019247489.1, XM_019391944.1
XP_019225851.1, XM_019370306.1
XP_019227096.1, XM_019371551.1
XP_019243597.1, XM_019388052.1
XP_019250020.1, XM_019394475.1
XP_019239290.1, XM_019383745.1
XP_019239291.1, XM_019383746.1
XP_019245642.1, XM_019390097.1
XP_019245643.1, XM_019390098.1
XP_019245644.1, XM_019390099.1
XP_019230985.1, XM_019375440.1
XP_019249884.1, XM_019394339.1
XP_019250604.1, XM_019395059.1
XP_019250605.1, XM_019395060.1
XP_019250606.1, XM_019395061.1
XP_019250607.1, XM_019395062.1
XP_019250608.1, XM_019395063.1
XP_019262369.1, XM_019406824.1
XP_019262370.1, XM_019406825.1
XP_019262371.1, XM_019406826.1
XP_019262372.1, XM_019406827.1
XP_019230245.1, XM_019374700.1
XP_019258329.1, XM_019402784.1
XP_019236618.1, XM_019381073.1
XP_019250764.1, XM_019395219.1
XP_019266523.1, XM_019410978.1
XP_019226781.1, XM_019371236.1
XP_019227396.1, XM_019371851.1
XP_019241782.1, XM_019386237.1
XP_019236230.1, XM_019380685.1
XP_019223367.1, XM_019367822.1
XP_019232991.1, XM_019377446.1
XP_019242275.1, XM_019386730.1
XP_019246637.1, XM_019391092.1
XP_019245023.1, XM_019389478.1
XP_019247055.1, XM_019391510.1
XP_019251707.1, XM_019396162.1
XP_019259450.1, XM_019403905.1
XP_019248055.1, XM_019392510.1
XP_019237150.1, XM_019381605.1
XP_019238195.1, XM_019382650.1
XP_019240826.1, XM_019385281.1
XP_019242743.1, XM_019387198.1
XP_019239603.1, XM_019384058.1
XP_019239604.1, XM_019384059.1
XP_019236014.1, XM_019380469.1
XP_019236015.1, XM_019380470.1
XP_019236016.1, XM_019380471.1
XP_019245324.1, XM_019389779.1
XP_019252135.1, XM_019396590.1
XP_019254874.1, XM_019399329.1
XP_019225210.1, XM_019369665.1
XP_019249214.1, XM_019393669.1
XP_019232868.1, XM_019377323.1
XP_019238274.1, XM_019382729.1
XP_019239784.1, XM_019384239.1
XP_019243979.1, XM_019388434.1
XP_019245340.1, XM_019389795.1
XP_019248073.1, XM_019392528.1
XP_019238627.1, XM_019383082.1
XP_019262892.1, XM_019407347.1
XP_019230099.1, XM_019374554.1
XP_019237602.1, XM_019382057.1
XP_019229335.1, XM_019373790.1
XP_019229344.1, XM_019373799.1
XP_019229347.1, XM_019373802.1
XP_019229354.1, XM_019373809.1
XP_019229361.1, XM_019373816.1
XP_019231039.1, XM_019375494.1
XP_019224994.1, XM_019369449.1
XP_019225004.1, XM_019369459.1
XP_019225015.1, XM_019369470.1
XP_019225023.1, XM_019369478.1
XP_019225028.1, XM_019369483.1
XP_019225039.1, XM_019369494.1
XP_019247892.1, XM_019392347.1
XP_019263905.1, XM_019408360.1
XP_019228005.1, XM_019372460.1
XP_019230804.1, XM_019375259.1
XP_019264826.1, XM_019409281.1
XP_019265964.1, XM_019410419.1
XP_019242203.1, XM_019386658.1
XP_019262888.1, XM_019407343.1
XP_019265518.1, XM_019409973.1
XP_019223449.1, XM_019367904.1
XP_019250005.1, XM_019394460.1
XP_019231546.1, XM_019376001.1
XP_019245314.1, XM_019389769.1
XP_019253294.1, XM_019397749.1
XP_019229496.1, XM_019373951.1
XP_019235974.1, XM_019380429.1
XP_019240465.1, XM_019384920.1
XP_019231500.1, XM_019375955.1
XP_019231862.1, XM_019376317.1
XP_019234478.1, XM_019378933.1
XP_019253312.1, XM_019397767.1
XP_019256036.1, XM_019400491.1
XP_019265923.1, XM_019410378.1
XP_019234285.1, XM_019378740.1
XP_019261806.1, XM_019406261.1
XP_019228940.1, XM_019373395.1
XP_019234346.1, XM_019378801.1
XP_019260618.1, XM_019405073.1
XP_019263849.1, XM_019408304.1
XP_019230359.1, XM_019374814.1
XP_019246483.1, XM_019390938.1
XP_019233614.1, XM_019378069.1
XP_019239528.1, XM_019383983.1
XP_019260953.1, XM_019405408.1
XP_019260954.1, XM_019405409.1
XP_019260956.1, XM_019405411.1
XP_019260957.1, XM_019405412.1
XP_019231866.1, XM_019376321.1
XP_019246733.1, XM_019391188.1
XP_019262768.1, XM_019407223.1
XP_019263115.1, XM_019407570.1
XP_019263116.1, XM_019407571.1
XP_019229538.1, XM_019373993.1
XP_019229546.1, XM_019374001.1
XP_019229552.1, XM_019374007.1
XP_019229558.1, XM_019374013.1
XP_019243099.1, XM_019387554.1
XP_019224253.1, XM_019368708.1
XP_019239662.1, XM_019384117.1
XP_019242357.1, XM_019386812.1
XP_019251502.1, XM_019395957.1
XP_019265776.1, XM_019410231.1
XP_019240146.1, XM_019384601.1
XP_019257531.1, XM_019401986.1
XP_019265739.1, XM_019410194.1
XP_019233629.1, XM_019378084.1
XP_019235167.1, XM_019379622.1
XP_019248242.1, XM_019392697.1
XP_019250514.1, XM_019394969.1
XP_019244603.1, XM_019389058.1
XP_019244607.1, XM_019389062.1
XP_019244612.1, XM_019389067.1
XP_019265974.1, XM_019410429.1
XP_019235924.1, XM_019380379.1
XP_019235925.1, XM_019380380.1
XP_019239452.1, XM_019383907.1
XP_019252370.1, XM_019396825.1
XP_019239161.1, XM_019383616.1
XP_019239219.1, XM_019383674.1
XP_019250079.1, XM_019394534.1
XP_019252069.1, XM_019396524.1
XP_019261730.1, XM_019406185.1
XP_019225356.1, XM_019369811.1
XP_019225363.1, XM_019369818.1
XP_019225370.1, XM_019369825.1
XP_019257063.1, XM_019401518.1
XP_019257064.1, XM_019401519.1
XP_019239501.1, XM_019383956.1
XP_019240426.1, XM_019384881.1
XP_019245783.1, XM_019390238.1
XP_019251466.1, XM_019395921.1
XP_019225602.1, XM_019370057.1
XP_019232563.1, XM_019377018.1
XP_019232571.1, XM_019377026.1
XP_019255363.1, XM_019399818.1
XP_019238644.1, XM_019383099.1
XP_019238645.1, XM_019383100.1
XP_019248074.1, XM_019392529.1
XP_019248969.1, XM_019393424.1
XP_019253365.1, XM_019397820.1
XP_019253366.1, XM_019397821.1
XP_019253367.1, XM_019397822.1
XP_019253368.1, XM_019397823.1
XP_019253369.1, XM_019397824.1
XP_019253370.1, XM_019397825.1
XP_019253371.1, XM_019397826.1
XP_019230138.1, XM_019374593.1
XP_019240503.1, XM_019384958.1
XP_019266348.1, XM_019410803.1
XP_019256153.1, XM_019400608.1
XP_019256154.1, XM_019400609.1
XP_019256156.1, XM_019400611.1
XP_019256157.1, XM_019400612.1
XP_019262848.1, XM_019407303.1
XP_019224703.1, XM_019369158.1
XP_019237152.1, XM_019381607.1
XP_019237153.1, XM_019381608.1
XP_019224116.1, XM_019368571.1
XP_019260666.1, XM_019405121.1
XP_019260667.1, XM_019405122.1
XP_019223502.1, XM_019367957.1
XP_019258554.1, XM_019403009.1
XP_019262789.1, XM_019407244.1
XP_019262755.1, XM_019407210.1
XP_019247046.1, XM_019391501.1
XP_019251671.1, XM_019396126.1
XP_019239646.1, XM_019384101.1
XP_019243458.1, XM_019387913.1
XP_019243539.1, XM_019387994.1
XP_019255493.1, XM_019399948.1
XP_019255494.1, XM_019399949.1
XP_019259482.1, XM_019403937.1
XP_019259483.1, XM_019403938.1
XP_019245915.1, XM_019390370.1
XP_019250769.1, XM_019395224.1
XP_019251557.1, XM_019396012.1
XP_019251558.1, XM_019396013.1
XP_019251628.1, XM_019396083.1
XP_019251629.1, XM_019396084.1
XP_019257991.1, XM_019402446.1
XP_019259021.1, XM_019403476.1
XP_019266275.1, XM_019410730.1
XP_019262263.1, XM_019406718.1
XP_019234989.1, XM_019379444.1
XP_019242592.1, XM_019387047.1
XP_019246071.1, XM_019390526.1
XP_019246939.1, XM_019391394.1
XP_019252991.1, XM_019397446.1
XP_019236976.1, XM_019381431.1
XP_019243246.1, XM_019387701.1
XP_019252400.1, XM_019396855.1
XP_019252402.1, XM_019396857.1
XP_019252403.1, XM_019396858.1
XP_019236487.1, XM_019380942.1
XP_019248231.1, XM_019392686.1
XP_019249065.1, XM_019393520.1
XP_019250064.1, XM_019394519.1
XP_019232345.1, XM_019376800.1
XP_019232346.1, XM_019376801.1
XP_019261677.1, XM_019406132.1
XP_019255369.1, XM_019399824.1
XP_019258112.1, XM_019402567.1
XP_019224343.1, XM_019368798.1
XP_019227221.1, XM_019371676.1
XP_019235377.1, XM_019379832.1
XP_019223457.1, XM_019367912.1
XP_019226861.1, XM_019371316.1
XP_019247818.1, XM_019392273.1
XP_019224908.1, XM_019369363.1
XP_019237401.1, XM_019381856.1
XP_019225439.1, XM_019369894.1
XP_019230432.1, XM_019374887.1
XP_019261137.1, XM_019405592.1
XP_019224322.1, XM_019368777.1
XP_019224940.1, XM_019369395.1
XP_019224948.1, XM_019369403.1
XP_019230760.1, XM_019375215.1
XP_019265877.1, XM_019410332.1
XP_019265878.1, XM_019410333.1
XP_019265879.1, XM_019410334.1
XP_019265880.1, XM_019410335.1
XP_019265881.1, XM_019410336.1
XP_019265882.1, XM_019410337.1
XP_019265883.1, XM_019410338.1
XP_019246655.1, XM_019391110.1
XP_019246656.1, XM_019391111.1
XP_019264770.1, XM_019409225.1
XP_019264771.1, XM_019409226.1
XP_019256186.1, XM_019400641.1
XP_019265181.1, XM_019409636.1
XP_019227361.1, XM_019371816.1
XP_019227369.1, XM_019371824.1
XP_019227374.1, XM_019371829.1
XP_019227381.1, XM_019371836.1
XP_019227388.1, XM_019371843.1
XP_019224166.1, XM_019368621.1
XP_019262725.1, XM_019407180.1
XP_019262733.1, XM_019407188.1
XP_019264299.1, XM_019408754.1
XP_019266246.1, XM_019410701.1
XP_019245255.1, XM_019389710.1
XP_019256579.1, XM_019401034.1
XP_019263093.1, XM_019407548.1
XP_019239818.1, XM_019384273.1
XP_019241666.1, XM_019386121.1
XP_019247853.1, XM_019392308.1
XP_019235146.1, XM_019379601.1
XP_019241187.1, XM_019385642.1
XP_019263450.1, XM_019407905.1
XP_019235620.1, XM_019380075.1
XP_019254016.1, XM_019398471.1
XP_019254018.1, XM_019398473.1
XP_019254937.1, XM_019399392.1
XP_019254938.1, XM_019399393.1
XP_019266392.1, XM_019410847.1
XP_019250370.1, XM_019394825.1
XP_019250371.1, XM_019394826.1
XP_019234815.1, XM_019379270.1
XP_019256902.1, XM_019401357.1
XP_019255431.1, XM_019399886.1
XP_019262311.1, XM_019406766.1
XP_019263134.1, XM_019407589.1
XP_019246078.1, XM_019390533.1
XP_019249342.1, XM_019393797.1
XP_019257519.1, XM_019401974.1
XP_019240992.1, XM_019385447.1
XP_019240993.1, XM_019385448.1
XP_019256841.1, XM_019401296.1
XP_019256842.1, XM_019401297.1
XP_019256843.1, XM_019401298.1
XP_019249096.1, XM_019393551.1
XP_019249097.1, XM_019393552.1
XP_019249098.1, XM_019393553.1
XP_019223844.1, XM_019368299.1
XP_019234639.1, XM_019379094.1
XP_019239225.1, XM_019383680.1
XP_019232853.1, XM_019377308.1
XP_019236315.1, XM_019380770.1
XP_019236316.1, XM_019380771.1
XP_019245269.1, XM_019389724.1
XP_019245270.1, XM_019389725.1
XP_019245271.1, XM_019389726.1
XP_019245272.1, XM_019389727.1
XP_019248112.1, XM_019392567.1
XP_019265325.1, XM_019409780.1
XP_019227218.1, XM_019371673.1
XP_019236594.1, XM_019381049.1
XP_019260876.1, XM_019405331.1
XP_019254404.1, XM_019398859.1
XP_019254405.1, XM_019398860.1
XP_019254406.1, XM_019398861.1
XP_019254407.1, XM_019398862.1
XP_019254408.1, XM_019398863.1
XP_019264235.1, XM_019408690.1
XP_019264236.1, XM_019408691.1
XP_019264237.1, XM_019408692.1
XP_019229127.1, XM_019373582.1
XP_019237765.1, XM_019382220.1
XP_019241875.1, XM_019386330.1
XP_019223458.1, XM_019367913.1
XP_019237951.1, XM_019382406.1
XP_019245962.1, XM_019390417.1
XP_019232484.1, XM_019376939.1
XP_019250055.1, XM_019394510.1
XP_019249343.1, XM_019393798.1
XP_019249344.1, XM_019393799.1
XP_019249345.1, XM_019393800.1
XP_019267282.1, XM_019411737.1
XP_019267286.1, XM_019411741.1
XP_019267290.1, XM_019411745.1
XP_019254645.1, XM_019399100.1
XP_019259671.1, XM_019404126.1
XP_019236254.1, XM_019380709.1
XP_019254534.1, XM_019398989.1
XP_019254536.1, XM_019398991.1
XP_019229017.1, XM_019373472.1
XP_019252990.1, XM_019397445.1
XP_019258933.1, XM_019403388.1
XP_019233144.1, XM_019377599.1
XP_019245375.1, XM_019389830.1
XP_019251681.1, XM_019396136.1
XP_019261732.1, XM_019406187.1
XP_019227891.1, XM_019372346.1
XP_019227892.1, XM_019372347.1
XP_019227893.1, XM_019372348.1
XP_019227894.1, XM_019372349.1
XP_019227895.1, XM_019372350.1
XP_019259872.1, XM_019404327.1
XP_019259873.1, XM_019404328.1
XP_019259874.1, XM_019404329.1
XP_019225279.1, XM_019369734.1
XP_019227319.1, XM_019371774.1
XP_019227738.1, XM_019372193.1
XP_019259148.1, XM_019403603.1
XP_019259149.1, XM_019403604.1
XP_019259150.1, XM_019403605.1
XP_019248145.1, XM_019392600.1
XP_019249505.1, XM_019393960.1
XP_019264253.1, XM_019408708.1
XP_019242877.1, XM_019387332.1
XP_019254072.1, XM_019398527.1
XP_019239839.1, XM_019384294.1
XP_019247226.1, XM_019391681.1
XP_019229289.1, XM_019373744.1
XP_019229290.1, XM_019373745.1
XP_019229444.1, XM_019373899.1
XP_019254917.1, XM_019399372.1
XP_019257997.1, XM_019402452.1
XP_019228854.1, XM_019373309.1
XP_019253116.1, XM_019397571.1
XP_019253117.1, XM_019397572.1
XP_019234125.1, XM_019378580.1
XP_019234126.1, XM_019378581.1
XP_019253346.1, XM_019397801.1
XP_019229307.1, XM_019373762.1
XP_019239711.1, XM_019384166.1
XP_019254525.1, XM_019398980.1
XP_019225278.1, XM_019369733.1
XP_019245908.1, XM_019390363.1
XP_019260217.1, XM_019404672.1
XP_019260218.1, XM_019404673.1
XP_019263870.1, XM_019408325.1
XP_019228176.1, XM_019372631.1
XP_019228177.1, XM_019372632.1
XP_019228178.1, XM_019372633.1
XP_019228180.1, XM_019372635.1
XP_019243128.1, XM_019387583.1
XP_019249314.1, XM_019393769.1
XP_019223598.1, XM_019368053.1
XP_019226283.1, XM_019370738.1
XP_019244839.1, XM_019389294.1
XP_019244841.1, XM_019389296.1
XP_019244842.1, XM_019389297.1
XP_019261706.1, XM_019406161.1
XP_019257243.1, XM_019401698.1
XP_019257244.1, XM_019401699.1
XP_019262596.1, XM_019407051.1
XP_019265876.1, XM_019410331.1
XP_019240184.1, XM_019384639.1
XP_019240185.1, XM_019384640.1
XP_019256883.1, XM_019401338.1
XP_019233579.1, XM_019378034.1
XP_019233580.1, XM_019378035.1
XP_019233581.1, XM_019378036.1
XP_019233582.1, XM_019378037.1
XP_019233995.1, XM_019378450.1
XP_019239795.1, XM_019384250.1
XP_019240466.1, XM_019384921.1
XP_019261769.1, XM_019406224.1
XP_019264217.1, XM_019408672.1
XP_019236964.1, XM_019381419.1
XP_019260466.1, XM_019404921.1
XP_019260467.1, XM_019404922.1
XP_019245954.1, XM_019390409.1
XP_019245955.1, XM_019390410.1
XP_019245956.1, XM_019390411.1
XP_019234396.1, XM_019378851.1
XP_019234397.1, XM_019378852.1
XP_019240628.1, XM_019385083.1
XP_019240629.1, XM_019385084.1
XP_019257514.1, XM_019401969.1
XP_019264475.1, XM_019408930.1
XP_019232524.1, XM_019376979.1
XP_019232533.1, XM_019376988.1
XP_019238213.1, XM_019382668.1
XP_019246517.1, XM_019390972.1
XP_019257867.1, XM_019402322.1
XP_019225419.1, XM_019369874.1
XP_019243797.1, XM_019388252.1
XP_019253006.1, XM_019397461.1
XP_019260744.1, XM_019405199.1
XP_019224797.1, XM_019369252.1
XP_019237260.1, XM_019381715.1
XP_019263387.1, XM_019407842.1
XP_019236428.1, XM_019380883.1
XP_019236429.1, XM_019380884.1
XP_019258740.1, XM_019403195.1
XP_019258741.1, XM_019403196.1
XP_019264873.1, XM_019409328.1
XP_019267441.1, XM_019411896.1
XP_019267446.1, XM_019411901.1
XP_019267608.1, XM_019412063.1
XP_019267609.1, XM_019412064.1
XP_019243869.1, XM_019388324.1
XP_019229323.1, XM_019373778.1
XP_019229324.1, XM_019373779.1
XP_019247873.1, XM_019392328.1
XP_019254831.1, XM_019399286.1
XP_019257548.1, XM_019402003.1
XP_019266153.1, XM_019410608.1
XP_019232646.1, XM_019377101.1
XP_019245695.1, XM_019390150.1
XP_019245696.1, XM_019390151.1
