protein, rna
XP_016539909.1, XM_016684423.1
XP_016542724.1, XM_016687238.1
XP_016542725.1, XM_016687239.1
XP_016577427.1, XM_016721941.1
XP_016577436.1, XM_016721950.1
XP_016547894.1, XM_016692408.1
XP_016547903.1, XM_016692417.1
XP_016547912.1, XM_016692426.1
XP_016545274.1, XM_016689788.1
XP_016539590.1, XM_016684104.1
XP_016568750.1, XM_016713264.1
XP_016550842.1, XM_016695356.1
XP_016550843.1, XM_016695357.1
XP_016555317.1, XM_016699831.1
XP_016578889.1, XM_016723403.1
XP_016543579.1, XM_016688093.1
XP_016543580.1, XM_016688094.1
XP_016546302.1, XM_016690816.1
XP_016554949.1, XM_016699463.1
XP_016556779.1, XM_016701293.1
XP_016580641.1, XM_016725155.1
XP_016580650.1, XM_016725164.1
XP_016563539.1, XM_016708053.1
XP_016578317.1, XM_016722831.1
XP_016554112.1, XM_016698626.1
XP_016562568.1, XM_016707082.1
XP_016574304.1, XM_016718818.1
XP_016557765.1, XM_016702279.1
XP_016570468.1, XM_016714982.1
XP_016570477.1, XM_016714991.1
XP_016563952.1, XM_016708466.1
XP_016578176.1, XM_016722690.1
XP_016551903.1, XM_016696417.1
XP_016573588.1, XM_016718102.1
XP_016550692.1, XM_016695206.1
XP_016550693.1, XM_016695207.1
XP_016550694.1, XM_016695208.1
XP_016550695.1, XM_016695209.1
XP_016550696.1, XM_016695210.1
XP_016550697.1, XM_016695211.1
XP_016568100.1, XM_016712614.1
XP_016551315.1, XM_016695829.1
XP_016554542.1, XM_016699056.1
XP_016572058.1, XM_016716572.1
XP_016573185.1, XM_016717699.1
XP_016545203.1, XM_016689717.1
XP_016550954.1, XM_016695468.1
XP_016572976.1, XM_016717490.1
XP_016575018.1, XM_016719532.1
XP_016547256.1, XM_016691770.1
XP_016577984.1, XM_016722498.1
XP_016577985.1, XM_016722499.1
XP_016578379.1, XM_016722893.1
XP_016554718.1, XM_016699232.1
XP_016554720.1, XM_016699234.1
XP_016562365.1, XM_016706879.1
XP_016562366.1, XM_016706880.1
XP_016562367.1, XM_016706881.1
XP_016562368.1, XM_016706882.1
XP_016562371.1, XM_016706885.1
XP_016562372.1, XM_016706886.1
XP_016562373.1, XM_016706887.1
XP_016562374.1, XM_016706888.1
XP_016581241.1, XM_016725755.1
XP_016572690.1, XM_016717204.1
XP_016572691.1, XM_016717205.1
XP_016572692.1, XM_016717206.1
XP_016572693.1, XM_016717207.1
XP_016572694.1, XM_016717208.1
XP_016559966.1, XM_016704480.1
XP_016581279.1, XM_016725793.1
XP_016581280.1, XM_016725794.1
XP_016539592.1, XM_016684106.1
XP_016542293.1, XM_016686807.1
XP_016561107.1, XM_016705621.1
XP_016561884.1, XM_016706398.1
XP_016561717.1, XM_016706231.1
XP_016570690.1, XM_016715204.1
XP_016570691.1, XM_016715205.1
XP_016542856.1, XM_016687370.1
XP_016543426.1, XM_016687940.1
XP_016550706.1, XM_016695220.1
XP_016553730.1, XM_016698244.1
XP_016573731.1, XM_016718245.1
XP_016575894.1, XM_016720408.1
XP_016538465.1, XM_016682979.1
XP_016541983.1, XM_016686497.1
XP_016577391.1, XM_016721905.1
XP_016577392.1, XM_016721906.1
XP_016574415.1, XM_016718929.1
XP_016574786.1, XM_016719300.1
XP_016577052.1, XM_016721566.1
XP_016548199.1, XM_016692713.1
XP_016568372.1, XM_016712886.1
XP_016568373.1, XM_016712887.1
XP_016573229.1, XM_016717743.1
XP_016542663.1, XM_016687177.1
XP_016543093.1, XM_016687607.1
XP_016543352.1, XM_016687866.1
XP_016575790.1, XM_016720304.1
XP_016555084.1, XM_016699598.1
XP_016555311.1, XM_016699825.1
XP_016567159.1, XM_016711673.1
XP_016559858.1, XM_016704372.1
XP_016559859.1, XM_016704373.1
XP_016570498.1, XM_016715012.1
XP_016570499.1, XM_016715013.1
XP_016579480.1, XM_016723994.1
XP_016563084.1, XM_016707598.1
XP_016572550.1, XM_016717064.1
XP_016578380.1, XM_016722894.1
XP_016548965.1, XM_016693479.1
XP_016553652.1, XM_016698166.1
XP_016553660.1, XM_016698174.1
XP_016553661.1, XM_016698175.1
XP_016582363.1, XM_016726877.1
XP_016582364.1, XM_016726878.1
XP_016580198.1, XM_016724712.1
XP_016580199.1, XM_016724713.1
XP_016580200.1, XM_016724714.1
XP_016580201.1, XM_016724715.1
XP_016580202.1, XM_016724716.1
XP_016538292.1, XM_016682806.1
XP_016538293.1, XM_016682807.1
XP_016538294.1, XM_016682808.1
XP_016548076.1, XM_016692590.1
XP_016569909.1, XM_016714423.1
XP_016550700.1, XM_016695214.1
XP_016550708.1, XM_016695222.1
XP_016573183.1, XM_016717697.1
XP_016574560.1, XM_016719074.1
XP_016580265.1, XM_016724779.1
XP_016543437.1, XM_016687951.1
XP_016557355.1, XM_016701869.1
XP_016561307.1, XM_016705821.1
XP_016560323.1, XM_016704837.1
XP_016550314.1, XM_016694828.1
XP_016550315.1, XM_016694829.1
XP_016573850.1, XM_016718364.1
XP_016564365.1, XM_016708879.1
XP_016564366.1, XM_016708880.1
XP_016575384.1, XM_016719898.1
XP_016551756.1, XM_016696270.1
XP_016563294.1, XM_016707808.1
XP_016563295.1, XM_016707809.1
XP_016537530.1, XM_016682044.1
XP_016537532.1, XM_016682046.1
XP_016574801.1, XM_016719315.1
XP_016581608.1, XM_016726122.1
XP_016578389.1, XM_016722903.1
XP_016578390.1, XM_016722904.1
XP_016541438.1, XM_016685952.1
XP_016541439.1, XM_016685953.1
XP_016543747.1, XM_016688261.1
XP_016558122.1, XM_016702636.1
XP_016571847.1, XM_016716361.1
XP_016549898.1, XM_016694412.1
XP_016554857.1, XM_016699371.1
XP_016562614.1, XM_016707128.1
XP_016559186.1, XM_016703700.1
XP_016545451.1, XM_016689965.1
XP_016572837.1, XM_016717351.1
XP_016572838.1, XM_016717352.1
XP_016572839.1, XM_016717353.1
XP_016581001.1, XM_016725515.1
XP_016560930.1, XM_016705444.1
XP_016570089.1, XM_016714603.1
XP_016573320.1, XM_016717834.1
XP_016546477.1, XM_016690991.1
XP_016548434.1, XM_016692948.1
XP_016548435.1, XM_016692949.1
XP_016561526.1, XM_016706040.1
XP_016561527.1, XM_016706041.1
XP_016551111.1, XM_016695625.1
XP_016551678.1, XM_016696192.1
XP_016550350.1, XM_016694864.1
XP_016550351.1, XM_016694865.1
XP_016568581.1, XM_016713095.1
XP_016558820.1, XM_016703334.1
XP_016571948.1, XM_016716462.1
XP_016574505.1, XM_016719019.1
XP_016540241.1, XM_016684755.1
XP_016557499.1, XM_016702013.1
XP_016545186.1, XM_016689700.1
XP_016571261.1, XM_016715775.1
XP_016575040.1, XM_016719554.1
XP_016565171.1, XM_016709685.1
XP_016565172.1, XM_016709686.1
XP_016566290.1, XM_016710804.1
XP_016566291.1, XM_016710805.1
XP_016567371.1, XM_016711885.1
XP_016581377.1, XM_016725891.1
XP_016543958.1, XM_016688472.1
XP_016547633.1, XM_016692147.1
XP_016541321.1, XM_016685835.1
XP_016541354.1, XM_016685868.1
XP_016541359.1, XM_016685873.1
XP_016556186.1, XM_016700700.1
XP_016556187.1, XM_016700701.1
XP_016544343.1, XM_016688857.1
XP_016570820.1, XM_016715334.1
XP_016547183.1, XM_016691697.1
XP_016547184.1, XM_016691698.1
XP_016572794.1, XM_016717308.1
XP_016564915.1, XM_016709429.1
XP_016575956.1, XM_016720470.1
XP_016575957.1, XM_016720471.1
XP_016561787.1, XM_016706301.1
XP_016564049.1, XM_016708563.1
XP_016578155.1, XM_016722669.1
XP_016563710.1, XM_016708224.1
XP_016563711.1, XM_016708225.1
XP_016563712.1, XM_016708226.1
XP_016555949.1, XM_016700463.1
XP_016573862.1, XM_016718376.1
XP_016573863.1, XM_016718377.1
XP_016542658.1, XM_016687172.1
XP_016562279.1, XM_016706793.1
XP_016576922.1, XM_016721436.1
XP_016579809.1, XM_016724323.1
XP_016560510.1, XM_016705024.1
XP_016568365.1, XM_016712879.1
XP_016575307.1, XM_016719821.1
XP_016575308.1, XM_016719822.1
XP_016575659.1, XM_016720173.1
XP_016577606.1, XM_016722120.1
XP_016541923.1, XM_016686437.1
XP_016541924.1, XM_016686438.1
XP_016541925.1, XM_016686439.1
XP_016541926.1, XM_016686440.1
XP_016566054.1, XM_016710568.1
XP_016566055.1, XM_016710569.1
XP_016550718.1, XM_016695232.1
XP_016550422.1, XM_016694936.1
XP_016550424.1, XM_016694938.1
XP_016566007.1, XM_016710521.1
XP_016566008.1, XM_016710522.1
XP_016566009.1, XM_016710523.1
XP_016566010.1, XM_016710524.1
XP_016566011.1, XM_016710525.1
XP_016566012.1, XM_016710526.1
XP_016540203.1, XM_016684717.1
XP_016565662.1, XM_016710176.1
XP_016565663.1, XM_016710177.1
XP_016565664.1, XM_016710178.1
XP_016538666.1, XM_016683180.1
XP_016551547.1, XM_016696061.1
XP_016557440.1, XM_016701954.1
XP_016538994.1, XM_016683508.1
XP_016547175.1, XM_016691689.1
XP_016580334.1, XM_016724848.1
XP_016580335.1, XM_016724849.1
XP_016580336.1, XM_016724850.1
XP_016560194.1, XM_016704708.1
XP_016560195.1, XM_016704709.1
XP_016550403.1, XM_016694917.1
XP_016550404.1, XM_016694918.1
XP_016565141.1, XM_016709655.1
XP_016572544.1, XM_016717058.1
XP_016572618.1, XM_016717132.1
XP_016546036.1, XM_016690550.1
XP_016546037.1, XM_016690551.1
XP_016550373.1, XM_016694887.1
XP_016550374.1, XM_016694888.1
XP_016550376.1, XM_016694890.1
XP_016562651.1, XM_016707165.1
XP_016551743.1, XM_016696257.1
XP_016552687.1, XM_016697201.1
XP_016540037.1, XM_016684551.1
XP_016573094.1, XM_016717608.1
XP_016573095.1, XM_016717609.1
XP_016573096.1, XM_016717610.1
XP_016573097.1, XM_016717611.1
XP_016538614.1, XM_016683128.1
XP_016571945.1, XM_016716459.1
XP_016544628.1, XM_016689142.1
XP_016546789.1, XM_016691303.1
XP_016555851.1, XM_016700365.1
XP_016550496.1, XM_016695010.1
XP_016565058.1, XM_016709572.1
XP_016575233.1, XM_016719747.1
XP_016575424.1, XM_016719938.1
XP_016561623.1, XM_016706137.1
XP_016553616.1, XM_016698130.1
XP_016570139.1, XM_016714653.1
XP_016574729.1, XM_016719243.1
XP_016539755.1, XM_016684269.1
XP_016554926.1, XM_016699440.1
XP_016561840.1, XM_016706354.1
XP_016545317.1, XM_016689831.1
XP_016562083.1, XM_016706597.1
XP_016580706.1, XM_016725220.1
XP_016555182.1, XM_016699696.1
XP_016562150.1, XM_016706664.1
XP_016551801.1, XM_016696315.1
XP_016551802.1, XM_016696316.1
XP_016569046.1, XM_016713560.1
XP_016548313.1, XM_016692827.1
XP_016548398.1, XM_016692912.1
XP_016563583.1, XM_016708097.1
XP_016547030.1, XM_016691544.1
XP_016547031.1, XM_016691545.1
XP_016545690.1, XM_016690204.1
XP_016545691.1, XM_016690205.1
XP_016545692.1, XM_016690206.1
XP_016556694.1, XM_016701208.1
XP_016556851.1, XM_016701365.1
XP_016560077.1, XM_016704591.1
XP_016577476.1, XM_016721990.1
XP_016577477.1, XM_016721991.1
XP_016562959.1, XM_016707473.1
XP_016579706.1, XM_016724220.1
XP_016543447.1, XM_016687961.1
XP_016543448.1, XM_016687962.1
XP_016543449.1, XM_016687963.1
XP_016543450.1, XM_016687964.1
XP_016543451.1, XM_016687965.1
XP_016543452.1, XM_016687966.1
XP_016543453.1, XM_016687967.1
XP_016543454.1, XM_016687968.1
XP_016543455.1, XM_016687969.1
XP_016543456.1, XM_016687970.1
XP_016543458.1, XM_016687972.1
XP_016543459.1, XM_016687973.1
XP_016543460.1, XM_016687974.1
XP_016543461.1, XM_016687975.1
XP_016543462.1, XM_016687976.1
XP_016565514.1, XM_016710028.1
XP_016565520.1, XM_016710034.1
XP_016565528.1, XM_016710042.1
XP_016565536.1, XM_016710050.1
XP_016542111.1, XM_016686625.1
XP_016575803.1, XM_016720317.1
XP_016543961.1, XM_016688475.1
XP_016543962.1, XM_016688476.1
XP_016537603.1, XM_016682117.1
XP_016574939.1, XM_016719453.1
XP_016560932.1, XM_016705446.1
XP_016560933.1, XM_016705447.1
XP_016540506.1, XM_016685020.1
XP_016540508.1, XM_016685022.1
XP_016561819.1, XM_016706333.1
XP_016570606.1, XM_016715120.1
XP_016554320.1, XM_016698834.1
XP_016554321.1, XM_016698835.1
XP_016554322.1, XM_016698836.1
XP_016554323.1, XM_016698837.1
XP_016554324.1, XM_016698838.1
XP_016558614.1, XM_016703128.1
XP_016564075.1, XM_016708589.1
XP_016564076.1, XM_016708590.1
XP_016564077.1, XM_016708591.1
XP_016564078.1, XM_016708592.1
XP_016539702.1, XM_016684216.1
XP_016558937.1, XM_016703451.1
XP_016561177.1, XM_016705691.1
XP_016561178.1, XM_016705692.1
XP_016578337.1, XM_016722851.1
XP_016578338.1, XM_016722852.1
XP_016578339.1, XM_016722853.1
XP_016578340.1, XM_016722854.1
XP_016578341.1, XM_016722855.1
XP_016538762.1, XM_016683276.1
XP_016540204.1, XM_016684718.1
XP_016562960.1, XM_016707474.1
XP_016578476.1, XM_016722990.1
XP_016579906.1, XM_016724420.1
XP_016554157.1, XM_016698671.1
XP_016547786.1, XM_016692300.1
XP_016547871.1, XM_016692385.1
XP_016548411.1, XM_016692925.1
XP_016563461.1, XM_016707975.1
XP_016550902.1, XM_016695416.1
XP_016550903.1, XM_016695417.1
XP_016565244.1, XM_016709758.1
XP_016565245.1, XM_016709759.1
XP_016565246.1, XM_016709760.1
XP_016565247.1, XM_016709761.1
XP_016565248.1, XM_016709762.1
XP_016551837.1, XM_016696351.1
XP_016551838.1, XM_016696352.1
XP_016551839.1, XM_016696353.1
XP_016551840.1, XM_016696354.1
XP_016551841.1, XM_016696355.1
XP_016551842.1, XM_016696356.1
XP_016551843.1, XM_016696357.1
XP_016551844.1, XM_016696358.1
XP_016551845.1, XM_016696359.1
XP_016551846.1, XM_016696360.1
XP_016551847.1, XM_016696361.1
XP_016573708.1, XM_016718222.1
XP_016573709.1, XM_016718223.1
XP_016576979.1, XM_016721493.1
XP_016562444.1, XM_016706958.1
XP_016562445.1, XM_016706959.1
XP_016572993.1, XM_016717507.1
XP_016578515.1, XM_016723029.1
XP_016574936.1, XM_016719450.1
XP_016582407.1, XM_016726921.1
XP_016539496.1, XM_016684010.1
XP_016543317.1, XM_016687831.1
XP_016548667.1, XM_016693181.1
XP_016551084.1, XM_016695598.1
XP_016551085.1, XM_016695599.1
XP_016551086.1, XM_016695600.1
XP_016551087.1, XM_016695601.1
XP_016551088.1, XM_016695602.1
XP_016551090.1, XM_016695604.1
XP_016551091.1, XM_016695605.1
XP_016551092.1, XM_016695606.1
XP_016551093.1, XM_016695607.1
XP_016551094.1, XM_016695608.1
XP_016551095.1, XM_016695609.1
XP_016540524.1, XM_016685038.1
XP_016562159.1, XM_016706673.1
XP_016562160.1, XM_016706674.1
XP_016545062.1, XM_016689576.1
XP_016545774.1, XM_016690288.1
XP_016556797.1, XM_016701311.1
XP_016565261.1, XM_016709775.1
XP_016547674.1, XM_016692188.1
XP_016563155.1, XM_016707669.1
XP_016547185.1, XM_016691699.1
XP_016555440.1, XM_016699954.1
XP_016578261.1, XM_016722775.1
XP_016578262.1, XM_016722776.1
XP_016561164.1, XM_016705678.1
XP_016561165.1, XM_016705679.1
XP_016568682.1, XM_016713196.1
XP_016539832.1, XM_016684346.1
XP_016547571.1, XM_016692085.1
XP_016558766.1, XM_016703280.1
XP_016560542.1, XM_016705056.1
XP_016541422.1, XM_016685936.1
XP_016550848.1, XM_016695362.1
XP_016543016.1, XM_016687530.1
XP_016543017.1, XM_016687531.1
XP_016543018.1, XM_016687532.1
XP_016543166.1, XM_016687680.1
XP_016543167.1, XM_016687681.1
XP_016543539.1, XM_016688053.1
XP_016543540.1, XM_016688054.1
XP_016555289.1, XM_016699803.1
XP_016537734.1, XM_016682248.1
XP_016572828.1, XM_016717342.1
XP_016580091.1, XM_016724605.1
XP_016563439.1, XM_016707953.1
XP_016551245.1, XM_016695759.1
XP_016543004.1, XM_016687518.1
XP_016548019.1, XM_016692533.1
XP_016552593.1, XM_016697107.1
XP_016580421.1, XM_016724935.1
XP_016538134.1, XM_016682648.1
XP_016544406.1, XM_016688920.1
XP_016544795.1, XM_016689309.1
XP_016566390.1, XM_016710904.1
XP_016566403.1, XM_016710917.1
XP_016562178.1, XM_016706692.1
XP_016568154.1, XM_016712668.1
XP_016568155.1, XM_016712669.1
XP_016571684.1, XM_016716198.1
XP_016569492.1, XM_016714006.1
XP_016569493.1, XM_016714007.1
XP_016555603.1, XM_016700117.1
XP_016555633.1, XM_016700147.1
XP_016565783.1, XM_016710297.1
XP_016577500.1, XM_016722014.1
XP_016540173.1, XM_016684687.1
XP_016550299.1, XM_016694813.1
XP_016539263.1, XM_016683777.1
XP_016550216.1, XM_016694730.1
XP_016569203.1, XM_016713717.1
XP_016569330.1, XM_016713844.1
XP_016574706.1, XM_016719220.1
XP_016558231.1, XM_016702745.1
XP_016559347.1, XM_016703861.1
XP_016576073.1, XM_016720587.1
XP_016576074.1, XM_016720588.1
XP_016555939.1, XM_016700453.1
XP_016566331.1, XM_016710845.1
XP_016568008.1, XM_016712522.1
XP_016576839.1, XM_016721353.1
XP_016581144.1, XM_016725658.1
XP_016581145.1, XM_016725659.1
XP_016581146.1, XM_016725660.1
XP_016581147.1, XM_016725661.1
XP_016581148.1, XM_016725662.1
XP_016581149.1, XM_016725663.1
XP_016581150.1, XM_016725664.1
XP_016545305.1, XM_016689819.1
XP_016545306.1, XM_016689820.1
XP_016545644.1, XM_016690158.1
XP_016545704.1, XM_016690218.1
XP_016545705.1, XM_016690219.1
XP_016545706.1, XM_016690220.1
XP_016568727.1, XM_016713241.1
XP_016568728.1, XM_016713242.1
XP_016572661.1, XM_016717175.1
XP_016572662.1, XM_016717176.1
XP_016545490.1, XM_016690004.1
XP_016545508.1, XM_016690022.1
XP_016557769.1, XM_016702283.1
XP_016575553.1, XM_016720067.1
XP_016575554.1, XM_016720068.1
XP_016561148.1, XM_016705662.1
XP_016561149.1, XM_016705663.1
XP_016561150.1, XM_016705664.1
XP_016561151.1, XM_016705665.1
XP_016538923.1, XM_016683437.1
XP_016561773.1, XM_016706287.1
XP_016561774.1, XM_016706288.1
XP_016561775.1, XM_016706289.1
XP_016538273.1, XM_016682787.1
XP_016545408.1, XM_016689922.1
XP_016561340.1, XM_016705854.1
XP_016561341.1, XM_016705855.1
XP_016542288.1, XM_016686802.1
XP_016553434.1, XM_016697948.1
XP_016553101.1, XM_016697615.1
XP_016554341.1, XM_016698855.1
XP_016568843.1, XM_016713357.1
XP_016582358.1, XM_016726872.1
XP_016547122.1, XM_016691636.1
XP_016547123.1, XM_016691637.1
XP_016547124.1, XM_016691638.1
XP_016547125.1, XM_016691639.1
XP_016547126.1, XM_016691640.1
XP_016547127.1, XM_016691641.1
XP_016557238.1, XM_016701752.1
XP_016539620.1, XM_016684134.1
XP_016539630.1, XM_016684144.1
XP_016548659.1, XM_016693173.1
XP_016548660.1, XM_016693174.1
XP_016548661.1, XM_016693175.1
XP_016569205.1, XM_016713719.1
XP_016569206.1, XM_016713720.1
XP_016569207.1, XM_016713721.1
XP_016569208.1, XM_016713722.1
XP_016569209.1, XM_016713723.1
XP_016569210.1, XM_016713724.1
XP_016565708.1, XM_016710222.1
XP_016565709.1, XM_016710223.1
XP_016577313.1, XM_016721827.1
XP_016577314.1, XM_016721828.1
XP_016577315.1, XM_016721829.1
XP_016577316.1, XM_016721830.1
XP_016545311.1, XM_016689825.1
XP_016551856.1, XM_016696370.1
XP_016560631.1, XM_016705145.1
XP_016560632.1, XM_016705146.1
XP_016568550.1, XM_016713064.1
XP_016552138.1, XM_016696652.1
XP_016552139.1, XM_016696653.1
XP_016552140.1, XM_016696654.1
XP_016568390.1, XM_016712904.1
XP_016568391.1, XM_016712905.1
XP_016561409.1, XM_016705923.1
XP_016573089.1, XM_016717603.1
XP_016578358.1, XM_016722872.1
XP_016549774.1, XM_016694288.1
XP_016566349.1, XM_016710863.1
XP_016566350.1, XM_016710864.1
XP_016543040.1, XM_016687554.1
XP_016543047.1, XM_016687561.1
XP_016576318.1, XM_016720832.1
XP_016545710.1, XM_016690224.1
XP_016555049.1, XM_016699563.1
XP_016545143.1, XM_016689657.1
XP_016569152.1, XM_016713666.1
XP_016543292.1, XM_016687806.1
XP_016545548.1, XM_016690062.1
XP_016545554.1, XM_016690068.1
XP_016566560.1, XM_016711074.1
XP_016569325.1, XM_016713839.1
XP_016538520.1, XM_016683034.1
XP_016565627.1, XM_016710141.1
XP_016576121.1, XM_016720635.1
XP_016537872.1, XM_016682386.1
XP_016538197.1, XM_016682711.1
XP_016548096.1, XM_016692610.1
XP_016537547.1, XM_016682061.1
XP_016537548.1, XM_016682062.1
XP_016537552.1, XM_016682066.1
XP_016539302.1, XM_016683816.1
XP_016556979.1, XM_016701493.1
XP_016564673.1, XM_016709187.1
XP_016567529.1, XM_016712043.1
XP_016551835.1, XM_016696349.1
XP_016553141.1, XM_016697655.1
XP_016557650.1, XM_016702164.1
XP_016557776.1, XM_016702290.1
XP_016564654.1, XM_016709168.1
XP_016555245.1, XM_016699759.1
XP_016561646.1, XM_016706160.1
XP_016581018.1, XM_016725532.1
XP_016574921.1, XM_016719435.1
XP_016579887.1, XM_016724401.1
XP_016580562.1, XM_016725076.1
XP_016580563.1, XM_016725077.1
XP_016580564.1, XM_016725078.1
XP_016551768.1, XM_016696282.1
XP_016557829.1, XM_016702343.1
XP_016568620.1, XM_016713134.1
XP_016560294.1, XM_016704808.1
XP_016566529.1, XM_016711043.1
XP_016575362.1, XM_016719876.1
XP_016547796.1, XM_016692310.1
XP_016547797.1, XM_016692311.1
XP_016547798.1, XM_016692312.1
XP_016547799.1, XM_016692313.1
XP_016547800.1, XM_016692314.1
XP_016547801.1, XM_016692315.1
XP_016553487.1, XM_016698001.1
XP_016553488.1, XM_016698002.1
XP_016553489.1, XM_016698003.1
XP_016553490.1, XM_016698004.1
XP_016553491.1, XM_016698005.1
XP_016553492.1, XM_016698006.1
XP_016553493.1, XM_016698007.1
XP_016553494.1, XM_016698008.1
XP_016553495.1, XM_016698009.1
XP_016553496.1, XM_016698010.1
XP_016541474.1, XM_016685988.1
XP_016541475.1, XM_016685989.1
XP_016541476.1, XM_016685990.1
XP_016541477.1, XM_016685991.1
XP_016541478.1, XM_016685992.1
XP_016541479.1, XM_016685993.1
XP_016566364.1, XM_016710878.1
XP_016566365.1, XM_016710879.1
XP_016565186.1, XM_016709700.1
XP_016565187.1, XM_016709701.1
XP_016565188.1, XM_016709702.1
XP_016565189.1, XM_016709703.1
XP_016565190.1, XM_016709704.1
XP_016565191.1, XM_016709705.1
XP_016565192.1, XM_016709706.1
XP_016544745.1, XM_016689259.1
XP_016546156.1, XM_016690670.1
XP_016546161.1, XM_016690675.1
XP_016554445.1, XM_016698959.1
XP_016572323.1, XM_016716837.1
XP_016582119.1, XM_016726633.1
XP_016548812.1, XM_016693326.1
XP_016548813.1, XM_016693327.1
XP_016564367.1, XM_016708881.1
XP_016564368.1, XM_016708882.1
XP_016564369.1, XM_016708883.1
XP_016564370.1, XM_016708884.1
XP_016564371.1, XM_016708885.1
XP_016564372.1, XM_016708886.1
XP_016564391.1, XM_016708905.1
XP_016564392.1, XM_016708906.1
XP_016564393.1, XM_016708907.1
XP_016564407.1, XM_016708921.1
XP_016564408.1, XM_016708922.1
XP_016575325.1, XM_016719839.1
XP_016575326.1, XM_016719840.1
XP_016575327.1, XM_016719841.1
XP_016575328.1, XM_016719842.1
XP_016542144.1, XM_016686658.1
XP_016577382.1, XM_016721896.1
XP_016539450.1, XM_016683964.1
XP_016558865.1, XM_016703379.1
XP_016558866.1, XM_016703380.1
XP_016558868.1, XM_016703382.1
XP_016539775.1, XM_016684289.1
XP_016564118.1, XM_016708632.1
XP_016564119.1, XM_016708633.1
XP_016572918.1, XM_016717432.1
XP_016575015.1, XM_016719529.1
XP_016575016.1, XM_016719530.1
XP_016578928.1, XM_016723442.1
XP_016553926.1, XM_016698440.1
XP_016566955.1, XM_016711469.1
XP_016572506.1, XM_016717020.1
XP_016572507.1, XM_016717021.1
XP_016572508.1, XM_016717022.1
XP_016572509.1, XM_016717023.1
XP_016538062.1, XM_016682576.1
XP_016538063.1, XM_016682577.1
XP_016538064.1, XM_016682578.1
XP_016548167.1, XM_016692681.1
XP_016548168.1, XM_016692682.1
XP_016563370.1, XM_016707884.1
XP_016563371.1, XM_016707885.1
XP_016569154.1, XM_016713668.1
XP_016569155.1, XM_016713669.1
XP_016569156.1, XM_016713670.1
XP_016569157.1, XM_016713671.1
XP_016569159.1, XM_016713673.1
XP_016569160.1, XM_016713674.1
XP_016569161.1, XM_016713675.1
XP_016552026.1, XM_016696540.1
XP_016557062.1, XM_016701576.1
XP_016538510.1, XM_016683024.1
XP_016549739.1, XM_016694253.1
XP_016561812.1, XM_016706326.1
XP_016570413.1, XM_016714927.1
XP_016539751.1, XM_016684265.1
XP_016545630.1, XM_016690144.1
XP_016554067.1, XM_016698581.1
XP_016554068.1, XM_016698582.1
XP_016540522.1, XM_016685036.1
XP_016540523.1, XM_016685037.1
XP_016580282.1, XM_016724796.1
XP_016580283.1, XM_016724797.1
XP_016566052.1, XM_016710566.1
XP_016566053.1, XM_016710567.1
XP_016541999.1, XM_016686513.1
XP_016576161.1, XM_016720675.1
XP_016576162.1, XM_016720676.1
XP_016576163.1, XM_016720677.1
XP_016559586.1, XM_016704100.1
XP_016559587.1, XM_016704101.1
XP_016580885.1, XM_016725399.1
XP_016580886.1, XM_016725400.1
XP_016550013.1, XM_016694527.1
XP_016555055.1, XM_016699569.1
XP_016559305.1, XM_016703819.1
XP_016551780.1, XM_016696294.1
XP_016551781.1, XM_016696295.1
XP_016551782.1, XM_016696296.1
XP_016551783.1, XM_016696297.1
XP_016571649.1, XM_016716163.1
XP_016569753.1, XM_016714267.1
XP_016542203.1, XM_016686717.1
XP_016542204.1, XM_016686718.1
XP_016569498.1, XM_016714012.1
XP_016569499.1, XM_016714013.1
XP_016537563.1, XM_016682077.1
XP_016573009.1, XM_016717523.1
XP_016554554.1, XM_016699068.1
XP_016560391.1, XM_016704905.1
XP_016569664.1, XM_016714178.1
XP_016572340.1, XM_016716854.1
XP_016575179.1, XM_016719693.1
XP_016565551.1, XM_016710065.1
XP_016565552.1, XM_016710066.1
XP_016565553.1, XM_016710067.1
XP_016565554.1, XM_016710068.1
XP_016549553.1, XM_016694067.1
XP_016550131.1, XM_016694645.1
XP_016574106.1, XM_016718620.1
XP_016553658.1, XM_016698172.1
XP_016566453.1, XM_016710967.1
XP_016545288.1, XM_016689802.1
XP_016545289.1, XM_016689803.1
XP_016545290.1, XM_016689804.1
XP_016580823.1, XM_016725337.1
XP_016562971.1, XM_016707485.1
XP_016559787.1, XM_016704301.1
XP_016552344.1, XM_016696858.1
XP_016582042.1, XM_016726556.1
XP_016553257.1, XM_016697771.1
XP_016553258.1, XM_016697772.1
XP_016580547.1, XM_016725061.1
XP_016562719.1, XM_016707233.1
XP_016553792.1, XM_016698306.1
XP_016571794.1, XM_016716308.1
XP_016582278.1, XM_016726792.1
XP_016537564.1, XM_016682078.1
XP_016537565.1, XM_016682079.1
XP_016537566.1, XM_016682080.1
XP_016543921.1, XM_016688435.1
XP_016543929.1, XM_016688443.1
XP_016543936.1, XM_016688450.1
XP_016543945.1, XM_016688459.1
XP_016543954.1, XM_016688468.1
XP_016557466.1, XM_016701980.1
XP_016580012.1, XM_016724526.1
XP_016580056.1, XM_016724570.1
XP_016580057.1, XM_016724571.1
XP_016580058.1, XM_016724572.1
XP_016543810.1, XM_016688324.1
XP_016543811.1, XM_016688325.1
XP_016571901.1, XM_016716415.1
