protein, rna
XP_002283458.2, XM_002283422.4
XP_002283468.1, XM_002283432.4
XP_003633854.1, XM_003633806.3
XP_003633855.1, XM_003633807.3
XP_010651838.1, XM_010653536.2
NP_001268070.1, NM_001281141.1
XP_002266122.1, XM_002266086.3
XP_002268232.2, XM_002268196.3
XP_019076634.1, XM_019221089.1
XP_019076635.1, XM_019221090.1
XP_010648307.1, XM_010650005.2
XP_010648308.1, XM_010650006.2
XP_010656239.1, XM_010657937.2
XP_002281175.1, XM_002281139.3
XP_010646371.1, XM_010648069.2
XP_019075137.1, XM_019219592.1
XP_002274177.2, XM_002274141.4
XP_010664191.1, XM_010665889.2
XP_019076869.1, XM_019221324.1
XP_002271632.1, XM_002271596.4
XP_002273865.1, XM_002273829.4
XP_002285752.1, XM_002285716.3
XP_010652675.1, XM_010654373.2
XP_010652676.1, XM_010654374.2
XP_010652677.1, XM_010654375.2
XP_002282386.1, XM_002282350.4
XP_010650174.1, XM_010651872.2
XP_010650175.1, XM_010651873.2
XP_010650176.1, XM_010651874.2
XP_010650177.1, XM_010651875.2
XP_019075644.1, XM_019220099.1
XP_019075645.1, XM_019220100.1
XP_002275230.1, XM_002275194.4
XP_010655084.1, XM_010656782.2
XP_010655086.1, XM_010656784.2
XP_010655087.1, XM_010656785.2
XP_019077735.1, XM_019222190.1
XP_010655464.1, XM_010657162.2
XP_019078171.1, XM_019222626.1
XP_010647882.1, XM_010649580.2
XP_010664614.1, XM_010666312.2
XP_002282363.1, XM_002282327.4
XP_002285174.1, XM_002285138.4
XP_010654918.1, XM_010656616.2
XP_019077696.1, XM_019222151.1
XP_019077697.1, XM_019222152.1
XP_002278974.1, XM_002278938.3
XP_003632315.1, XM_003632267.3
XP_002275514.2, XM_002275478.4
XP_010648300.1, XM_010649998.2
XP_010648301.1, XM_010649999.2
XP_019074964.1, XM_019219419.1
XP_019074965.1, XM_019219420.1
XP_019074966.1, XM_019219421.1
XP_019074967.1, XM_019219422.1
XP_019074968.1, XM_019219423.1
XP_019074969.1, XM_019219424.1
XP_002265041.1, XM_002265005.4
XP_010663926.1, XM_010665624.2
XP_002270669.1, XM_002270633.3
XP_002284417.1, XM_002284381.4
XP_002262762.1, XM_002262726.4
XP_002264023.1, XM_002263987.3
XP_010651908.1, XM_010653606.2
XP_010658766.1, XM_010660464.2
XP_010658767.1, XM_010660465.1
XP_010658768.1, XM_010660466.2
XP_019079987.1, XM_019224442.1
XP_010652216.1, XM_010653914.2
XP_010659667.1, XM_010661365.2
XP_002277287.1, XM_002277251.4
XP_010663089.1, XM_010664787.2
XP_002280086.2, XM_002280050.3
XP_002279826.1, XM_002279790.3
XP_019080654.1, XM_019225109.1
XP_003632712.2, XM_003632664.3
XP_010650492.1, XM_010652190.2
XP_010650493.1, XM_010652191.2
XP_010650495.1, XM_010652193.2
XP_010654307.1, XM_010656005.2
XP_010654308.1, XM_010656006.2
XP_010654309.1, XM_010656007.2
XP_010654310.1, XM_010656008.2
XP_010654311.1, XM_010656009.2
XP_010654312.1, XM_010656010.2
XP_019075596.1, XM_019220051.1
XP_019081719.1, XM_019226174.1
XP_010648892.1, XM_010650590.2
XP_010663929.1, XM_010665627.2
XP_019081863.1, XM_019226318.1
XP_019081864.1, XM_019226319.1
NP_001267958.1, NM_001281029.1
XP_002277904.2, XM_002277868.4
XP_002279188.2, XM_002279152.4
XP_002266926.3, XM_002266890.4
XP_002273725.1, XM_002273689.3
XP_010652620.1, XM_010654318.2
XP_019076410.1, XM_019220865.1
XP_019076411.1, XM_019220866.1
XP_002272406.1, XM_002272370.3
NP_001267959.1, NM_001281030.1
XP_003633791.1, XM_003633743.3
XP_010653937.1, XM_010655635.2
XP_010653941.1, XM_010655639.2
XP_002274993.2, XM_002274957.3
XP_010661796.1, XM_010663494.2
XP_003634846.1, XM_003634798.3
XP_003633745.1, XM_003633697.3
XP_010660526.1, XM_010662224.2
XP_002277052.1, XM_002277016.4
XP_010658500.1, XM_010660198.2
XP_002272896.1, XM_002272860.3
XP_002282409.1, XM_002282373.3
XP_010661412.1, XM_010663110.2
XP_003635573.3, XM_003635525.3
XP_010647331.2, XM_010649029.2
XP_010647505.2, XM_010649203.2
XP_019074182.1, XM_019218637.1
XP_019074254.1, XM_019218709.1
XP_019074255.1, XM_019218710.1
XP_002272637.1, XM_002272601.4
XP_010663129.1, XM_010664827.2
XP_010663135.1, XM_010664833.2
XP_019080279.1, XM_019224734.1
XP_019080280.1, XM_019224735.1
XP_002279170.2, XM_002279134.4
XP_010650537.1, XM_010652235.2
XP_010650538.1, XM_010652236.2
XP_010650539.1, XM_010652237.2
XP_010650540.1, XM_010652238.2
XP_010650541.1, XM_010652239.2
XP_010650542.1, XM_010652240.2
XP_010650543.1, XM_010652241.2
XP_019075541.1, XM_019219996.1
XP_019075542.1, XM_019219997.1
XP_002285377.1, XM_002285341.3
XP_010644134.1, XM_010645832.2
XP_019072722.1, XM_019217177.1
XP_002277938.2, XM_002277902.4
XP_010665151.1, XM_010666849.2
XP_010665152.1, XM_010666850.2
XP_010665153.1, XM_010666851.2
XP_019072102.1, XM_019216557.1
XP_019076775.1, XM_019221230.1
XP_002280559.1, XM_002280523.3
XP_002278084.1, XM_002278048.3
XP_010664891.1, XM_010666589.2
XP_019072275.1, XM_019216730.1
XP_010664421.1, XM_010666119.2
XP_010664422.1, XM_010666120.2
XP_010664423.1, XM_010666121.2
XP_019072018.1, XM_019216473.1
XP_010661365.1, XM_010663063.2
XP_010661369.1, XM_010663067.2
XP_010661376.1, XM_010663074.2
XP_019072896.1, XM_019217351.1
XP_002282984.1, XM_002282948.3
XP_003633550.1, XM_003633502.3
XP_002278298.1, XM_002278262.4
XP_010663502.1, XM_010665200.2
XP_010661123.1, XM_010662821.2
XP_019080614.1, XM_019225069.1
XP_019082109.1, XM_019226564.1
XP_010663692.1, XM_010665390.2
XP_010653089.1, XM_010654787.2
XP_002285608.1, XM_002285572.4
XP_010654528.1, XM_010656226.2
XP_019077488.1, XM_019221943.1
XP_002274053.1, XM_002274017.4
XP_010651179.1, XM_010652877.2
XP_019076318.1, XM_019220773.1
XP_002271598.1, XM_002271562.3
XP_002277869.1, XM_002277833.3
XP_010654021.1, XM_010655719.2
XP_002276922.2, XM_002276886.3
XP_010660619.1, XM_010662317.2
XP_010660620.1, XM_010662318.2
XP_010660621.1, XM_010662319.2
XP_019080276.1, XM_019224731.1
XP_019080277.1, XM_019224732.1
XP_002269489.3, XM_002269453.3
XP_002273077.1, XM_002273041.4
XP_010657899.2, XM_010659597.2
XP_002274939.1, XM_002274903.4
XP_010654152.1, XM_010655850.2
XP_019077249.1, XM_019221704.1
XP_019077250.1, XM_019221705.1
XP_002275090.1, XM_002275054.3
XP_002279594.1, XM_002279558.4
XP_002275665.1, XM_002275629.3
XP_019078368.1, XM_019222823.1
XP_002283811.1, XM_002283775.3
XP_002284825.1, XM_002284789.3
XP_002278578.1, XM_002278542.3
XP_010651982.1, XM_010653680.2
XP_002280540.1, XM_002280504.3
XP_010646260.1, XM_010647958.2
XP_019081924.1, XM_019226379.1
XP_002284967.1, XM_002284931.3
XP_002284971.1, XM_002284935.4
XP_002285018.2, XM_002284982.4
XP_002285307.2, XM_002285271.2
XP_002267865.2, XM_002267829.4
XP_010662984.1, XM_010664682.2
XP_010662985.1, XM_010664683.2
XP_019081621.1, XM_019226076.1
XP_002280591.1, XM_002280555.3
XP_002262984.1, XM_002262948.4
XP_002271107.1, XM_002271071.4
XP_002276718.3, XM_002276682.4
XP_010648330.1, XM_010650028.2
XP_010648331.1, XM_010650029.2
XP_010648332.1, XM_010650030.2
XP_002273612.1, XM_002273576.4
XP_010646970.1, XM_010648668.2
XP_019073991.1, XM_019218446.1
XP_002266593.2, XM_002266557.4
XP_010655378.1, XM_010657076.2
XP_019072621.1, XM_019217076.1
XP_010663138.1, XM_010664836.2
XP_002274030.1, XM_002273994.3
XP_010654168.1, XM_010655866.2
XP_010654169.1, XM_010655867.2
XP_019076936.1, XM_019221391.1
XP_010658293.1, XM_010659991.2
XP_010658294.1, XM_010659992.2
XP_002273574.1, XM_002273538.4
XP_010644204.1, XM_010645902.2
XP_019076891.1, XM_019221346.1
XP_002265311.1, XM_002265275.3
XP_002265992.2, XM_002265956.4
XP_002266023.1, XM_002265987.3
XP_010665395.1, XM_010667093.2
XP_010665397.1, XM_010667095.2
XP_010665399.1, XM_010667097.2
XP_010665401.1, XM_010667099.2
XP_010665402.1, XM_010667100.2
XP_010665403.1, XM_010667101.2
XP_010665405.1, XM_010667103.2
XP_019072005.1, XM_019216460.1
XP_019072007.1, XM_019216462.1
XP_019072008.1, XM_019216463.1
XP_019072009.1, XM_019216464.1
XP_019072011.1, XM_019216466.1
XP_002276639.2, XM_002276603.4
XP_002280405.1, XM_002280369.4
XP_019076565.1, XM_019221020.1
XP_002275711.2, XM_002275675.4
XP_002284528.1, XM_002284492.3
XP_010656833.1, XM_010658531.2
XP_002273023.1, XM_002272987.4
XP_010661754.1, XM_010663452.2
XP_019081180.1, XM_019225635.1
XP_019081181.1, XM_019225636.1
XP_019081182.1, XM_019225637.1
XP_019081183.1, XM_019225638.1
XP_002263392.1, XM_002263356.4
XP_002273802.1, XM_002273766.3
XP_002283533.1, XM_002283497.4
XP_010655937.1, XM_010657635.2
XP_002283613.1, XM_002283577.3
XP_003632662.1, XM_003632614.3
XP_019077190.1, XM_019221645.1
XP_002264084.1, XM_002264048.3
XP_002265705.1, XM_002265669.3
XP_010650850.2, XM_010652548.2
XP_002271575.1, XM_002271539.4
XP_002283193.1, XM_002283157.4
XP_002269902.1, XM_002269866.4
XP_002278965.1, XM_002278929.3
XP_002271088.1, XM_002271052.4
XP_002284734.1, XM_002284698.4
XP_010644217.1, XM_010645915.2
XP_002269495.1, XM_002269459.3
XP_002278738.1, XM_002278702.3
XP_002265725.3, XM_002265689.4
XP_002278374.3, XM_002278338.3
XP_002268612.1, XM_002268576.4
XP_002277300.1, XM_002277264.3
XP_019080579.1, XM_019225034.1
XP_002266109.1, XM_002266073.3
XP_002280012.3, XM_002279976.4
XP_002272060.1, XM_002272024.3
XP_002272855.1, XM_002272819.3
XP_010646763.1, XM_010648461.2
XP_010660856.1, XM_010662554.2
XP_010660857.1, XM_010662555.2
XP_010660858.1, XM_010662556.2
XP_010660859.1, XM_010662557.2
XP_019073887.1, XM_019218342.1
XP_019080896.1, XM_019225351.1
XP_019080897.1, XM_019225352.1
XP_019080898.1, XM_019225353.1
XP_019080899.1, XM_019225354.1
XP_010648891.1, XM_010650589.1
XP_010648896.1, XM_010650594.2
XP_010648897.1, XM_010650595.2
XP_010648907.1, XM_010650605.1
XP_019079733.1, XM_019224188.1
XP_002281337.2, XM_002281301.4
XP_010646894.1, XM_010648592.2
XP_010650872.1, XM_010652570.2
XP_010650873.1, XM_010652571.2
XP_010650874.1, XM_010652572.2
XP_010652795.1, XM_010654493.2
XP_010652796.1, XM_010654494.2
XP_010652797.1, XM_010654495.2
XP_019076669.1, XM_019221124.1
XP_019076670.1, XM_019221125.1
XP_003631976.1, XM_003631928.3
XP_002280049.2, XM_002280013.4
XP_010645588.1, XM_010647286.2
XP_002280578.1, XM_002280542.4
XP_003633609.1, XM_003633561.3
XP_002263212.1, XM_002263176.4
XP_002279690.1, XM_002279654.4
XP_010652296.1, XM_010653994.2
XP_019076821.1, XM_019221276.1
XP_010664285.1, XM_010665983.2
XP_002283520.1, XM_002283484.3
XP_010664474.1, XM_010666172.2
XP_002273786.1, XM_002273750.4
XP_003633877.2, XM_003633829.3
XP_010661261.1, XM_010662959.2
XP_019080970.1, XM_019225425.1
XP_019080971.1, XM_019225426.1
XP_019080972.1, XM_019225427.1
XP_002284408.1, XM_002284372.3
XP_003631644.1, XM_003631596.3
XP_002270767.1, XM_002270731.4
XP_002271018.2, XM_002270982.3
XP_002265971.1, XM_002265935.4
XP_002266827.2, XM_002266791.4
XP_002281856.1, XM_002281820.3
XP_002277868.1, XM_002277832.3
XP_002281496.1, XM_002281460.4
XP_002280272.1, XM_002280236.2
XP_002282237.3, XM_002282201.4
XP_010651146.1, XM_010652844.2
XP_019075905.1, XM_019220360.1
XP_002266637.2, XM_002266601.4
XP_002273878.1, XM_002273842.3
XP_002284389.1, XM_002284353.4
XP_010653756.1, XM_010655454.2
XP_010653757.1, XM_010655455.2
XP_010653758.1, XM_010655456.2
XP_019077099.1, XM_019221554.1
XP_019077100.1, XM_019221555.1
XP_019077241.1, XM_019221696.1
XP_019077242.1, XM_019221697.1
NP_001267997.1, NM_001281068.1
NP_001268003.1, NM_001281074.1
XP_002269042.2, XM_002269006.4
XP_002275094.1, XM_002275058.4
XP_010646836.2, XM_010648534.2
XP_002282107.1, XM_002282071.4
XP_002283393.2, XM_002283357.4
XP_019079229.1, XM_019223684.1
XP_002270432.1, XM_002270396.4
XP_002277332.1, XM_002277296.4
XP_003631581.1, XM_003631533.3
XP_002272040.1, XM_002272004.4
XP_019077410.1, XM_019221865.1
XP_002280701.2, XM_002280665.4
XP_010659976.1, XM_010661674.2
XP_010659982.1, XM_010661680.2
XP_002262760.2, XM_002262724.4
XP_010664847.1, XM_010666545.2
XP_010664848.1, XM_010666546.2
XP_002266728.1, XM_002266692.3
XP_010644656.1, XM_010646354.2
XP_002277955.1, XM_002277919.4
XP_003633563.1, XM_003633515.3
XP_010659398.1, XM_010661096.2
XP_019079889.1, XM_019224344.1
XP_002285728.2, XM_002285692.4
XP_002264115.1, XM_002264079.4
XP_002281804.1, XM_002281768.4
XP_002281329.1, XM_002281293.4
XP_002285165.1, XM_002285129.4
XP_019078934.1, XM_019223389.1
XP_002265612.1, XM_002265576.3
XP_010644699.1, XM_010646397.2
XP_010644700.1, XM_010646398.2
XP_019072955.1, XM_019217410.1
XP_002267168.1, XM_002267132.3
XP_002280628.1, XM_002280592.4
XP_002283643.1, XM_002283607.3
XP_010652931.1, XM_010654629.2
XP_010652937.1, XM_010654635.2
XP_010652942.1, XM_010654640.2
XP_010663214.1, XM_010664912.2
XP_010663215.1, XM_010664913.2
XP_010663216.1, XM_010664914.1
XP_019076087.1, XM_019220542.1
XP_019080426.1, XM_019224881.1
XP_010644625.1, XM_010646323.2
XP_010644626.1, XM_010646324.2
XP_002282289.1, XM_002282253.4
XP_002284495.1, XM_002284459.4
XP_010664765.1, XM_010666463.2
XP_002262872.2, XM_002262836.4
XP_002285605.1, XM_002285569.3
XP_010646400.1, XM_010648098.2
XP_010646401.1, XM_010648099.2
XP_010646402.1, XM_010648100.2
XP_010646403.1, XM_010648101.2
XP_010664446.1, XM_010666144.1
XP_019073677.1, XM_019218132.1
XP_019073678.1, XM_019218133.1
XP_010656624.1, XM_010658322.2
XP_010656625.1, XM_010658323.2
XP_019078347.1, XM_019222802.1
XP_002277673.1, XM_002277637.4
XP_010663098.1, XM_010664796.2
XP_010663102.1, XM_010664800.2
XP_002273752.2, XM_002273716.4
XP_010661715.1, XM_010663413.2
XP_019081287.1, XM_019225742.1
XP_019081775.1, XM_019226230.1
XP_010663678.1, XM_010665376.2
XP_010652935.1, XM_010654633.2
XP_010652936.1, XM_010654634.2
XP_010664184.1, XM_010665882.2
XP_019072164.1, XM_019216619.1
XP_019072165.1, XM_019216620.1
XP_002266195.1, XM_002266159.3
XP_002276933.1, XM_002276897.3
XP_002272934.1, XM_002272898.4
XP_010652907.1, XM_010654605.2
XP_002274381.1, XM_002274345.4
XP_002276634.1, XM_002276598.4
XP_002282061.1, XM_002282025.4
XP_002274100.1, XM_002274064.3
XP_002278649.1, XM_002278613.3
XP_002273080.2, XM_002273044.4
XP_002275443.1, XM_002275407.4
XP_010655420.1, XM_010657118.2
XP_002267739.1, XM_002267703.3
XP_002285275.1, XM_002285239.3
XP_002273670.1, XM_002273634.3
XP_010654119.1, XM_010655817.2
XP_010654120.1, XM_010655818.2
XP_010654122.1, XM_010655820.2
XP_019077137.1, XM_019221592.1
XP_002281596.1, XM_002281560.4
XP_002263161.1, XM_002263125.4
XP_002263732.2, XM_002263696.3
XP_010657352.1, XM_010659050.1
XP_002267991.1, XM_002267955.3
XP_002268031.1, XM_002267995.4
XP_019078046.1, XM_019222501.1
XP_002267975.1, XM_002267939.3
XP_002277735.1, XM_002277699.4
XP_003634219.1, XM_003634171.3
XP_010663763.1, XM_010665461.2
XP_019082178.1, XM_019226633.1
XP_002263770.1, XM_002263734.3
XP_002266169.1, XM_002266133.3
XP_010665001.1, XM_010666699.2
XP_002273914.3, XM_002273878.3
XP_002283139.1, XM_002283103.4
XP_010661169.1, XM_010662867.2
XP_002264302.1, XM_002264266.3
XP_002279570.1, XM_002279534.4
XP_002285260.1, XM_002285224.3
XP_002268639.1, XM_002268603.3
XP_002283493.1, XM_002283457.3
XP_010653045.1, XM_010654743.2
XP_002262855.3, XM_002262819.4
XP_002281956.2, XM_002281920.4
XP_002276214.1, XM_002276178.4
XP_010654405.1, XM_010656103.2
XP_010656091.1, XM_010657789.2
XP_002278436.1, XM_002278400.4
XP_002285306.1, XM_002285270.4
XP_010651063.1, XM_010652761.1
XP_010652784.1, XM_010654482.2
XP_002271999.1, XM_002271963.3
XP_010654397.1, XM_010656095.2
XP_010654398.1, XM_010656096.2
XP_019077779.1, XM_019222234.1
XP_019077780.1, XM_019222235.1
XP_019077781.1, XM_019222236.1
XP_010650749.1, XM_010652447.2
XP_002276152.3, XM_002276116.4
XP_010658659.1, XM_010660357.2
XP_010658668.1, XM_010660366.2
XP_010661866.1, XM_010663564.2
XP_010661867.1, XM_010663565.2
XP_019071949.1, XM_019216404.1
XP_019081327.1, XM_019225782.1
XP_002283778.1, XM_002283742.4
XP_002284037.1, XM_002284001.4
XP_003633292.1, XM_003633244.3
XP_002264407.1, XM_002264371.3
XP_002276557.3, XM_002276521.4
XP_002285595.1, XM_002285559.3
XP_010647652.1, XM_010649350.2
XP_019074241.1, XM_019218696.1
XP_019074341.1, XM_019218796.1
XP_002274863.1, XM_002274827.4
XP_002283132.1, XM_002283096.4
XP_010653335.1, XM_010655033.2
XP_019075910.1, XM_019220365.1
XP_003631635.1, XM_003631587.3
XP_010647853.1, XM_010649551.2
XP_010647854.1, XM_010649552.2
XP_010647856.1, XM_010649554.2
XP_010647857.1, XM_010649555.2
XP_010647858.1, XM_010649556.2
XP_010647859.1, XM_010649557.2
XP_010647860.1, XM_010649558.2
XP_010647861.1, XM_010649559.2
XP_019074626.1, XM_019219081.1
XP_019074627.1, XM_019219082.1
XP_002265665.1, XM_002265629.3
XP_010660609.1, XM_010662307.2
XP_010660611.1, XM_010662309.2
XP_019082028.1, XM_019226483.1
XP_002274495.1, XM_002274459.3
XP_002281438.2, XM_002281402.4
XP_002268977.1, XM_002268941.3
XP_019080208.1, XM_019224663.1
XP_002266273.1, XM_002266237.4
XP_002269728.2, XM_002269692.4
XP_002274290.3, XM_002274254.4
XP_003635328.1, XM_003635280.3
XP_003635360.1, XM_003635312.3
XP_003635361.2, XM_003635313.3
XP_003635524.1, XM_003635476.3
XP_003635559.1, XM_003635511.3
XP_010644596.1, XM_010646294.2
XP_010646988.1, XM_010648686.2
XP_010647069.1, XM_010648767.2
XP_010647486.1, XM_010649184.2
XP_019074866.1, XM_019219321.1
XP_002277246.2, XM_002277210.4
XP_002282854.1, XM_002282818.3
XP_010663642.1, XM_010665340.2
XP_010663643.1, XM_010665341.2
XP_019074569.1, XM_019219024.1
XP_019081916.1, XM_019226371.1
XP_003634678.1, XM_003634630.3
XP_010656971.1, XM_010658669.2
XP_019073831.1, XM_019218286.1
XP_002271429.1, XM_002271393.3
XP_002271636.1, XM_002271600.4
XP_002281138.1, XM_002281102.3
XP_002265121.1, XM_002265085.3
XP_010660165.1, XM_010661863.2
XP_002280749.1, XM_002280713.3
XP_010657187.1, XM_010658885.2
XP_002268365.1, XM_002268329.3
XP_002268942.2, XM_002268906.4
XP_002274295.1, XM_002274259.3
XP_010650827.1, XM_010652525.2
XP_010653357.1, XM_010655055.2
XP_002265108.2, XM_002265072.4
XP_010647555.2, XM_010649253.2
XP_002268020.2, XM_002267984.4
XP_002270831.1, XM_002270795.3
XP_019073786.1, XM_019218241.1
XP_019073787.1, XM_019218242.1
XP_002267922.1, XM_002267886.2
XP_002269221.1, XM_002269185.3
XP_002262911.1, XM_002262875.4
XP_002271938.1, XM_002271902.4
XP_002274949.1, XM_002274913.2
XP_010650342.1, XM_010652040.2
XP_002266484.3, XM_002266448.4
XP_010663131.1, XM_010664829.2
XP_010652702.1, XM_010654400.2
XP_019076906.1, XM_019221361.1
XP_002278098.2, XM_002278062.3
XP_002282421.1, XM_002282385.3
XP_002264226.1, XM_002264190.2
XP_010649652.1, XM_010651350.1
XP_019075698.1, XM_019220153.1
XP_019075699.1, XM_019220154.1
XP_019075700.1, XM_019220155.1
XP_002269398.1, XM_002269362.4
XP_002270185.1, XM_002270149.4
XP_002279947.2, XM_002279911.4
XP_010654160.1, XM_010655858.2
XP_010654161.1, XM_010655859.2
XP_010654162.1, XM_010655860.2
XP_010654163.1, XM_010655861.2
XP_019080151.1, XM_019224606.1
XP_010656346.1, XM_010658044.2
XP_010652298.1, XM_010653996.2
XP_010652303.1, XM_010654001.2
XP_010660916.1, XM_010662614.2
XP_010660917.1, XM_010662615.2
XP_010660918.1, XM_010662616.2
XP_010663184.1, XM_010664882.2
XP_010663185.1, XM_010664883.2
XP_002283180.1, XM_002283144.4
NP_001268162.1, NM_001281233.1
XP_002263382.2, XM_002263346.4
XP_010649088.1, XM_010650786.2
XP_019073535.1, XM_019217990.1
XP_019082258.1, XM_019226713.1
XP_002285755.1, XM_002285719.4
XP_010651403.1, XM_010653101.2
XP_002265147.1, XM_002265111.3
XP_002271817.1, XM_002271781.4
XP_002273734.1, XM_002273698.3
XP_002284072.1, XM_002284036.3
XP_002269496.1, XM_002269460.3
XP_010652046.1, XM_010653744.2
XP_010656509.1, XM_010658207.1
XP_019075476.1, XM_019219931.1
XP_019080620.1, XM_019225075.1
XP_010664361.1, XM_010666059.2
XP_010664362.1, XM_010666060.2
XP_010664363.1, XM_010666061.2
XP_010664364.1, XM_010666062.2
XP_010664365.1, XM_010666063.2
XP_010664366.1, XM_010666064.2
XP_019072339.1, XM_019216794.1
XP_002264918.1, XM_002264882.4
XP_010655494.1, XM_010657192.2
XP_002271240.1, XM_002271204.4
XP_010658690.1, XM_010660388.2
XP_010658691.1, XM_010660389.2
XP_010658692.1, XM_010660390.2
XP_019078241.1, XM_019222696.1
XP_002281852.1, XM_002281816.3
XP_002281861.2, XM_002281825.3
XP_002281892.2, XM_002281856.4
XP_002281899.2, XM_002281863.3
XP_002281903.1, XM_002281867.3
XP_010664594.1, XM_010666292.2
XP_010664595.1, XM_010666293.2
XP_010664937.2, XM_010666635.2
XP_002268750.1, XM_002268714.4
XP_002276260.1, XM_002276224.4
XP_002276545.1, XM_002276509.3
XP_010655647.1, XM_010657345.2
XP_010649494.1, XM_010651192.2
NP_001268166.1, NM_001281237.1
XP_019075838.1, XM_019220293.1
XP_002276755.2, XM_002276719.4
XP_010659042.1, XM_010660740.2
XP_002274292.1, XM_002274256.4
XP_010649640.1, XM_010651338.2
XP_010649646.1, XM_010651344.2
XP_010660624.1, XM_010662322.2
XP_019076166.1, XM_019220621.1
XP_002263193.1, XM_002263157.4
XP_010661380.1, XM_010663078.2
XP_002283219.1, XM_002283183.3
XP_002284966.1, XM_002284930.3
XP_002275319.1, XM_002275283.3
XP_002278661.1, XM_002278625.4
XP_010655461.1, XM_010657159.2
XP_002273730.2, XM_002273694.4
XP_010664198.1, XM_010665896.2
XP_010664199.1, XM_010665897.2
XP_010664200.1, XM_010665898.2
XP_019076808.1, XM_019221263.1
XP_019076809.1, XM_019221264.1
XP_019076810.1, XM_019221265.1
XP_002283852.1, XM_002283816.4
XP_010652756.1, XM_010654454.2
XP_002271893.1, XM_002271857.3
XP_002280022.1, XM_002279986.3
XP_002280487.1, XM_002280451.3
XP_010649864.1, XM_010651562.2
XP_010649865.1, XM_010651563.2
XP_019075257.1, XM_019219712.1
XP_002266455.2, XM_002266419.3
XP_002281681.1, XM_002281645.3
XP_002281714.1, XM_002281678.3
XP_010661438.1, XM_010663136.2
XP_010663899.1, XM_010665597.2
XP_010648394.1, XM_010650092.2
XP_010648395.1, XM_010650093.2
XP_019075135.1, XM_019219590.1
XP_002271198.2, XM_002271162.4
XP_010657234.1, XM_010658932.2
XP_010657235.1, XM_010658933.2
XP_019079177.1, XM_019223632.1
XP_002283635.1, XM_002283599.3
XP_010651372.1, XM_010653070.2
XP_010651374.1, XM_010653072.2
XP_019075892.1, XM_019220347.1
XP_019077019.1, XM_019221474.1
XP_002275644.1, XM_002275608.3
XP_002273424.1, XM_002273388.3
XP_019081634.1, XM_019226089.1
XP_002268040.1, XM_002268004.3
XP_010653402.1, XM_010655100.2
XP_010653409.1, XM_010655107.2
XP_010653412.1, XM_010655110.2
XP_002274726.1, XM_002274690.3
XP_002274996.2, XM_002274960.4
XP_019072460.1, XM_019216915.1
XP_019072462.1, XM_019216917.1
XP_002263639.1, XM_002263603.3
XP_002263710.1, XM_002263674.4
XP_010645819.1, XM_010647517.2
XP_010665036.1, XM_010666734.2
XP_002281139.1, XM_002281103.3
XP_010662958.1, XM_010664656.2
XP_010650228.1, XM_010651926.2
XP_010650230.1, XM_010651928.2
XP_019075821.1, XM_019220276.1
XP_010645403.1, XM_010647101.2
XP_010654809.1, XM_010656507.2
XP_010654877.1, XM_010656575.2
XP_010654921.1, XM_010656619.2
XP_010655127.1, XM_010656825.1
XP_010655163.1, XM_010656861.2
XP_010655203.1, XM_010656901.2
XP_019074897.1, XM_019219352.1
XP_019074900.1, XM_019219355.1
XP_019074910.1, XM_019219365.1
XP_019074916.1, XM_019219371.1
XP_019074919.1, XM_019219374.1
XP_019074922.1, XM_019219377.1
XP_019074929.1, XM_019219384.1
XP_019074932.1, XM_019219387.1
XP_002277625.3, XM_002277589.4
XP_002280133.1, XM_002280097.3
XP_010662237.1, XM_010663935.2
XP_019074638.1, XM_019219093.1
XP_019074642.1, XM_019219097.1
XP_019074643.1, XM_019219098.1
XP_019082100.1, XM_019226555.1
XP_002274171.1, XM_002274135.3
XP_010650676.1, XM_010652374.2
XP_010650677.1, XM_010652375.2
XP_010650678.1, XM_010652376.2
XP_010650680.1, XM_010652378.2
XP_010650681.1, XM_010652379.2
XP_002276211.1, XM_002276175.4
XP_002280051.1, XM_002280015.3
XP_010650959.1, XM_010652657.2
XP_002282344.1, XM_002282308.3
XP_003631611.1, XM_003631563.3
XP_010649138.1, XM_010650836.2
XP_002278584.1, XM_002278548.3
XP_010653762.1, XM_010655460.2
XP_010653763.1, XM_010655461.2
XP_010659213.1, XM_010660911.2
XP_010659214.1, XM_010660912.2
XP_010653043.1, XM_010654741.2
XP_010665103.1, XM_010666801.2
XP_019071792.1, XM_019216247.1
XP_002268599.2, XM_002268563.4
XP_002283844.1, XM_002283808.3
XP_010664406.1, XM_010666104.2
XP_002275506.2, XM_002275470.3
XP_010658494.1, XM_010660192.2
XP_002262861.1, XM_002262825.4
XP_010661302.1, XM_010663000.2
XP_010664750.1, XM_010666448.2
XP_010664755.1, XM_010666453.2
XP_010664767.1, XM_010666465.2
XP_010664771.1, XM_010666469.2
XP_010664779.1, XM_010666477.2
XP_019080596.1, XM_019225051.1
XP_019080598.1, XM_019225053.1
XP_010650459.1, XM_010652157.2
XP_010650460.1, XM_010652158.2
XP_002278997.1, XM_002278961.3
XP_010653789.1, XM_010655487.2
XP_002279372.1, XM_002279336.3
XP_010656123.1, XM_010657821.2
NP_001268016.1, NM_001281087.1
XP_002265897.1, XM_002265861.3
XP_010645804.1, XM_010647502.2
XP_010645805.1, XM_010647503.2
XP_010652781.1, XM_010654479.2
XP_019076390.1, XM_019220845.1
