protein, rna
XP_028957400.1, XM_029101567.1
XP_008388565.2, XM_008390343.3
XP_008390877.2, XM_008392655.3
XP_028945846.1, XM_029090013.1
XP_028951703.1, XM_029095870.1
XP_028951704.1, XM_029095871.1
XP_028957281.1, XM_029101448.1
XP_008380602.1, XM_008382380.3
XP_008380603.1, XM_008382381.3
XP_017190064.1, XM_017334575.2
XP_008364308.2, XM_008366086.3
XP_008382987.1, XM_008384765.3
XP_008367263.1, XM_008369041.3
XP_028946243.1, XM_029090410.1
XP_008340054.1, XM_008341832.3
XP_008389668.2, XM_008391446.3
XP_028953361.1, XM_029097528.1
XP_028953362.1, XM_029097529.1
XP_028963565.1, XM_029107732.1
XP_008376920.1, XM_008378698.3
XP_008376921.1, XM_008378699.3
XP_008376923.1, XM_008378701.3
XP_008382040.1, XM_008383818.3
XP_008382053.1, XM_008383831.3
XP_008382070.1, XM_008383848.3
XP_017188686.1, XM_017333197.2
XP_017190449.1, XM_017334960.2
XP_017190451.1, XM_017334962.2
XP_008338832.1, XM_008340610.3
XP_008338833.1, XM_008340611.3
XP_008342454.2, XM_008344232.3
XP_008344877.2, XM_008346655.3
XP_008385327.2, XM_008387105.3
XP_028955653.1, XM_029099820.1
XP_008352034.1, XM_008353812.3
XP_008361057.1, XM_008362835.2
XP_008378295.1, XM_008380073.3
XP_028962844.1, XM_029107011.1
XP_008338402.1, XM_008340180.3
XP_008358309.1, XM_008360087.3
XP_008377988.2, XM_008379766.3
XP_028950208.1, XM_029094375.1
XP_008343043.1, XM_008344821.3
XP_008354750.2, XM_008356528.3
XP_028960821.1, XM_029104988.1
XP_028957313.1, XM_029101480.1
XP_028957319.1, XM_029101486.1
XP_008386878.2, XM_008388656.3
XP_017191959.2, XM_017336470.2
XP_028946115.1, XM_029090282.1
XP_028946116.1, XM_029090283.1
XP_028959457.1, XM_029103624.1
XP_008359699.1, XM_008361477.3
XP_008388083.2, XM_008389861.3
XP_008391631.1, XM_008393409.3
XP_008347608.2, XM_008349386.3
XP_028948014.1, XM_029092181.1
XP_028950121.1, XM_029094288.1
XP_028950598.1, XM_029094765.1
XP_028950599.1, XM_029094766.1
XP_008339681.1, XM_008341459.3
XP_008360052.2, XM_008361830.3
XP_008393397.2, XM_008395175.2
XP_008341025.1, XM_008342803.3
XP_008368654.2, XM_008370432.3
XP_008368662.2, XM_008370440.3
XP_008386407.2, XM_008388185.3
XP_028946930.1, XM_029091097.1
XP_008391427.2, XM_008393205.3
XP_028962812.1, XM_029106979.1
XP_008378991.2, XM_008380769.3
XP_028950504.1, XM_029094671.1
XP_028950505.1, XM_029094672.1
XP_008361670.1, XM_008363448.3
XP_008387120.1, XM_008388898.3
XP_008391987.1, XM_008393765.3
XP_008351231.2, XM_008353009.3
XP_008353251.2, XM_008355029.2
XP_008370496.1, XM_008372274.3
XP_008388580.2, XM_008390358.3
XP_008388581.1, XM_008390359.3
XP_028957583.1, XM_029101750.1
XP_008369687.2, XM_008371465.3
XP_028961655.1, XM_029105822.1
XP_008382317.2, XM_008384095.3
XP_008387995.1, XM_008389773.3
XP_028944582.1, XM_029088749.1
XP_028962432.1, XM_029106599.1
XP_028965392.1, XM_029109559.1
XP_008345799.2, XM_008347577.3
XP_008355911.2, XM_008357689.2
XP_008384164.2, XM_008385942.3
XP_017190303.2, XM_017334814.2
XP_008343830.2, XM_008345608.3
XP_008355543.2, XM_008357321.3
XP_008373628.2, XM_008375406.3
XP_008382255.1, XM_008384033.3
XP_008337910.2, XM_008339688.3
XP_008392415.2, XM_008394193.3
XP_028945787.1, XM_029089954.1
XP_008372251.1, XM_008374029.2
XP_008372252.1, XM_008374030.3
XP_008383385.2, XM_008385163.3
XP_008383386.2, XM_008385164.3
XP_028958877.1, XM_029103044.1
XP_028958878.1, XM_029103045.1
XP_028958879.1, XM_029103046.1
XP_008372446.2, XM_008374224.2
XP_008380600.1, XM_008382378.1
XP_028960442.1, XM_029104609.1
XP_028960443.1, XM_029104610.1
XP_008370797.2, XM_008372575.3
NP_001287799.1, NM_001300870.1
NP_001315680.1, NM_001328751.1
XP_008352485.2, XM_008354263.3
XP_008377379.2, XM_008379157.3
XP_008391710.1, XM_008393488.3
XP_008391712.1, XM_008393490.3
XP_028946102.1, XM_029090269.1
XP_028955303.1, XM_029099470.1
XP_008345587.1, XM_008347365.3
XP_028946889.1, XM_029091056.1
XP_028957237.1, XM_029101404.1
XP_008339542.2, XM_008341320.3
XP_008350841.2, XM_008352619.3
XP_028951218.1, XM_029095385.1
XP_028951219.1, XM_029095386.1
XP_028951220.1, XM_029095387.1
XP_008372737.1, XM_008374515.3
XP_008391310.2, XM_008393088.3
XP_028964136.1, XM_029108303.1
XP_008362683.2, XM_008364461.3
XP_008362684.2, XM_008364462.3
XP_008376295.2, XM_008378073.3
XP_028957020.1, XM_029101187.1
XP_028957029.1, XM_029101196.1
XP_008364072.2, XM_008365850.3
XP_008364073.2, XM_008365851.3
XP_008385782.2, XM_008387560.3
XP_017184422.2, XM_017328933.2
XP_028943514.1, XM_029087681.1
XP_028943515.1, XM_029087682.1
XP_028955920.1, XM_029100087.1
XP_028946582.1, XM_029090749.1
XP_028946583.1, XM_029090750.1
XP_028946584.1, XM_029090751.1
XP_008392298.1, XM_008394076.3
XP_028949142.1, XM_029093309.1
XP_028957913.1, XM_029102080.1
XP_028962746.1, XM_029106913.1
XP_008391749.2, XM_008393527.3
XP_008391751.2, XM_008393529.3
XP_008391752.2, XM_008393530.3
XP_017192004.2, XM_017336515.2
XP_017190132.1, XM_017334643.2
XP_028953880.1, XM_029098047.1
XP_028953881.1, XM_029098048.1
XP_028964931.1, XM_029109098.1
XP_008381964.2, XM_008383742.3
XP_028956353.1, XM_029100520.1
XP_028956356.1, XM_029100523.1
XP_028956360.1, XM_029100527.1
XP_028961663.1, XM_029105830.1
XP_028961664.1, XM_029105831.1
XP_017188658.2, XM_017333169.2
XP_028960849.1, XM_029105016.1
XP_008343302.1, XM_008345080.3
NP_001280937.1, NM_001294008.1
XP_008342663.1, XM_008344441.3
XP_008348504.1, XM_008350282.3
XP_008348505.1, XM_008350283.3
XP_008390966.2, XM_008392744.2
XP_028950423.1, XM_029094590.1
XP_028963805.1, XM_029107972.1
XP_008383647.1, XM_008385425.3
XP_017180449.2, XM_017324960.2
XP_008343117.2, XM_008344895.3
XP_008343118.2, XM_008344896.3
XP_008365803.2, XM_008367581.3
XP_008381364.2, XM_008383142.3
XP_008381708.2, XM_008383486.3
XP_028964446.1, XM_029108613.1
XP_008377175.2, XM_008378953.3
XP_008377176.2, XM_008378954.3
XP_008377177.2, XM_008378955.3
XP_008377178.2, XM_008378956.3
XP_008387976.1, XM_008389754.3
XP_008387977.1, XM_008389755.3
XP_017189055.2, XM_017333566.2
XP_017191528.1, XM_017336039.2
XP_028950117.1, XM_029094284.1
XP_028950540.1, XM_029094707.1
XP_008374473.2, XM_008376251.3
XP_028948314.1, XM_029092481.1
XP_028948315.1, XM_029092482.1
XP_008343084.2, XM_008344862.3
XP_008374793.2, XM_008376571.3
XP_028959915.1, XM_029104082.1
XP_028959916.1, XM_029104083.1
XP_028959917.1, XM_029104084.1
XP_008377344.1, XM_008379122.3
XP_008339412.2, XM_008341190.3
XP_028950000.1, XM_029094167.1
XP_028963266.1, XM_029107433.1
XP_028945828.1, XM_029089995.1
XP_028945829.1, XM_029089996.1
XP_028945830.1, XM_029089997.1
XP_028945831.1, XM_029089998.1
XP_028945832.1, XM_029089999.1
XP_028945833.1, XM_029090000.1
XP_028945835.1, XM_029090002.1
XP_028945836.1, XM_029090003.1
XP_028957270.1, XM_029101437.1
XP_008351333.2, XM_008353111.3
XP_008351340.2, XM_008353118.3
XP_028943609.1, XM_029087776.1
XP_008353050.2, XM_008354828.3
XP_008389899.1, XM_008391677.3
XP_008389901.1, XM_008391679.3
XP_028947076.1, XM_029091243.1
XP_028955630.1, XM_029099797.1
XP_028955631.1, XM_029099798.1
XP_028955633.1, XM_029099800.1
XP_008381770.1, XM_008383548.3
XP_008381772.1, XM_008383550.3
XP_008381773.1, XM_008383551.3
XP_008389151.2, XM_008390929.2
XP_008389152.2, XM_008390930.2
XP_008352954.2, XM_008354732.3
XP_008361844.2, XM_008363622.3
XP_008389401.2, XM_008391179.3
XP_008389856.1, XM_008391634.3
XP_028948947.1, XM_029093114.1
XP_008358340.2, XM_008360118.3
XP_008382019.1, XM_008383797.3
XP_017184113.2, XM_017328624.2
XP_028957771.1, XM_029101938.1
XP_008339675.2, XM_008341453.3
XP_008342076.2, XM_008343854.3
XP_008348114.2, XM_008349892.3
XP_008382112.2, XM_008383890.2
XP_017192431.1, XM_017336942.2
XP_028945295.1, XM_029089462.1
XP_028956519.1, XM_029100686.1
XP_008355321.1, XM_008357099.3
XP_008385852.2, XM_008387630.3
XP_028963709.1, XM_029107876.1
XP_028963710.1, XM_029107877.1
XP_008357377.2, XM_008359155.3
XP_008373067.2, XM_008374845.3
XP_008393757.1, XM_008395535.3
XP_028965502.1, XM_029109669.1
XP_028965503.1, XM_029109670.1
XP_008370133.2, XM_008371911.3
XP_008388189.2, XM_008389967.3
XP_008392921.1, XM_008394699.3
XP_028957074.1, XM_029101241.1
XP_028957075.1, XM_029101242.1
XP_028957595.1, XM_029101762.1
XP_008379637.2, XM_008381415.3
XP_008379638.2, XM_008381416.3
XP_028949528.1, XM_029093695.1
XP_028949529.1, XM_029093696.1
XP_008372056.2, XM_008373834.3
XP_008384916.2, XM_008386694.3
XP_028955535.1, XM_029099702.1
XP_028961732.1, XM_029105899.1
XP_008384025.1, XM_008385803.3
XP_008394265.1, XM_008396043.2
XP_017178642.1, XM_017323153.2
XP_008369373.2, XM_008371151.3
XP_008370260.2, XM_008372038.3
XP_028945555.1, XM_029089722.1
XP_028958249.1, XM_029102416.1
XP_008339284.2, XM_008341062.2
XP_008339576.2, XM_008341354.3
XP_008340269.1, XM_008342047.1
XP_008356717.2, XM_008358495.3
XP_008381302.1, XM_008383080.3
XP_008337847.1, XM_008339625.3
XP_008377925.2, XM_008379703.3
XP_008382562.2, XM_008384340.3
XP_008393580.1, XM_008395358.3
XP_008374604.1, XM_008376382.3
XP_008379408.2, XM_008381186.3
XP_008393211.1, XM_008394989.3
XP_028963683.1, XM_029107850.1
XP_008341671.3, XM_008343449.3
XP_008374228.1, XM_008376006.3
XP_008379098.3, XM_008380876.3
XP_008389898.1, XM_008391676.3
XP_008354170.1, XM_008355948.3
XP_008354764.2, XM_008356542.3
XP_008369321.1, XM_008371099.3
XP_008384729.1, XM_008386507.3
XP_008341534.2, XM_008343312.3
XP_028959539.1, XM_029103706.1
XP_008386876.2, XM_008388654.3
XP_008391713.1, XM_008393491.3
XP_008337826.1, XM_008339604.3
XP_008388970.2, XM_008390748.3
XP_008340925.2, XM_008342703.3
XP_008350060.1, XM_008351838.3
XP_008390840.2, XM_008392618.3
XP_028945021.1, XM_029089188.1
XP_028956190.1, XM_029100357.1
XP_028949290.1, XM_029093457.1
XP_028960607.1, XM_029104774.1
XP_008365168.2, XM_008366946.3
XP_008365169.2, XM_008366947.3
XP_008365170.2, XM_008366948.3
XP_008337982.1, XM_008339760.3
XP_008354620.2, XM_008356398.3
XP_028949121.1, XM_029093288.1
XP_008338396.2, XM_008340174.3
XP_008360996.2, XM_008362774.3
XP_008365651.1, XM_008367429.3
XP_008373075.1, XM_008374853.3
XP_008343027.2, XM_008344805.3
XP_008381286.2, XM_008383064.3
XP_028953798.1, XM_029097965.1
XP_028946082.1, XM_029090249.1
XP_028946083.1, XM_029090250.1
XP_028946084.1, XM_029090251.1
XP_008379294.1, XM_008381072.3
XP_008379300.1, XM_008381078.3
XP_008384241.2, XM_008386019.3
XP_028962574.1, XM_029106741.1
XP_028964088.1, XM_029108255.1
XP_008360388.2, XM_008362166.3
XP_008368048.2, XM_008369826.3
XP_008369522.2, XM_008371300.3
XP_017185301.2, XM_017329812.2
XP_017185302.2, XM_017329813.2
XP_028949698.1, XM_029093865.1
XP_028949699.1, XM_029093866.1
XP_028949700.1, XM_029093867.1
XP_028949701.1, XM_029093868.1
XP_028949702.1, XM_029093869.1
XP_028949703.1, XM_029093870.1
XP_028949704.1, XM_029093871.1
XP_028949705.1, XM_029093872.1
XP_028949706.1, XM_029093873.1
XP_028949707.1, XM_029093874.1
XP_028949709.1, XM_029093876.1
XP_008370376.1, XM_008372154.3
XP_008388477.2, XM_008390255.3
XP_008338344.2, XM_008340122.3
XP_008351989.2, XM_008353767.3
XP_028947905.1, XM_029092072.1
XP_028947908.1, XM_029092075.1
XP_028962686.1, XM_029106853.1
XP_028957730.1, XM_029101897.1
XP_028957731.1, XM_029101898.1
XP_028957732.1, XM_029101899.1
XP_028957733.1, XM_029101900.1
XP_028957734.1, XM_029101901.1
XP_008369726.2, XM_008371504.3
XP_008389274.1, XM_008391052.3
XP_008389342.1, XM_008391120.3
XP_008337529.1, XM_008339307.3
XP_008337531.1, XM_008339309.3
XP_008370833.2, XM_008372611.3
XP_008388813.2, XM_008390591.3
XP_008385482.2, XM_008387260.3
XP_028955687.1, XM_029099854.1
XP_028955688.1, XM_029099855.1
XP_008354773.2, XM_008356551.3
XP_008369319.1, XM_008371097.3
XP_028943996.1, XM_029088163.1
XP_028958020.1, XM_029102187.1
XP_028958025.1, XM_029102192.1
XP_008368160.2, XM_008369938.3
XP_017186806.2, XM_017331317.2
XP_028948265.1, XM_029092432.1
XP_028948266.1, XM_029092433.1
XP_028959840.1, XM_029104007.1
XP_008357400.1, XM_008359178.3
XP_008369882.2, XM_008371660.3
XP_008369883.2, XM_008371661.3
XP_008385128.1, XM_008386906.3
XP_017187281.2, XM_017331792.2
XP_017191006.1, XM_017335517.2
XP_028944073.1, XM_029088240.1
XP_028956374.1, XM_029100541.1
XP_028957080.1, XM_029101247.1
XP_008365732.1, XM_008367510.3
XP_017186972.2, XM_017331483.2
XP_017186973.2, XM_017331484.2
XP_017186974.2, XM_017331485.2
XP_008338228.2, XM_008340006.3
XP_008346271.2, XM_008348049.3
XP_008384082.2, XM_008385860.3
XP_008376665.1, XM_008378443.3
XP_008380338.1, XM_008382116.3
XP_008338903.1, XM_008340681.3
XP_008338904.1, XM_008340682.3
XP_008338905.1, XM_008340683.3
XP_017178727.1, XM_017323238.2
XP_028963012.1, XM_029107179.1
XP_028963013.1, XM_029107180.1
XP_008376518.2, XM_008378296.3
XP_008377036.1, XM_008378814.3
XP_008377041.1, XM_008378819.3
XP_008377045.1, XM_008378823.3
XP_008353524.1, XM_008355302.3
XP_008366686.1, XM_008368464.3
XP_008379554.2, XM_008381332.3
XP_017190962.1, XM_017335473.2
XP_017190963.1, XM_017335474.2
XP_017190964.1, XM_017335475.2
XP_008362856.2, XM_008364634.3
XP_008362857.2, XM_008364635.3
XP_028950886.1, XM_029095053.1
XP_028950887.1, XM_029095054.1
XP_028950888.1, XM_029095055.1
XP_028950889.1, XM_029095056.1
XP_028950890.1, XM_029095057.1
XP_008339372.1, XM_008341150.3
XP_008365314.2, XM_008367092.3
XP_028944333.1, XM_029088500.1
XP_028944334.1, XM_029088501.1
XP_028944335.1, XM_029088502.1
XP_028955584.1, XM_029099751.1
XP_028955586.1, XM_029099753.1
XP_008345794.1, XM_008347572.3
XP_008384182.2, XM_008385960.3
XP_028945335.1, XM_029089502.1
XP_028955035.1, XM_029099202.1
XP_008374499.2, XM_008376277.3
XP_008393130.2, XM_008394908.3
XP_017178054.2, XM_017322565.2
XP_008374509.1, XM_008376287.3
XP_008374915.3, XM_008376693.3
XP_028948563.1, XM_029092730.1
XP_028960068.1, XM_029104235.1
XP_008338236.2, XM_008340014.3
XP_008365753.1, XM_008367531.3
NP_001280834.1, NM_001293905.1
NP_001280923.1, NM_001293994.1
NP_001281291.1, NM_001294362.1
NP_001288052.1, NM_001301123.1
NP_001315937.1, NM_001329008.1
XP_008369935.1, XM_008371713.3
XP_017191639.2, XM_017336150.2
XP_028963046.1, XM_029107213.1
XP_028963050.1, XM_029107217.1
XP_008338825.2, XM_008340603.3
XP_008342643.2, XM_008344421.3
XP_008363844.1, XM_008365622.3
XP_008387738.2, XM_008389516.3
XP_008338336.1, XM_008340114.3
XP_008344316.2, XM_008346094.2
XP_008393782.2, XM_008395560.3
XP_008353627.2, XM_008355405.3
XP_008387106.2, XM_008388884.2
XP_017188221.2, XM_017332732.2
XP_028948540.1, XM_029092707.1
XP_028948541.1, XM_029092708.1
XP_028948543.1, XM_029092710.1
XP_028954234.1, XM_029098401.1
XP_008388327.2, XM_008390105.3
XP_028945548.1, XM_029089715.1
XP_028957157.1, XM_029101324.1
XP_008337991.1, XM_008339769.3
XP_008363294.1, XM_008365072.3
XP_008343053.1, XM_008344831.3
XP_008381335.2, XM_008383113.3
XP_028947686.1, XM_029091853.1
XP_028952242.1, XM_029096409.1
XP_008339641.1, XM_008341419.3
XP_008350855.2, XM_008352633.3
XP_008352202.2, XM_008353980.3
XP_008374790.2, XM_008376568.3
XP_017179144.1, XM_017323655.2
XP_008362091.2, XM_008363869.3
XP_008362092.2, XM_008363870.3
XP_008379054.2, XM_008380832.3
XP_028945073.1, XM_029089240.1
XP_028953668.1, XM_029097835.1
XP_028953669.1, XM_029097836.1
XP_028953670.1, XM_029097837.1
XP_028954748.1, XM_029098915.1
XP_028954749.1, XM_029098916.1
XP_008380095.2, XM_008381873.3
XP_008393684.2, XM_008395462.3
XP_008393685.2, XM_008395463.3
XP_017190198.2, XM_017334709.2
XP_028950536.1, XM_029094703.1
XP_008357372.1, XM_008359150.3
XP_008385798.1, XM_008387576.3
XP_028950961.1, XM_029095128.1
XP_028965203.1, XM_029109370.1
XP_008345914.2, XM_008347692.3
XP_008364148.2, XM_008365926.3
XP_008383822.1, XM_008385600.3
XP_008354278.2, XM_008356056.3
XP_008354279.2, XM_008356057.3
XP_008357064.1, XM_008358842.3
XP_008347650.1, XM_008349428.3
XP_008390433.1, XM_008392211.3
XP_008391556.1, XM_008393334.3
XP_008393944.1, XM_008395722.3
XP_008374217.1, XM_008375995.3
XP_008374219.1, XM_008375997.3
XP_028948652.1, XM_029092819.1
XP_028948653.1, XM_029092820.1
XP_008336921.2, XM_008338699.3
XP_008354629.1, XM_008356407.3
XP_008359299.2, XM_008361077.3
XP_008365943.1, XM_008367721.3
XP_008373088.2, XM_008374866.3
XP_028947921.1, XM_029092088.1
XP_028950173.1, XM_029094340.1
XP_008351934.1, XM_008353712.3
XP_008364323.2, XM_008366101.3
XP_028961470.1, XM_029105637.1
XP_008377634.2, XM_008379412.3
XP_008379078.1, XM_008380856.2
XP_008376698.1, XM_008378476.3
XP_008380640.1, XM_008382418.2
XP_008380648.1, XM_008382426.3
XP_028962034.1, XM_029106201.1
XP_008373811.2, XM_008375589.3
XP_008376163.2, XM_008377941.3
XP_008381156.1, XM_008382934.3
XP_028960418.1, XM_029104585.1
XP_028961918.1, XM_029106085.1
XP_008371610.2, XM_008373388.3
XP_008371764.2, XM_008373542.3
XP_008382970.1, XM_008384748.3
XP_008337510.2, XM_008339288.3
XP_008337511.2, XM_008339289.3
XP_008387078.1, XM_008388856.3
XP_008393873.2, XM_008395651.3
XP_008342872.2, XM_008344650.3
XP_008386228.2, XM_008388006.3
XP_028944886.1, XM_029089053.1
XP_017189007.1, XM_017333518.2
XP_017189008.1, XM_017333519.2
XP_017189009.1, XM_017333520.2
XP_017190263.1, XM_017334774.2
XP_017190264.1, XM_017334775.2
XP_008375424.1, XM_008377202.3
XP_008377674.1, XM_008379452.3
XP_008378704.1, XM_008380482.3
XP_008393932.3, XM_008395710.3
XP_017178093.2, XM_017322604.2
XP_017178095.2, XM_017322606.2
XP_028962821.1, XM_029106988.1
XP_028962822.1, XM_029106989.1
XP_008357278.3, XM_008359056.3
XP_008393639.1, XM_008395417.3
XP_028944446.1, XM_029088613.1
XP_028950915.1, XM_029095082.1
XP_008376597.1, XM_008378375.3
XP_008379892.1, XM_008381670.3
XP_008341357.2, XM_008343135.3
XP_028963499.1, XM_029107666.1
XP_008347751.1, XM_008349529.3
XP_008377301.2, XM_008379079.3
XP_008349263.1, XM_008351041.3
XP_008354622.1, XM_008356400.3
XP_008372906.2, XM_008374684.3
XP_008372907.2, XM_008374685.3
XP_028950143.1, XM_029094310.1
XP_008369636.1, XM_008371414.3
XP_008374168.1, XM_008375946.3
XP_028947007.1, XM_029091174.1
XP_028947993.1, XM_029092160.1
XP_008372033.2, XM_008373811.3
XP_028958616.1, XM_029102783.1
XP_008372751.2, XM_008374529.3
XP_008387041.2, XM_008388819.3
XP_017183882.2, XM_017328393.2
XP_028953313.1, XM_029097480.1
XP_028953480.1, XM_029097647.1
XP_028964106.1, XM_029108273.1
XP_008374180.2, XM_008375958.3
XP_008374181.2, XM_008375959.3
XP_028948555.1, XM_029092722.1
XP_028948556.1, XM_029092723.1
XP_028948557.1, XM_029092724.1
XP_028959632.1, XM_029103799.1
XP_008392302.2, XM_008394080.3
XP_028958609.1, XM_029102776.1
XP_028958610.1, XM_029102777.1
XP_008388739.2, XM_008390517.3
XP_028957417.1, XM_029101584.1
NP_001281017.1, NM_001294088.1
XP_008371030.3, XM_008372808.3
XP_008371872.2, XM_008373650.3
XP_017188073.2, XM_017332584.2
XP_028959417.1, XM_029103584.1
XP_028966155.1, XM_029110322.1
XP_028966156.1, XM_029110323.1
XP_008359732.1, XM_008361510.3
XP_008359733.1, XM_008361511.3
XP_008359735.1, XM_008361513.3
XP_008359736.1, XM_008361514.3
XP_008359737.1, XM_008361515.3
XP_008359738.1, XM_008361516.3
XP_008375891.2, XM_008377669.3
XP_008375892.2, XM_008377670.3
XP_017188570.2, XM_017333081.2
XP_028948666.1, XM_029092833.1
XP_028961487.1, XM_029105654.1
XP_008359400.2, XM_008361178.3
XP_008359402.2, XM_008361180.3
XP_008368894.2, XM_008370672.3
XP_008370528.2, XM_008372306.3
XP_008388609.2, XM_008390387.3
XP_028945059.1, XM_029089226.1
XP_008374577.2, XM_008376355.3
XP_008382547.2, XM_008384325.3
XP_028965691.1, XM_029109858.1
XP_008348972.1, XM_008350750.3
XP_008372546.2, XM_008374324.3
XP_008380754.2, XM_008382532.3
XP_008392094.1, XM_008393872.3
XP_008362771.2, XM_008364549.3
XP_008362772.2, XM_008364550.3
XP_008374845.2, XM_008376623.3
XP_008387342.2, XM_008389120.3
XP_008393426.1, XM_008395204.3
XP_008387394.1, XM_008389172.2
XP_008370225.1, XM_008372003.3
XP_008388316.1, XM_008390094.3
XP_008357402.1, XM_008359180.3
XP_008380858.2, XM_008382636.3
XP_028950415.1, XM_029094582.1
XP_028962770.1, XM_029106937.1
XP_008384620.2, XM_008386398.3
XP_028955323.1, XM_029099490.1
XP_008340885.2, XM_008342663.3
XP_008390796.1, XM_008392574.3
XP_017179278.2, XM_017323789.2
XP_008354106.2, XM_008355884.3
XP_008369830.1, XM_008371608.3
XP_008387719.2, XM_008389497.3
XP_028961695.1, XM_029105862.1
XP_017180428.1, XM_017324939.2
XP_028948288.1, XM_029092455.1
XP_028949269.1, XM_029093436.1
XP_008343300.1, XM_008345078.3
XP_008393352.2, XM_008395130.3
XP_028961213.1, XM_029105380.1
XP_028961214.1, XM_029105381.1
XP_008369267.1, XM_008371045.3
XP_008374091.2, XM_008375869.3
XP_008337845.1, XM_008339623.3
XP_008388851.2, XM_008390629.2
XP_008340984.2, XM_008342762.3
XP_008386481.1, XM_008388259.3
XP_008390888.1, XM_008392666.3
XP_008340010.2, XM_008341788.3
XP_008340011.2, XM_008341789.3
XP_008362145.2, XM_008363923.3
XP_008379266.2, XM_008381044.3
XP_008389622.1, XM_008391400.3
XP_017190042.2, XM_017334553.2
XP_028951526.1, XM_029095693.1
XP_028963593.1, XM_029107760.1
XP_008393960.2, XM_008395738.3
XP_008393961.2, XM_008395739.3
XP_028962177.1, XM_029106344.1
XP_008355266.1, XM_008357044.3
XP_008355267.1, XM_008357045.3
XP_008355268.1, XM_008357046.3
XP_008377359.1, XM_008379137.3
XP_008387347.1, XM_008389125.3
XP_008387349.1, XM_008389127.3
XP_008387350.1, XM_008389128.3
XP_008352432.1, XM_008354210.3
XP_008352433.1, XM_008354211.3
XP_008394024.2, XM_008395802.3
XP_017181680.1, XM_017326191.2
XP_028958027.1, XM_029102194.1
XP_028958029.1, XM_029102196.1
XP_008348955.1, XM_008350733.3
XP_028958165.1, XM_029102332.1
XP_028958166.1, XM_029102333.1
XP_008338911.1, XM_008340689.3
XP_028949761.1, XM_029093928.1
XP_028949972.1, XM_029094139.1
XP_028963020.1, XM_029107187.1
XP_008372838.2, XM_008374616.3
XP_008372839.2, XM_008374617.3
XP_008372840.2, XM_008374618.3
XP_008382419.1, XM_008384197.3
XP_008382421.1, XM_008384199.3
XP_008382422.1, XM_008384200.3
XP_017190696.1, XM_017335207.2
XP_028965657.1, XM_029109824.1
XP_008349738.2, XM_008351516.3
XP_028944315.1, XM_029088482.1
XP_028944318.1, XM_029088485.1
XP_008352339.1, XM_008354117.3
XP_008362963.2, XM_008364741.3
XP_008375848.1, XM_008377626.3
XP_017188643.1, XM_017333154.2
XP_017191647.2, XM_017336158.2
XP_028964157.1, XM_029108324.1
XP_008342061.2, XM_008343839.2
XP_008374208.2, XM_008375986.3
XP_008389919.1, XM_008391697.3
XP_028948581.1, XM_029092748.1
XP_028953304.1, XM_029097471.1
XP_028964549.1, XM_029108716.1
XP_008342171.2, XM_008343949.3
XP_008358778.2, XM_008360556.3
XP_008380057.1, XM_008381835.2
XP_028943506.1, XM_029087673.1
XP_028943507.1, XM_029087674.1
XP_028959198.1, XM_029103365.1
XP_008384558.2, XM_008386336.3
XP_028943747.1, XM_029087914.1
XP_028943749.1, XM_029087916.1
XP_028943750.1, XM_029087917.1
XP_028943751.1, XM_029087918.1
XP_028954534.1, XM_029098701.1
XP_028954542.1, XM_029098709.1
XP_028954543.1, XM_029098710.1
XP_028954544.1, XM_029098711.1
XP_028954545.1, XM_029098712.1
XP_028955211.1, XM_029099378.1
XP_028955212.1, XM_029099379.1
XP_028955213.1, XM_029099380.1
XP_008339646.2, XM_008341424.3
XP_008393326.2, XM_008395104.3
XP_017182005.2, XM_017326516.2
XP_028946717.1, XM_029090884.1
XP_028947409.1, XM_029091576.1
XP_028947410.1, XM_029091577.1
XP_028948146.1, XM_029092313.1
XP_008366014.2, XM_008367792.3
XP_008366015.2, XM_008367793.3
XP_008371551.2, XM_008373329.3
XP_008347450.1, XM_008349228.2
XP_008363419.2, XM_008365197.3
XP_008364467.2, XM_008366245.3
XP_008373323.2, XM_008375101.3
XP_008373325.1, XM_008375103.3
XP_017185823.2, XM_017330334.2
XP_028944106.1, XM_029088273.1
XP_028944107.1, XM_029088274.1
XP_028955506.1, XM_029099673.1
XP_028955507.1, XM_029099674.1
NP_001315923.1, NM_001328994.1
XP_008382877.2, XM_008384655.3
XP_028964717.1, XM_029108884.1
XP_028964718.1, XM_029108885.1
XP_008370422.1, XM_008372200.3
XP_008388535.2, XM_008390313.3
XP_008388536.2, XM_008390314.3
XP_017187201.1, XM_017331712.2
XP_008361634.2, XM_008363412.3
XP_008341799.2, XM_008343577.3
XP_008341800.2, XM_008343578.3
XP_008374650.1, XM_008376428.3
XP_008393240.2, XM_008395018.3
XP_028963722.1, XM_029107889.1
XP_008342952.1, XM_008344730.3
XP_008342957.1, XM_008344735.3
XP_028954296.1, XM_029098463.1
XP_028954297.1, XM_029098464.1
XP_008379594.1, XM_008381372.3
XP_008379595.1, XM_008381373.3
XP_028949075.1, XM_029093242.1
XP_028961543.1, XM_029105710.1
XP_008374876.1, XM_008376654.3
XP_028966062.1, XM_029110229.1
XP_008382190.2, XM_008383968.3
XP_028961180.1, XM_029105347.1
XP_008338435.1, XM_008340213.3
XP_008377563.2, XM_008379341.2
XP_008377962.2, XM_008379740.3
