protein, rna
XP_007210258.1, XM_007210196.2
XP_007214954.2, XM_007214892.2
XP_020419649.1, XM_020564060.1
XP_020420576.1, XM_020564987.1
XP_007202978.1, XM_007202916.2
XP_007222947.1, XM_007222885.2
XP_007215556.1, XM_007215494.2
XP_007221040.1, XM_007220978.2
XP_020423460.1, XM_020567871.1
XP_007204943.1, XM_007204881.2
XP_020420730.1, XM_020565141.1
XP_020425296.1, XM_020569707.1
XP_007215743.1, XM_007215681.2
XP_020414886.1, XM_020559297.1
XP_020414887.1, XM_020559298.1
XP_020414888.1, XM_020559299.1
XP_020414889.1, XM_020559300.1
XP_020410173.1, XM_020554584.1
XP_007219432.1, XM_007219370.2
XP_007220924.1, XM_007220862.2
XP_007223267.2, XM_007223205.2
XP_007217693.1, XM_007217631.2
XP_007225492.1, XM_007225430.2
XP_020415138.1, XM_020559549.1
XP_007204563.1, XM_007204501.2
XP_007218146.2, XM_007218084.2
XP_020414063.1, XM_020558474.1
XP_007201965.1, XM_007201903.2
XP_020418203.1, XM_020562614.1
XP_020423649.1, XM_020568060.1
XP_020424155.1, XM_020568566.1
XP_020424156.1, XM_020568567.1
XP_020417213.1, XM_020561624.1
XP_007218094.2, XM_007218032.2
XP_007222757.1, XM_007222695.2
XP_007211135.2, XM_007211073.2
XP_007218715.1, XM_007218653.2
XP_007202052.1, XM_007201990.2
XP_007215385.1, XM_007215323.2
XP_007224355.2, XM_007224293.2
XP_007225280.1, XM_007225218.2
XP_020414788.1, XM_020559199.1
XP_007215461.1, XM_007215399.2
XP_020418930.1, XM_020563341.1
XP_020409717.1, XM_020554128.1
XP_020419467.1, XM_020563878.1
XP_007201356.2, XM_007201294.2
XP_020410865.1, XM_020555276.1
XP_020410866.1, XM_020555277.1
XP_007202995.2, XM_007202933.2
XP_020415343.1, XM_020559754.1
XP_020415344.1, XM_020559755.1
XP_007222471.2, XM_007222409.2
XP_020420172.1, XM_020564583.1
XP_007208059.1, XM_007207997.2
XP_020421967.1, XM_020566378.1
XP_007226043.1, XM_007225981.2
XP_020410122.1, XM_020554533.1
XP_020423650.1, XM_020568061.1
XP_007199363.2, XM_007199301.2
XP_007200758.2, XM_007200696.2
XP_007216133.2, XM_007216071.2
XP_007217023.1, XM_007216961.2
XP_020416251.1, XM_020560662.1
XP_020416348.1, XM_020560759.1
XP_007219814.1, XM_007219752.2
XP_020418926.1, XM_020563337.1
XP_020411470.1, XM_020555881.1
XP_020420079.1, XM_020564490.1
XP_020420080.1, XM_020564491.1
XP_020420081.1, XM_020564492.1
XP_020420318.1, XM_020564729.1
XP_007203671.1, XM_007203609.2
XP_020412824.1, XM_020557235.1
XP_020422079.1, XM_020566490.1
XP_020422080.1, XM_020566491.1
XP_020422081.1, XM_020566492.1
XP_020422082.1, XM_020566493.1
XP_007201355.1, XM_007201293.2
XP_007218975.2, XM_007218913.2
XP_007219549.1, XM_007219487.2
XP_007219757.1, XM_007219695.2
XP_007213976.1, XM_007213914.2
XP_007213979.1, XM_007213917.2
XP_007219239.2, XM_007219177.2
XP_020414218.1, XM_020558629.1
XP_020414219.1, XM_020558630.1
XP_007204745.1, XM_007204683.2
XP_007223625.1, XM_007223563.2
XP_020414584.1, XM_020558995.1
XP_020414585.1, XM_020558996.1
XP_020414586.1, XM_020558997.1
XP_007223312.2, XM_007223250.2
XP_007220317.2, XM_007220255.2
XP_020412599.1, XM_020557010.1
XP_020412600.1, XM_020557011.1
XP_020412601.1, XM_020557012.1
XP_007204848.2, XM_007204786.2
XP_020423827.1, XM_020568238.1
XP_020423828.1, XM_020568239.1
XP_020416106.1, XM_020560517.1
XP_020416107.1, XM_020560518.1
XP_007217422.1, XM_007217360.2
XP_007202073.1, XM_007202011.2
XP_007215410.1, XM_007215348.2
XP_020423673.1, XM_020568084.1
XP_007204902.1, XM_007204840.2
XP_007223335.1, XM_007223273.2
XP_020411341.1, XM_020555752.1
XP_020411342.1, XM_020555753.1
XP_007204323.1, XM_007204261.2
XP_007222991.2, XM_007222929.2
XP_020410192.1, XM_020554603.1
XP_020410193.1, XM_020554604.1
XP_020410194.1, XM_020554605.1
XP_020410195.1, XM_020554606.1
XP_020410196.1, XM_020554607.1
XP_020410197.1, XM_020554608.1
XP_007203234.1, XM_007203172.2
XP_007225340.1, XM_007225278.2
XP_020424027.1, XM_020568438.1
XP_020424028.1, XM_020568439.1
XP_007200427.2, XM_007200365.2
XP_007218692.1, XM_007218630.2
XP_020414045.1, XM_020558456.1
XP_020414046.1, XM_020558457.1
XP_020426463.1, XM_020570874.1
XP_020426464.1, XM_020570875.1
XP_020415232.1, XM_020559643.1
XP_020415233.1, XM_020559644.1
XP_020415234.1, XM_020559645.1
XP_020415235.1, XM_020559646.1
XP_020415236.1, XM_020559647.1
XP_007226768.2, XM_007226706.2
XP_020412055.1, XM_020556466.1
XP_020415387.1, XM_020559798.1
XP_007225422.2, XM_007225360.2
XP_020420614.1, XM_020565025.1
XP_007210706.2, XM_007210644.2
XP_007226028.1, XM_007225966.2
XP_007217024.1, XM_007216962.2
XP_007225214.1, XM_007225152.2
XP_007215651.1, XM_007215589.2
XP_020414380.1, XM_020558791.1
XP_020415177.1, XM_020559588.1
XP_007199058.1, XM_007198996.2
XP_007201542.2, XM_007201480.2
XP_020409298.1, XM_020553709.1
XP_020422145.1, XM_020566556.1
XP_020422146.1, XM_020566557.1
XP_020422147.1, XM_020566558.1
XP_007222909.1, XM_007222847.2
XP_007225706.1, XM_007225644.2
XP_007214949.1, XM_007214887.2
XP_007225345.1, XM_007225283.2
XP_007210585.2, XM_007210523.2
XP_020410538.1, XM_020554949.1
XP_007222768.1, XM_007222706.2
XP_020412863.1, XM_020557274.1
XP_020414121.1, XM_020558532.1
XP_020414122.1, XM_020558533.1
XP_020426196.1, XM_020570607.1
XP_007226276.2, XM_007226214.2
XP_007218213.1, XM_007218151.2
XP_007218369.1, XM_007218307.2
XP_007200458.1, XM_007200396.2
XP_007223957.1, XM_007223895.2
XP_007202233.1, XM_007202171.2
XP_007222762.1, XM_007222700.2
XP_007226507.1, XM_007226445.2
XP_020416949.1, XM_020561360.1
XP_020416958.1, XM_020561369.1
XP_007205916.1, XM_007205854.2
XP_007218550.2, XM_007218488.2
XP_020413516.1, XM_020557927.1
XP_007223919.1, XM_007223857.2
XP_007223921.1, XM_007223859.2
XP_007201344.1, XM_007201282.2
XP_007205962.1, XM_007205900.2
XP_007218430.1, XM_007218368.2
XP_007218431.1, XM_007218369.2
XP_020414205.1, XM_020558616.1
XP_007218234.1, XM_007218172.2
XP_007201851.1, XM_007201789.2
XP_007207890.1, XM_007207828.2
XP_007223647.1, XM_007223585.2
XP_007223648.1, XM_007223586.2
XP_020422595.1, XM_020567006.1
XP_020422603.1, XM_020567014.1
XP_020422608.1, XM_020567019.1
XP_020422613.1, XM_020567024.1
XP_007208386.2, XM_007208324.2
XP_007215959.2, XM_007215897.2
XP_020414934.1, XM_020559345.1
XP_020414935.1, XM_020559346.1
XP_007200281.1, XM_007200219.2
XP_007205534.1, XM_007205472.2
XP_007222824.1, XM_007222762.2
XP_020420833.1, XM_020565244.1
XP_020422020.1, XM_020566431.1
XP_007210169.1, XM_007210107.2
XP_007220428.1, XM_007220366.2
XP_007213958.1, XM_007213896.2
XP_020418557.1, XM_020562968.1
XP_020418558.1, XM_020562969.1
XP_020418559.1, XM_020562970.1
XP_020418560.1, XM_020562971.1
XP_020409679.1, XM_020554090.1
XP_020409680.1, XM_020554091.1
XP_020409681.1, XM_020554092.1
XP_020412161.1, XM_020556572.1
XP_020418532.1, XM_020562943.1
XP_020418533.1, XM_020562944.1
XP_007211324.1, XM_007211262.2
XP_007222775.1, XM_007222713.2
XP_007200821.1, XM_007200759.2
XP_007209938.2, XM_007209876.2
XP_007211401.1, XM_007211339.2
XP_007212264.1, XM_007212202.2
XP_020420712.1, XM_020565123.1
XP_020420713.1, XM_020565124.1
XP_020420714.1, XM_020565125.1
XP_020420715.1, XM_020565126.1
XP_020420716.1, XM_020565127.1
XP_020420717.1, XM_020565128.1
XP_020424102.1, XM_020568513.1
XP_020424103.1, XM_020568514.1
XP_020424104.1, XM_020568515.1
XP_020409699.1, XM_020554110.1
XP_007203048.2, XM_007202986.2
XP_020423309.1, XM_020567720.1
XP_020423310.1, XM_020567721.1
XP_007205151.1, XM_007205089.2
XP_020422471.1, XM_020566882.1
XP_007217650.1, XM_007217588.2
XP_020414819.1, XM_020559230.1
XP_007209352.1, XM_007209290.2
XP_020418953.1, XM_020563364.1
XP_007225177.1, XM_007225115.2
XP_007200299.1, XM_007200237.2
XP_007222365.1, XM_007222303.2
XP_007221562.1, XM_007221500.2
XP_007219680.1, XM_007219618.2
XP_020411130.1, XM_020555541.1
XP_007211065.1, XM_007211003.2
XP_007216072.1, XM_007216010.1
XP_007216754.1, XM_007216692.1
XP_007216841.1, XM_007216779.2
XP_007217211.2, XM_007217149.2
XP_020421245.1, XM_020565656.1
XP_007202432.1, XM_007202370.2
XP_007202455.1, XM_007202393.2
XP_020424993.1, XM_020569404.1
XP_007212202.1, XM_007212140.2
XP_007215118.1, XM_007215056.2
XP_007223704.1, XM_007223642.2
XP_007225429.1, XM_007225367.2
XP_020409924.1, XM_020554335.1
XP_020414115.1, XM_020558526.1
XP_007218503.1, XM_007218441.2
XP_007218564.1, XM_007218502.2
XP_007218566.1, XM_007218504.2
XP_007224546.1, XM_007224484.2
XP_007200361.1, XM_007200299.2
XP_007225654.1, XM_007225592.2
XP_007205280.1, XM_007205218.2
XP_007211960.1, XM_007211898.2
XP_007204183.1, XM_007204121.2
XP_007205283.1, XM_007205221.2
XP_007203312.1, XM_007203250.2
XP_007203176.2, XM_007203114.2
XP_007224668.2, XM_007224606.2
XP_020409187.1, XM_020553598.1
XP_020424561.1, XM_020568972.1
XP_020424563.1, XM_020568974.1
XP_007202490.1, XM_007202428.2
XP_007215897.1, XM_007215835.2
XP_007204098.1, XM_007204036.2
XP_007204582.2, XM_007204520.2
XP_007218028.1, XM_007217966.2
XP_020413277.1, XM_020557688.1
XP_020413278.1, XM_020557689.1
XP_020413279.1, XM_020557690.1
XP_007222958.1, XM_007222896.2
XP_020411518.1, XM_020555929.1
XP_020411519.1, XM_020555930.1
XP_007203851.2, XM_007203789.2
XP_007223197.1, XM_007223135.2
XP_007227460.2, XM_007227398.2
XP_007211534.1, XM_007211472.2
XP_020418595.1, XM_020563006.1
XP_007210176.2, XM_007210114.2
XP_007215034.1, XM_007214972.2
XP_007209879.1, XM_007209817.2
XP_007219026.1, XM_007218964.2
XP_020412549.1, XM_020556960.1
XP_007212085.1, XM_007212023.2
XP_007200983.1, XM_007200921.2
XP_007212725.2, XM_007212663.2
XP_020416853.1, XM_020561264.1
XP_007204734.1, XM_007204672.2
XP_020423829.1, XM_020568240.1
XP_007215276.1, XM_007215214.2
XP_007215281.2, XM_007215219.2
XP_020414796.1, XM_020559207.1
XP_020415721.1, XM_020560132.1
XP_020415722.1, XM_020560133.1
XP_007218794.1, XM_007218732.2
XP_007220864.2, XM_007220802.2
XP_020424788.1, XM_020569199.1
XP_020424789.1, XM_020569200.1
XP_020424790.1, XM_020569201.1
XP_020424791.1, XM_020569202.1
XP_007200378.1, XM_007200316.2
XP_007206031.1, XM_007205969.2
XP_020416150.1, XM_020560561.1
XP_020421797.1, XM_020566208.1
XP_007203717.2, XM_007203655.2
XP_007216736.2, XM_007216674.2
XP_020411795.1, XM_020556206.1
XP_020409179.1, XM_020553590.1
XP_020421897.1, XM_020566308.1
XP_020421902.1, XM_020566313.1
XP_020421905.1, XM_020566316.1
XP_020418647.1, XM_020563058.1
XP_020418648.1, XM_020563059.1
XP_020418649.1, XM_020563060.1
XP_007220207.1, XM_007220145.2
XP_007220534.1, XM_007220472.2
XP_007205514.1, XM_007205452.2
XP_020422046.1, XM_020566457.1
XP_007202264.1, XM_007202202.2
XP_007219036.1, XM_007218974.2
XP_020412639.1, XM_020557050.1
XP_020412640.1, XM_020557051.1
XP_007209646.1, XM_007209584.2
XP_007218941.1, XM_007218879.2
XP_020419715.1, XM_020564126.1
XP_020419718.1, XM_020564129.1
XP_020419723.1, XM_020564134.1
XP_007210853.2, XM_007210791.2
XP_007220655.1, XM_007220593.2
XP_007213724.1, XM_007213662.2
XP_020418629.1, XM_020563040.1
XP_020416265.1, XM_020560676.1
XP_020416271.1, XM_020560682.1
XP_020425421.1, XM_020569832.1
XP_007199615.1, XM_007199553.2
XP_007222224.1, XM_007222162.2
XP_020413624.1, XM_020558035.1
XP_007222388.1, XM_007222326.2
XP_007209942.1, XM_007209880.2
XP_007198826.1, XM_007198764.2
XP_007214536.1, XM_007214474.2
XP_007211283.1, XM_007211221.2
XP_007218864.1, XM_007218802.2
XP_020419205.1, XM_020563616.1
XP_007213662.1, XM_007213600.2
XP_007213822.1, XM_007213760.2
XP_020416485.1, XM_020560896.1
XP_020416486.1, XM_020560897.1
XP_020416487.1, XM_020560898.1
XP_007207144.1, XM_007207082.2
XP_020421939.1, XM_020566350.1
XP_007222133.1, XM_007222071.2
XP_020420270.1, XM_020564681.1
XP_020409742.1, XM_020554153.1
XP_007213632.2, XM_007213570.2
XP_020416813.1, XM_020561224.1
XP_020416814.1, XM_020561225.1
XP_007199923.2, XM_007199861.2
XP_007221306.2, XM_007221244.2
XP_020411092.1, XM_020555503.1
XP_007201754.1, XM_007201692.2
XP_020423345.1, XM_020567756.1
XP_020425637.1, XM_020570048.1
XP_007207136.1, XM_007207074.2
XP_007220839.2, XM_007220777.2
XP_007210519.1, XM_007210457.2
XP_007223198.1, XM_007223136.2
XP_007203368.2, XM_007203306.2
XP_007208699.2, XM_007208637.2
XP_007217329.1, XM_007217267.2
XP_007223508.1, XM_007223446.2
XP_007214128.2, XM_007214066.2
XP_020423412.1, XM_020567823.1
XP_020423413.1, XM_020567824.1
XP_007206855.2, XM_007206793.2
XP_020416763.1, XM_020561174.1
XP_007210948.1, XM_007210886.2
XP_020416557.1, XM_020560968.1
XP_007202318.1, XM_007202256.2
XP_007222275.1, XM_007222213.2
XP_007201776.1, XM_007201714.2
XP_007202136.1, XM_007202074.2
XP_020425094.1, XM_020569505.1
XP_007200416.1, XM_007200354.2
XP_007205581.1, XM_007205519.2
XP_007225237.1, XM_007225175.2
XP_020418442.1, XM_020562853.1
XP_007219601.1, XM_007219539.2
XP_020413461.1, XM_020557872.1
XP_020413462.1, XM_020557873.1
XP_007221989.1, XM_007221927.2
XP_020418805.1, XM_020563216.1
XP_007220235.2, XM_007220173.2
XP_007212248.1, XM_007212186.2
XP_007202614.1, XM_007202552.2
XP_007209904.1, XM_007209842.2
XP_020419702.1, XM_020564113.1
XP_007204235.1, XM_007204173.2
XP_020424792.1, XM_020569203.1
XP_020424793.1, XM_020569204.1
XP_020424794.1, XM_020569205.1
XP_007206028.1, XM_007205966.2
XP_007209708.1, XM_007209646.2
XP_020420453.1, XM_020564864.1
XP_007209184.1, XM_007209122.2
XP_020410564.1, XM_020554975.1
XP_020410565.1, XM_020554976.1
XP_007214910.1, XM_007214848.2
XP_020415370.1, XM_020559781.1
XP_020415371.1, XM_020559782.1
XP_007222032.1, XM_007221970.2
XP_020423595.1, XM_020568006.1
XP_020423596.1, XM_020568007.1
XP_020423597.1, XM_020568008.1
XP_007205093.1, XM_007205031.2
XP_020419866.1, XM_020564277.1
XP_020419870.1, XM_020564281.1
XP_020419874.1, XM_020564285.1
XP_020419875.1, XM_020564286.1
XP_007207138.1, XM_007207076.2
XP_020421561.1, XM_020565972.1
XP_020421562.1, XM_020565973.1
XP_007209284.1, XM_007209222.2
XP_007209944.2, XM_007209882.2
XP_020419613.1, XM_020564024.1
XP_020419614.1, XM_020564025.1
XP_020423930.1, XM_020568341.1
XP_020423931.1, XM_020568342.1
XP_020423932.1, XM_020568343.1
XP_020420443.1, XM_020564854.1
XP_020409686.1, XM_020554097.1
XP_020409687.1, XM_020554098.1
XP_020409688.1, XM_020554099.1
XP_020409689.1, XM_020554100.1
XP_020409769.1, XM_020554180.1
XP_007212047.1, XM_007211985.2
XP_020409893.1, XM_020554304.1
XP_007215519.1, XM_007215457.2
XP_007222242.1, XM_007222180.2
XP_020409711.1, XM_020554122.1
XP_020409712.1, XM_020554123.1
XP_020409714.1, XM_020554125.1
XP_007209316.1, XM_007209254.2
XP_007218208.1, XM_007218146.2
XP_020420183.1, XM_020564594.1
XP_007214659.1, XM_007214597.2
XP_020417801.1, XM_020562212.1
XP_020417802.1, XM_020562213.1
XP_007210374.1, XM_007210312.2
XP_020419398.1, XM_020563809.1
XP_007211437.1, XM_007211375.2
XP_020417563.1, XM_020561974.1
XP_007223330.1, XM_007223268.2
XP_020426553.1, XM_020570964.1
XP_020426558.1, XM_020570969.1
XP_007201293.1, XM_007201231.2
XP_020423772.1, XM_020568183.1
XP_020423773.1, XM_020568184.1
XP_007221487.1, XM_007221425.2
XP_007222525.1, XM_007222463.2
XP_020409903.1, XM_020554314.1
XP_020409904.1, XM_020554315.1
XP_007218181.1, XM_007218119.2
XP_020422431.1, XM_020566842.1
XP_020422403.1, XM_020566814.1
XP_020422404.1, XM_020566815.1
XP_020422405.1, XM_020566816.1
XP_020422406.1, XM_020566817.1
XP_020422408.1, XM_020566819.1
XP_020422409.1, XM_020566820.1
XP_007212164.1, XM_007212102.2
XP_007212778.1, XM_007212716.2
XP_007214436.1, XM_007214374.2
XP_020418441.1, XM_020562852.1
XP_007220710.1, XM_007220648.2
XP_007225810.1, XM_007225748.2
XP_007201281.1, XM_007201219.2
XP_020424089.1, XM_020568500.1
XP_020424090.1, XM_020568501.1
XP_020424091.1, XM_020568502.1
XP_020424092.1, XM_020568503.1
XP_020410800.1, XM_020555211.1
XP_020415182.1, XM_020559593.1
XP_007212094.1, XM_007212032.2
XP_007205026.1, XM_007204964.2
XP_020409977.1, XM_020554388.1
XP_020409978.1, XM_020554389.1
XP_007211769.1, XM_007211707.2
XP_007215659.1, XM_007215597.2
XP_020418745.1, XM_020563156.1
XP_007202019.2, XM_007201957.2
XP_007215235.1, XM_007215173.2
XP_020423287.1, XM_020567698.1
XP_020417775.1, XM_020562186.1
XP_007199820.2, XM_007199758.2
XP_007222885.1, XM_007222823.2
XP_007215511.1, XM_007215449.2
XP_020410563.1, XM_020554974.1
XP_007211995.1, XM_007211933.2
XP_007212237.1, XM_007212175.2
XP_007217297.2, XM_007217235.2
XP_020416494.1, XM_020560905.1
XP_007222106.1, XM_007222044.2
XP_020418938.1, XM_020563349.1
XP_020418942.1, XM_020563353.1
XP_020418947.1, XM_020563358.1
XP_020418851.1, XM_020563262.1
XP_020418854.1, XM_020563265.1
XP_020418862.1, XM_020563273.1
XP_020418867.1, XM_020563278.1
XP_007216214.2, XM_007216152.2
XP_020411481.1, XM_020555892.1
XP_020411482.1, XM_020555893.1
XP_007204049.1, XM_007203987.2
XP_020424948.1, XM_020569359.1
XP_020424949.1, XM_020569360.1
XP_007201852.1, XM_007201790.2
XP_007227511.1, XM_007227449.2
XP_007202089.1, XM_007202027.2
XP_007213349.1, XM_007213287.2
XP_007216770.1, XM_007216708.2
XP_007209672.1, XM_007209610.2
XP_020419005.1, XM_020563416.1
XP_007205108.1, XM_007205046.2
XP_007207418.1, XM_007207356.2
XP_020422383.1, XM_020566794.1
XP_007222252.1, XM_007222190.2
XP_007208395.1, XM_007208333.2
XP_007209076.2, XM_007209014.2
XP_020419447.1, XM_020563858.1
XP_007225264.1, XM_007225202.2
XP_020419268.1, XM_020563679.1
XP_020410443.1, XM_020554854.1
XP_020415966.1, XM_020560377.1
XP_007209118.1, XM_007209056.2
XP_007210750.2, XM_007210688.2
XP_007216522.1, XM_007216460.2
XP_020420383.1, XM_020564794.1
XP_020419792.1, XM_020564203.1
XP_020419793.1, XM_020564204.1
XP_020425690.1, XM_020570101.1
XP_007217275.1, XM_007217213.2
XP_007223093.1, XM_007223031.2
XP_007226931.1, XM_007226869.2
XP_007210536.2, XM_007210474.2
XP_020414374.1, XM_020558785.1
XP_007202532.2, XM_007202470.2
XP_020424862.1, XM_020569273.1
XP_007214358.2, XM_007214296.2
XP_020416584.1, XM_020560995.1
XP_007222585.1, XM_007222523.2
XP_020423268.1, XM_020567679.1
XP_007211400.2, XM_007211338.2
XP_007221810.1, XM_007221748.2
XP_007225641.1, XM_007225579.2
XP_020410220.1, XM_020554631.1
XP_020410221.1, XM_020554632.1
XP_020410222.1, XM_020554633.1
XP_007212305.1, XM_007212243.2
XP_007212306.1, XM_007212244.2
XP_020417426.1, XM_020561837.1
XP_020417427.1, XM_020561838.1
XP_007218383.1, XM_007218321.2
XP_020413283.1, XM_020557694.1
XP_007208020.2, XM_007207958.2
XP_020421846.1, XM_020566257.1
XP_020421847.1, XM_020566258.1
XP_007215269.2, XM_007215207.2
XP_007222125.1, XM_007222063.2
XP_020418734.1, XM_020563145.1
XP_020418737.1, XM_020563148.1
XP_020418741.1, XM_020563152.1
XP_020417013.1, XM_020561424.1
XP_007201051.1, XM_007200989.2
XP_007222747.1, XM_007222685.2
XP_007208461.1, XM_007208399.2
XP_020419500.1, XM_020563911.1
XP_007202833.1, XM_007202771.2
XP_007207316.1, XM_007207254.2
XP_007224245.2, XM_007224183.2
XP_007227516.1, XM_007227454.2
XP_007220634.1, XM_007220572.2
XP_007225134.1, XM_007225072.2
XP_007205991.1, XM_007205929.2
XP_020421889.1, XM_020566300.1
XP_007203184.2, XM_007203122.2
XP_007205046.1, XM_007204984.2
XP_020420285.1, XM_020564696.1
XP_020420290.1, XM_020564701.1
XP_020420294.1, XM_020564705.1
XP_020420298.1, XM_020564709.1
XP_020420300.1, XM_020564711.1
XP_007205295.2, XM_007205233.2
XP_007205323.1, XM_007205261.2
XP_007203958.1, XM_007203896.2
XP_007224416.1, XM_007224354.2
XP_007215041.1, XM_007214979.2
XP_007223720.1, XM_007223658.2
XP_007221102.2, XM_007221040.2
XP_020412906.1, XM_020557317.1
XP_020412907.1, XM_020557318.1
XP_007217938.2, XM_007217876.2
XP_020413048.1, XM_020557459.1
XP_007205690.1, XM_007205628.2
XP_020422167.1, XM_020566578.1
XP_007204762.1, XM_007204700.2
XP_007217186.1, XM_007217124.2
XP_007211149.2, XM_007211087.2
XP_007223645.1, XM_007223583.2
XP_007204953.1, XM_007204891.2
XP_007227035.1, XM_007226973.2
XP_020422128.1, XM_020566539.1
XP_007223313.1, XM_007223251.2
XP_020411073.1, XM_020555484.1
XP_007226676.1, XM_007226614.2
XP_020409885.1, XM_020554296.1
XP_007212082.1, XM_007212020.2
XP_020420184.1, XM_020564595.1
XP_020420185.1, XM_020564596.1
XP_007204485.2, XM_007204423.2
XP_020414651.1, XM_020559062.1
XP_007225746.1, XM_007225684.2
XP_020422708.1, XM_020567119.1
XP_020422710.1, XM_020567121.1
XP_020426210.1, XM_020570621.1
XP_007222039.1, XM_007221977.2
XP_020410551.1, XM_020554962.1
XP_007208885.2, XM_007208823.2
XP_007210341.1, XM_007210279.2
XP_007210343.1, XM_007210281.2
XP_020420328.1, XM_020564739.1
XP_007201438.1, XM_007201376.2
XP_020417330.1, XM_020561741.1
XP_007202035.1, XM_007201973.2
XP_020410711.1, XM_020555122.1
XP_007221979.1, XM_007221917.2
XP_007204615.2, XM_007204553.2
XP_020421888.1, XM_020566299.1
XP_007203243.1, XM_007203181.2
XP_020423240.1, XM_020567651.1
XP_007202251.1, XM_007202189.2
XP_020424889.1, XM_020569300.1
XP_007203681.2, XM_007203619.2
XP_007205194.1, XM_007205132.2
XP_020421348.1, XM_020565759.1
XP_007219559.1, XM_007219497.2
XP_020412289.1, XM_020556700.1
XP_007217973.2, XM_007217911.2
XP_007220193.1, XM_007220131.2
XP_020412192.1, XM_020556603.1
XP_020412193.1, XM_020556604.1
XP_020414043.1, XM_020558454.1
XP_020414044.1, XM_020558455.1
XP_007225026.2, XM_007224964.2
XP_007225349.2, XM_007225287.2
XP_020412191.1, XM_020556602.1
XP_020423774.1, XM_020568185.1
XP_020423777.1, XM_020568188.1
XP_020423782.1, XM_020568193.1
XP_007222295.1, XM_007222233.2
XP_007225683.1, XM_007225621.2
XP_020419835.1, XM_020564246.1
XP_007209295.1, XM_007209233.2
XP_007218199.1, XM_007218137.2
XP_007208689.1, XM_007208627.2
XP_007223839.1, XM_007223777.2
XP_020409956.1, XM_020554367.1
XP_007202848.1, XM_007202786.2
XP_007216154.1, XM_007216092.1
XP_007222246.1, XM_007222184.2
XP_020414826.1, XM_020559237.1
XP_007225011.1, XM_007224949.2
XP_007211978.1, XM_007211916.2
XP_007215910.1, XM_007215848.2
XP_007206342.1, XM_007206280.2
XP_020414358.1, XM_020558769.1
XP_020424117.1, XM_020568528.1
XP_007200319.1, XM_007200257.2
XP_020425563.1, XM_020569974.1
XP_007206027.1, XM_007205965.2
XP_020421151.1, XM_020565562.1
XP_007223083.1, XM_007223021.2
XP_007209099.1, XM_007209037.2
XP_020420112.1, XM_020564523.1
XP_020420113.1, XM_020564524.1
XP_007205705.1, XM_007205643.2
XP_007222516.1, XM_007222454.2
XP_007205235.1, XM_007205173.2
XP_007222446.1, XM_007222384.2
XP_020420689.1, XM_020565100.1
XP_020424582.1, XM_020568993.1
XP_007221947.1, XM_007221885.2
XP_020409897.1, XM_020554308.1
XP_007211790.1, XM_007211728.2
XP_020418232.1, XM_020562643.1
XP_007202681.1, XM_007202619.2
XP_007203822.2, XM_007203760.2
XP_007223614.1, XM_007223552.2
XP_007217288.1, XM_007217226.2
XP_007227459.1, XM_007227397.2
XP_007218111.1, XM_007218049.2
XP_020413243.1, XM_020557654.1
XP_020413244.1, XM_020557655.1
XP_007219451.1, XM_007219389.2
XP_007208333.1, XM_007208271.2
XP_020423099.1, XM_020567510.1
XP_007221854.1, XM_007221792.2
XP_007224727.1, XM_007224665.2
XP_007205063.1, XM_007205001.2
XP_007222320.1, XM_007222258.2
XP_007219027.1, XM_007218965.2
XP_007219030.1, XM_007218968.2
XP_007220949.1, XM_007220887.2
XP_020414203.1, XM_020558614.1
XP_007201170.1, XM_007201108.2
XP_007218959.1, XM_007218897.2
XP_007220456.1, XM_007220394.2
XP_020412438.1, XM_020556849.1
XP_020412439.1, XM_020556850.1
XP_020412440.1, XM_020556851.1
XP_020412441.1, XM_020556852.1
XP_020412442.1, XM_020556853.1
XP_020412443.1, XM_020556854.1
XP_007202357.1, XM_007202295.2
XP_020425066.1, XM_020569477.1
XP_020425067.1, XM_020569478.1
XP_020425068.1, XM_020569479.1
XP_020425069.1, XM_020569480.1
XP_020425070.1, XM_020569481.1
XP_020425071.1, XM_020569482.1
XP_020425072.1, XM_020569483.1
XP_020425073.1, XM_020569484.1
XP_020425074.1, XM_020569485.1
XP_020426364.1, XM_020570775.1
XP_007208297.1, XM_007208235.2
XP_007220930.2, XM_007220868.2
XP_007208324.1, XM_007208262.2
XP_007227449.1, XM_007227387.2
XP_007223917.2, XM_007223855.2
XP_020412156.1, XM_020556567.1
XP_020419390.1, XM_020563801.1
XP_007201427.1, XM_007201365.2
XP_007225948.1, XM_007225886.2
XP_007225353.1, XM_007225291.2
XP_020409762.1, XM_020554173.1
XP_020409763.1, XM_020554174.1
XP_020409764.1, XM_020554175.1
XP_007208807.1, XM_007208745.2
XP_020410990.1, XM_020555401.1
XP_007202709.1, XM_007202647.2
XP_020422670.1, XM_020567081.1
XP_007205936.1, XM_007205874.2
XP_007206203.1, XM_007206141.2
XP_007223465.1, XM_007223403.2
XP_020409756.1, XM_020554167.1
XP_007208631.1, XM_007208569.2
XP_020413645.1, XM_020558056.1
XP_007201310.1, XM_007201248.2
XP_007223351.1, XM_007223289.2
XP_007213753.2, XM_007213691.2
XP_007213935.1, XM_007213873.2
XP_020417772.1, XM_020562183.1
XP_007217941.1, XM_007217879.2
XP_007202642.1, XM_007202580.2
