protein, rna
XP_020872123.1, XM_021016464.1
XP_002874067.1, XM_002874021.2
XP_020881508.1, XM_021025849.1
XP_002872290.2, XM_002872244.2
XP_002875703.1, XM_002875657.2
XP_002880798.1, XM_002880752.2
XP_020872331.1, XM_021016672.1
XP_020873127.1, XM_021017468.1
XP_020881622.1, XM_021025963.1
XP_002872260.1, XM_002872214.2
XP_002877945.1, XM_002877899.2
XP_020881329.1, XM_021025670.1
XP_002871155.1, XM_002871109.2
XP_002878068.1, XM_002878022.2
XP_020882757.1, XM_021027098.1
XP_020883743.1, XM_021028084.1
XP_002870676.1, XM_002870630.2
XP_020880323.1, XM_021024664.1
XP_002870266.2, XM_002870220.2
XP_020872085.1, XM_021016426.1
XP_020886690.1, XM_021031031.1
XP_020886691.1, XM_021031032.1
XP_002868270.1, XM_002868224.2
XP_002883384.1, XM_002883338.2
XP_020886049.1, XM_021030390.1
XP_020886050.1, XM_021030391.1
XP_002867089.1, XM_002867043.2
XP_020873873.1, XM_021018214.1
XP_020873874.1, XM_021018215.1
XP_020874360.1, XM_021018701.1
XP_002864786.1, XM_002864740.2
XP_002867618.1, XM_002867572.2
XP_020865853.1, XM_021010194.1
XP_020877728.1, XM_021022069.1
XP_020881273.1, XM_021025614.1
XP_002863613.2, XM_002863567.2
XP_002894569.2, XM_002894523.2
XP_020869466.1, XM_021013807.1
XP_002863167.1, XM_002863121.2
XP_002883564.1, XM_002883518.2
XP_020871352.1, XM_021015693.1
XP_020887613.1, XM_021031954.1
XP_020889323.1, XM_021033664.1
XP_020889026.1, XM_021033367.1
XP_020889027.1, XM_021033368.1
XP_020888842.1, XM_021033183.1
XP_020888843.1, XM_021033184.1
XP_020884476.1, XM_021028817.1
XP_020884477.1, XM_021028818.1
XP_020881547.1, XM_021025888.1
XP_020881553.1, XM_021025894.1
XP_020879833.1, XM_021024174.1
XP_020887707.1, XM_021032048.1
XP_020878126.1, XM_021022467.1
XP_020878127.1, XM_021022468.1
XP_020876836.1, XM_021021177.1
XP_020887629.1, XM_021031970.1
XP_020874806.1, XM_021019147.1
XP_020877509.1, XM_021021850.1
XP_020871989.1, XM_021016330.1
XP_020871990.1, XM_021016331.1
XP_020888915.1, XM_021033256.1
XP_020870014.1, XM_021014355.1
XP_020870015.1, XM_021014356.1
XP_020891423.1, XM_021035764.1
XP_020891771.1, XM_021036112.1
XP_020869018.1, XM_021013359.1
XP_020877228.1, XM_021021569.1
XP_020868268.1, XM_021012609.1
XP_020868273.1, XM_021012614.1
XP_020866823.1, XM_021011164.1
XP_020890987.1, XM_021035328.1
XP_002894102.1, XM_002894056.2
XP_020889152.1, XM_021033493.1
XP_002893926.1, XM_002893880.2
XP_020870129.1, XM_021014470.1
XP_020870130.1, XM_021014471.1
XP_020870131.1, XM_021014472.1
XP_020870132.1, XM_021014473.1
XP_020870134.1, XM_021014475.1
XP_020885080.1, XM_021029421.1
XP_020885081.1, XM_021029422.1
XP_002892519.1, XM_002892473.2
XP_020876767.1, XM_021021108.1
XP_020884197.1, XM_021028538.1
XP_020890872.1, XM_021035213.1
XP_002892510.1, XM_002892464.2
XP_020870255.1, XM_021014596.1
XP_002891004.1, XM_002890958.2
XP_020875189.1, XM_021019530.1
XP_002889692.1, XM_002889646.2
XP_020884183.1, XM_021028524.1
XP_002889618.1, XM_002889572.2
XP_002889275.1, XM_002889229.2
XP_020886840.1, XM_021031181.1
XP_020886841.1, XM_021031182.1
XP_002887212.1, XM_002887166.2
XP_020865834.1, XM_021010175.1
XP_020865835.1, XM_021010176.1
XP_002886553.1, XM_002886507.2
XP_020870700.1, XM_021015041.1
XP_020870715.1, XM_021015056.1
XP_020890098.1, XM_021034439.1
XP_002877756.1, XM_002877710.2
XP_002885299.1, XM_002885253.2
XP_020866132.1, XM_021010473.1
XP_020875244.1, XM_021019585.1
XP_002877027.1, XM_002876981.2
XP_020872456.1, XM_021016797.1
XP_020881988.1, XM_021026329.1
XP_020887055.1, XM_021031396.1
XP_002876178.1, XM_002876132.2
XP_002879617.1, XM_002879571.2
XP_002875777.1, XM_002875731.2
XP_002881650.1, XM_002881604.2
XP_020885428.1, XM_021029769.1
XP_002874417.1, XM_002874371.2
XP_002882383.1, XM_002882337.2
XP_002873585.1, XM_002873539.2
XP_002873523.1, XM_002873477.2
XP_020866483.1, XM_021010824.1
XP_020866484.1, XM_021010825.1
XP_002873070.1, XM_002873024.2
XP_002884746.1, XM_002884700.2
XP_002871216.1, XM_002871170.2
XP_020872637.1, XM_021016978.1
XP_020882806.1, XM_021027147.1
XP_020888301.1, XM_021032642.1
XP_002870642.2, XM_002870596.2
XP_020865783.1, XM_021010124.1
XP_020875532.1, XM_021019873.1
XP_020875533.1, XM_021019874.1
XP_002869270.1, XM_002869224.2
XP_002886297.1, XM_002886251.2
XP_002868800.1, XM_002868754.2
XP_002882256.1, XM_002882210.2
XP_002891438.1, XM_002891392.2
XP_020874664.1, XM_021019005.1
XP_020889125.1, XM_021033466.1
XP_002868199.1, XM_002868153.2
XP_002868202.1, XM_002868156.2
XP_002883311.1, XM_002883265.2
XP_020874432.1, XM_021018773.1
XP_002867582.1, XM_002867536.2
XP_020873810.1, XM_021018151.1
XP_020890946.1, XM_021035287.1
XP_020890953.1, XM_021035294.1
XP_020890958.1, XM_021035299.1
XP_002866483.1, XM_002866437.2
XP_002877555.1, XM_002877509.2
XP_020886247.1, XM_021030588.1
XP_020886251.1, XM_021030592.1
XP_002865498.1, XM_002865452.2
XP_002890032.1, XM_002889986.2
XP_020880320.1, XM_021024661.1
XP_002865152.2, XM_002865106.2
XP_002864512.1, XM_002864466.2
XP_002863496.1, XM_002863450.2
XP_020874632.1, XM_021018973.1
XP_002862786.2, XM_002862740.2
XP_020885226.1, XM_021029567.1
XP_020885227.1, XM_021029568.1
XP_020885228.1, XM_021029569.1
XP_020886450.1, XM_021030791.1
XP_020886451.1, XM_021030792.1
XP_020885334.1, XM_021029675.1
XP_020881478.1, XM_021025819.1
XP_020881479.1, XM_021025820.1
XP_020881480.1, XM_021025821.1
XP_020879245.1, XM_021023586.1
XP_020876613.1, XM_021020954.1
XP_020876614.1, XM_021020955.1
XP_020876158.1, XM_021020499.1
XP_020876159.1, XM_021020500.1
XP_020876835.1, XM_021021176.1
XP_020875817.1, XM_021020158.1
XP_020881163.1, XM_021025504.1
XP_020875714.1, XM_021020055.1
XP_020875721.1, XM_021020062.1
XP_020875477.1, XM_021019818.1
XP_020883866.1, XM_021028207.1
XP_020875343.1, XM_021019684.1
XP_020875344.1, XM_021019685.1
XP_020886245.1, XM_021030586.1
XP_020886246.1, XM_021030587.1
XP_020873410.1, XM_021017751.1
XP_020873411.1, XM_021017752.1
XP_020870797.1, XM_021015138.1
XP_020885409.1, XM_021029750.1
XP_020870793.1, XM_021015134.1
XP_020881396.1, XM_021025737.1
XP_020884750.1, XM_021029091.1
XP_020870646.1, XM_021014987.1
XP_020878824.1, XM_021023165.1
XP_002888763.1, XM_002888717.2
XP_020867768.1, XM_021012109.1
XP_002888422.1, XM_002888376.2
XP_020880942.1, XM_021025283.1
XP_020880943.1, XM_021025284.1
XP_002886212.2, XM_002886166.2
XP_020871193.1, XM_021015534.1
XP_020875513.1, XM_021019854.1
XP_002881799.1, XM_002881753.2
XP_020885009.1, XM_021029350.1
XP_020887426.1, XM_021031767.1
XP_002881120.1, XM_002881074.2
XP_020868596.1, XM_021012937.1
XP_020868597.1, XM_021012938.1
XP_020868598.1, XM_021012939.1
XP_002880124.1, XM_002880078.2
XP_002881394.1, XM_002881348.2
XP_020869919.1, XM_021014260.1
XP_002880027.1, XM_002879981.2
XP_002894260.1, XM_002894214.2
XP_002879398.1, XM_002879352.2
XP_002880840.1, XM_002880794.2
XP_002881759.1, XM_002881713.2
XP_020882867.1, XM_021027208.1
XP_002878472.1, XM_002878426.2
XP_020882691.1, XM_021027032.1
XP_002876543.1, XM_002876497.2
XP_002882705.1, XM_002882659.2
XP_020876068.1, XM_021020409.1
XP_002875066.1, XM_002875020.2
XP_002892845.1, XM_002892799.2
XP_002873772.1, XM_002873726.2
XP_020878649.1, XM_021022990.1
XP_020887079.1, XM_021031420.1
XP_020888032.1, XM_021032373.1
XP_002873645.1, XM_002873599.2
XP_002877634.1, XM_002877588.2
XP_002873546.1, XM_002873500.2
XP_020879378.1, XM_021023719.1
XP_002871669.1, XM_002871623.2
XP_002873773.1, XM_002873727.2
XP_002871234.1, XM_002871188.2
XP_002871236.1, XM_002871190.2
XP_002884888.1, XM_002884842.2
XP_002884889.1, XM_002884843.2
XP_020887590.1, XM_021031931.1
XP_002867039.2, XM_002866993.2
XP_020887910.1, XM_021032251.1
XP_002865842.1, XM_002865796.2
XP_020865907.1, XM_021010248.1
XP_020873684.1, XM_021018025.1
XP_020873685.1, XM_021018026.1
XP_002864564.1, XM_002864518.2
XP_020867072.1, XM_021011413.1
XP_020867078.1, XM_021011419.1
XP_020867082.1, XM_021011423.1
XP_020867087.1, XM_021011428.1
XP_020867101.1, XM_021011442.1
XP_020868088.1, XM_021012429.1
XP_020887087.1, XM_021031428.1
XP_020887088.1, XM_021031429.1
XP_020886791.1, XM_021031132.1
XP_020886792.1, XM_021031133.1
XP_020886794.1, XM_021031135.1
XP_020886795.1, XM_021031136.1
XP_020886796.1, XM_021031137.1
XP_020886748.1, XM_021031089.1
XP_020886749.1, XM_021031090.1
XP_020886750.1, XM_021031091.1
XP_020886553.1, XM_021030894.1
XP_020886554.1, XM_021030895.1
XP_020886555.1, XM_021030896.1
XP_020879460.1, XM_021023801.1
XP_020879461.1, XM_021023802.1
XP_020879462.1, XM_021023803.1
XP_020879463.1, XM_021023804.1
XP_020876356.1, XM_021020697.1
XP_020876357.1, XM_021020698.1
XP_020876358.1, XM_021020699.1
XP_020873770.1, XM_021018111.1
XP_020875050.1, XM_021019391.1
XP_020879119.1, XM_021023460.1
XP_020873383.1, XM_021017724.1
XP_020873384.1, XM_021017725.1
XP_020870532.1, XM_021014873.1
XP_020873206.1, XM_021017547.1
XP_020870042.1, XM_021014383.1
XP_020879050.1, XM_021023391.1
XP_002892355.2, XM_002892309.2
XP_020868591.1, XM_021012932.1
XP_020868592.1, XM_021012933.1
XP_002889391.2, XM_002889345.2
XP_020869203.1, XM_021013544.1
XP_020869204.1, XM_021013545.1
XP_020875892.1, XM_021020233.1
XP_002889301.1, XM_002889255.2
XP_020868016.1, XM_021012357.1
XP_020868017.1, XM_021012358.1
XP_020888063.1, XM_021032404.1
XP_020890392.1, XM_021034733.1
XP_020890393.1, XM_021034734.1
XP_002887020.1, XM_002886974.2
XP_020881065.1, XM_021025406.1
XP_002883019.1, XM_002882973.2
XP_020886724.1, XM_021031065.1
XP_020889223.1, XM_021033564.1
XP_020889224.1, XM_021033565.1
XP_002883000.1, XM_002882954.2
XP_020870060.1, XM_021014401.1
XP_020890274.1, XM_021034615.1
XP_002879368.2, XM_002879322.2
XP_020884231.1, XM_021028572.1
XP_002879322.1, XM_002879276.2
XP_002881904.1, XM_002881858.2
XP_020869886.1, XM_021014227.1
XP_020869887.1, XM_021014228.1
XP_020869888.1, XM_021014229.1
XP_020883544.1, XM_021027885.1
XP_020884588.1, XM_021028929.1
XP_002878436.1, XM_002878390.2
XP_020879589.1, XM_021023930.1
XP_002874361.1, XM_002874315.2
XP_020876941.1, XM_021021282.1
XP_002872925.1, XM_002872879.2
XP_020866518.1, XM_021010859.1
XP_020866519.1, XM_021010860.1
XP_002871764.1, XM_002871718.2
XP_002875227.2, XM_002875181.2
XP_002882283.1, XM_002882237.2
XP_020889701.1, XM_021034042.1
XP_002871710.1, XM_002871664.2
XP_002880063.1, XM_002880017.2
XP_020886676.1, XM_021031017.1
XP_002870695.2, XM_002870649.2
XP_020869578.1, XM_021013919.1
XP_020880903.1, XM_021025244.1
XP_002870100.2, XM_002870054.2
XP_020871816.1, XM_021016157.1
XP_002869141.1, XM_002869095.2
XP_020875433.1, XM_021019774.1
XP_002867515.2, XM_002867469.2
XP_020870903.1, XM_021015244.1
XP_002866746.1, XM_002866700.2
XP_002877765.1, XM_002877719.2
XP_020888731.1, XM_021033072.1
XP_002864925.1, XM_002864879.2
XP_020871120.1, XM_021015461.1
XP_002864816.1, XM_002864770.2
XP_002890621.1, XM_002890575.2
XP_020890733.1, XM_021035074.1
XP_020889918.1, XM_021034259.1
XP_020888968.1, XM_021033309.1
XP_020888877.1, XM_021033218.1
XP_020888878.1, XM_021033219.1
XP_020888879.1, XM_021033220.1
XP_020887394.1, XM_021031735.1
XP_020885196.1, XM_021029537.1
XP_020882262.1, XM_021026603.1
XP_020881623.1, XM_021025964.1
XP_020883680.1, XM_021028021.1
XP_020883681.1, XM_021028022.1
XP_020879105.1, XM_021023446.1
XP_020879106.1, XM_021023447.1
XP_020875270.1, XM_021019611.1
XP_020875271.1, XM_021019612.1
XP_020883634.1, XM_021027975.1
XP_020883635.1, XM_021027976.1
XP_020874972.1, XM_021019313.1
XP_020874973.1, XM_021019314.1
XP_020874783.1, XM_021019124.1
XP_020887986.1, XM_021032327.1
XP_020887987.1, XM_021032328.1
XP_020874375.1, XM_021018716.1
XP_020874376.1, XM_021018717.1
XP_020874377.1, XM_021018718.1
XP_020872920.1, XM_021017261.1
XP_020872030.1, XM_021016371.1
XP_020887274.1, XM_021031615.1
XP_020887275.1, XM_021031616.1
XP_020887276.1, XM_021031617.1
XP_020887277.1, XM_021031618.1
XP_020887278.1, XM_021031619.1
XP_002894171.1, XM_002894125.2
XP_002894179.1, XM_002894133.2
XP_020867002.1, XM_021011343.1
XP_020867003.1, XM_021011344.1
XP_020867825.1, XM_021012166.1
XP_020882600.1, XM_021026941.1
XP_020882601.1, XM_021026942.1
XP_002890303.2, XM_002890257.2
XP_020868921.1, XM_021013262.1
XP_020891734.1, XM_021036075.1
XP_002890120.1, XM_002890074.2
XP_002888961.1, XM_002888915.2
XP_002893003.1, XM_002892957.2
XP_020889880.1, XM_021034221.1
XP_002888771.2, XM_002888725.2
XP_002890594.1, XM_002890548.2
XP_020865632.1, XM_021009973.1
XP_002888127.1, XM_002888081.2
XP_020878106.1, XM_021022447.1
XP_020878107.1, XM_021022448.1
XP_020890109.1, XM_021034450.1
XP_002886950.1, XM_002886904.2
XP_020881586.1, XM_021025927.1
XP_002885418.2, XM_002885372.2
XP_002885024.1, XM_002884978.2
XP_002891780.1, XM_002891734.2
XP_020868013.1, XM_021012354.1
XP_002884516.1, XM_002884470.2
XP_020872548.1, XM_021016889.1
XP_002884433.1, XM_002884387.2
XP_020878957.1, XM_021023298.1
XP_002883944.1, XM_002883898.2
XP_002885661.2, XM_002885615.2
XP_020888399.1, XM_021032740.1
XP_002883253.1, XM_002883207.2
XP_020891313.1, XM_021035654.1
XP_002883123.1, XM_002883077.2
XP_002881856.1, XM_002881810.2
XP_002880505.1, XM_002880459.2
XP_002880375.1, XM_002880329.2
XP_020875228.1, XM_021019569.1
XP_020879973.1, XM_021024314.1
XP_002879425.1, XM_002879379.2
XP_002877875.1, XM_002877829.2
XP_002881429.1, XM_002881383.2
XP_002876229.1, XM_002876183.2
XP_002879336.1, XM_002879290.2
XP_020875099.1, XM_021019440.1
XP_020881325.1, XM_021025666.1
XP_002875860.2, XM_002875814.2
XP_002890588.1, XM_002890542.2
XP_020881162.1, XM_021025503.1
XP_020889253.1, XM_021033594.1
XP_020891128.1, XM_021035469.1
XP_002874233.1, XM_002874187.2
XP_020872059.1, XM_021016400.1
XP_020876740.1, XM_021021081.1
XP_020878028.1, XM_021022369.1
XP_020878029.1, XM_021022370.1
XP_020878030.1, XM_021022371.1
XP_002874069.1, XM_002874023.2
XP_002879088.1, XM_002879042.2
XP_002884847.1, XM_002884801.2
XP_020867508.1, XM_021011849.1
XP_002873965.1, XM_002873919.2
XP_020867458.1, XM_021011799.1
XP_002872570.1, XM_002872524.2
XP_002878386.1, XM_002878340.2
XP_002892062.1, XM_002892016.2
XP_002871767.1, XM_002871721.2
XP_002888817.1, XM_002888771.2
XP_002890547.1, XM_002890501.2
XP_002870500.1, XM_002870454.2
XP_020875455.1, XM_021019796.1
XP_020875456.1, XM_021019797.1
XP_002870200.1, XM_002870154.2
XP_002892126.1, XM_002892080.2
XP_020878946.1, XM_021023287.1
XP_002868418.1, XM_002868372.2
XP_020874832.1, XM_021019173.1
XP_020874833.1, XM_021019174.1
XP_020874834.1, XM_021019175.1
XP_002868347.1, XM_002868301.2
XP_020867914.1, XM_021012255.1
XP_020876124.1, XM_021020465.1
XP_002866901.1, XM_002866855.2
XP_020867884.1, XM_021012225.1
XP_020875382.1, XM_021019723.1
XP_002866884.1, XM_002866838.2
XP_002890496.1, XM_002890450.2
XP_020891748.1, XM_021036089.1
XP_002862972.1, XM_002862926.2
XP_002892189.1, XM_002892143.2
XP_020877555.1, XM_021021896.1
XP_020887676.1, XM_021032017.1
XP_020887453.1, XM_021031794.1
XP_020887454.1, XM_021031795.1
XP_020886005.1, XM_021030346.1
XP_020889298.1, XM_021033639.1
XP_020882821.1, XM_021027162.1
XP_020882239.1, XM_021026580.1
XP_020882240.1, XM_021026581.1
XP_020882241.1, XM_021026582.1
XP_020887656.1, XM_021031997.1
XP_020881697.1, XM_021026038.1
XP_020881698.1, XM_021026039.1
XP_020883938.1, XM_021028279.1
XP_020880897.1, XM_021025238.1
XP_020882950.1, XM_021027291.1
XP_020880698.1, XM_021025039.1
XP_020879134.1, XM_021023475.1
XP_020882148.1, XM_021026489.1
XP_020882149.1, XM_021026490.1
XP_020877432.1, XM_021021773.1
XP_020877433.1, XM_021021774.1
XP_020877434.1, XM_021021775.1
XP_020873930.1, XM_021018271.1
XP_020890377.1, XM_021034718.1
XP_020872972.1, XM_021017313.1
XP_020872973.1, XM_021017314.1
XP_020872974.1, XM_021017315.1
XP_020871288.1, XM_021015629.1
XP_020872986.1, XM_021017327.1
XP_020878113.1, XM_021022454.1
XP_020880032.1, XM_021024373.1
XP_020884792.1, XM_021029133.1
XP_020886468.1, XM_021030809.1
XP_020886469.1, XM_021030810.1
XP_020870811.1, XM_021015152.1
XP_020884156.1, XM_021028497.1
XP_020866849.1, XM_021011190.1
XP_002893827.1, XM_002893781.2
XP_020873946.1, XM_021018287.1
XP_020873948.1, XM_021018289.1
XP_002891160.1, XM_002891114.2
XP_020877495.1, XM_021021836.1
XP_002889431.2, XM_002889385.2
XP_020866288.1, XM_021010629.1
XP_002889337.1, XM_002889291.2
XP_020869823.1, XM_021014164.1
XP_020869824.1, XM_021014165.1
XP_020869825.1, XM_021014166.1
XP_020869827.1, XM_021014168.1
XP_002889016.1, XM_002888970.2
XP_020867723.1, XM_021012064.1
XP_002887607.2, XM_002887561.2
XP_020871551.1, XM_021015892.1
XP_002887248.1, XM_002887202.2
XP_020866648.1, XM_021010989.1
XP_020866649.1, XM_021010990.1
XP_020882235.1, XM_021026576.1
XP_002883467.1, XM_002883421.2
XP_020874396.1, XM_021018737.1
XP_020874397.1, XM_021018738.1
XP_020888946.1, XM_021033287.1
XP_020888947.1, XM_021033288.1
XP_002881957.1, XM_002881911.2
XP_002891826.2, XM_002891780.2
XP_020885707.1, XM_021030048.1
XP_002879581.1, XM_002879535.2
XP_020878535.1, XM_021022876.1
XP_020881688.1, XM_021026029.1
XP_020888264.1, XM_021032605.1
XP_020888265.1, XM_021032606.1
XP_002878326.1, XM_002878280.2
XP_002887423.1, XM_002887377.2
XP_002893232.1, XM_002893186.2
XP_020870671.1, XM_021015012.1
XP_020880884.1, XM_021025225.1
XP_020882884.1, XM_021027225.1
XP_002876622.1, XM_002876576.2
XP_020884502.1, XM_021028843.1
XP_002874383.1, XM_002874337.2
XP_020882207.1, XM_021026548.1
XP_020886885.1, XM_021031226.1
XP_002873474.1, XM_002873428.2
XP_002873476.1, XM_002873430.2
XP_002872912.1, XM_002872866.2
XP_020870180.1, XM_021014521.1
XP_020870181.1, XM_021014522.1
XP_002871374.1, XM_002871328.2
XP_020881272.1, XM_021025613.1
XP_020884277.1, XM_021028618.1
XP_002871260.1, XM_002871214.2
XP_020873451.1, XM_021017792.1
XP_020883417.1, XM_021027758.1
XP_002869817.2, XM_002869771.2
XP_002874769.1, XM_002874723.2
XP_002880165.1, XM_002880119.2
XP_020882513.1, XM_021026854.1
XP_002868082.2, XM_002868036.2
XP_002885769.1, XM_002885723.2
XP_020872770.1, XM_021017111.1
XP_020874262.1, XM_021018603.1
XP_020874695.1, XM_021019036.1
XP_002867265.1, XM_002867219.2
XP_002878844.2, XM_002878798.2
XP_020874417.1, XM_021018758.1
XP_002866992.1, XM_002866946.2
XP_020870402.1, XM_021014743.1
XP_020870404.1, XM_021014745.1
XP_020889991.1, XM_021034332.1
XP_002865409.1, XM_002865363.2
XP_002873405.1, XM_002873359.2
XP_002873407.1, XM_002873361.2
XP_002892204.1, XM_002892158.2
XP_020868529.1, XM_021012870.1
XP_020877760.1, XM_021022101.1
XP_002864507.1, XM_002864461.2
XP_020887137.1, XM_021031478.1
XP_020887138.1, XM_021031479.1
XP_020887139.1, XM_021031480.1
XP_020884319.1, XM_021028660.1
XP_020884320.1, XM_021028661.1
XP_020884321.1, XM_021028662.1
XP_020882534.1, XM_021026875.1
XP_020882535.1, XM_021026876.1
XP_020882536.1, XM_021026877.1
XP_020882537.1, XM_021026878.1
XP_020882539.1, XM_021026880.1
XP_020882540.1, XM_021026881.1
XP_020882267.1, XM_021026608.1
XP_020883716.1, XM_021028057.1
XP_020881683.1, XM_021026024.1
XP_020883396.1, XM_021027737.1
XP_020881128.1, XM_021025469.1
XP_020881003.1, XM_021025344.1
XP_020881004.1, XM_021025345.1
XP_020878273.1, XM_021022614.1
XP_020878274.1, XM_021022615.1
XP_020888437.1, XM_021032778.1
XP_020888438.1, XM_021032779.1
XP_020888439.1, XM_021032780.1
XP_020874633.1, XM_021018974.1
XP_020886831.1, XM_021031172.1
XP_020874414.1, XM_021018755.1
XP_020884487.1, XM_021028828.1
XP_020884488.1, XM_021028829.1
XP_020874269.1, XM_021018610.1
XP_020885715.1, XM_021030056.1
XP_020873120.1, XM_021017461.1
XP_020873121.1, XM_021017462.1
XP_020870427.1, XM_021014768.1
XP_020878024.1, XM_021022365.1
XP_020870261.1, XM_021014602.1
XP_020878882.1, XM_021023223.1
XP_020878884.1, XM_021023225.1
XP_020885385.1, XM_021029726.1
XP_020870049.1, XM_021014390.1
XP_020870050.1, XM_021014391.1
XP_020869741.1, XM_021014082.1
XP_020890799.1, XM_021035140.1
XP_020868791.1, XM_021013132.1
XP_020868792.1, XM_021013133.1
XP_020868793.1, XM_021013134.1
XP_020867111.1, XM_021011452.1
XP_002893174.1, XM_002893128.2
XP_020878647.1, XM_021022988.1
XP_020890517.1, XM_021034858.1
XP_020891406.1, XM_021035747.1
XP_002886213.1, XM_002886167.2
XP_002883539.1, XM_002883493.2
XP_020888853.1, XM_021033194.1
XP_002879447.1, XM_002879401.2
XP_002878504.1, XM_002878458.2
XP_002876476.1, XM_002876430.2
XP_002890801.1, XM_002890755.2
XP_020866522.1, XM_021010863.1
XP_020880593.1, XM_021024934.1
XP_002876132.1, XM_002876086.2
XP_020879656.1, XM_021023997.1
XP_002875644.1, XM_002875598.2
XP_020886987.1, XM_021031328.1
XP_020888303.1, XM_021032644.1
XP_002871655.1, XM_002871609.2
XP_002877146.1, XM_002877100.2
XP_020881313.1, XM_021025654.1
XP_020881314.1, XM_021025655.1
XP_002871200.1, XM_002871154.2
XP_002874582.1, XM_002874536.2
XP_002887396.1, XM_002887350.2
XP_002893246.2, XM_002893200.2
XP_020873478.1, XM_021017819.1
XP_020888125.1, XM_021032466.1
XP_020889633.1, XM_021033974.1
XP_020890486.1, XM_021034827.1
XP_020891685.1, XM_021036026.1
XP_020891686.1, XM_021036027.1
XP_002869481.1, XM_002869435.2
XP_020872279.1, XM_021016620.1
XP_002867220.1, XM_002867174.2
XP_020877553.1, XM_021021894.1
XP_002867081.1, XM_002867035.2
XP_002869074.1, XM_002869028.2
XP_020868034.1, XM_021012375.1
XP_020887412.1, XM_021031753.1
XP_020887413.1, XM_021031754.1
XP_002866576.1, XM_002866530.2
XP_002873383.1, XM_002873337.2
XP_002887684.1, XM_002887638.2
XP_002892047.1, XM_002892001.2
XP_002865384.1, XM_002865338.2
XP_020869465.1, XM_021013806.1
XP_020871776.1, XM_021016117.1
XP_002863274.1, XM_002863228.2
XP_020877919.1, XM_021022260.1
XP_002863127.1, XM_002863081.2
XP_002879445.1, XM_002879399.2
XP_020875765.1, XM_021020106.1
XP_020875771.1, XM_021020112.1
XP_002862211.2, XM_002862165.2
XP_002865378.2, XM_002865332.2
XP_020888082.1, XM_021032423.1
XP_020888083.1, XM_021032424.1
XP_020887118.1, XM_021031459.1
XP_020887119.1, XM_021031460.1
XP_020887120.1, XM_021031461.1
XP_020887121.1, XM_021031462.1
XP_020887122.1, XM_021031463.1
XP_020884338.1, XM_021028679.1
XP_020874892.1, XM_021019233.1
XP_020881815.1, XM_021026156.1
XP_020887982.1, XM_021032323.1
XP_020888416.1, XM_021032757.1
XP_020872421.1, XM_021016762.1
XP_020888711.1, XM_021033052.1
XP_020869355.1, XM_021013696.1
XP_020869356.1, XM_021013697.1
XP_020869357.1, XM_021013698.1
XP_020868615.1, XM_021012956.1
XP_020882837.1, XM_021027178.1
XP_020886725.1, XM_021031066.1
XP_002893137.1, XM_002893091.2
XP_020870751.1, XM_021015092.1
XP_020890554.1, XM_021034895.1
XP_020890555.1, XM_021034896.1
XP_020890556.1, XM_021034897.1
XP_002888915.1, XM_002888869.2
XP_002892972.1, XM_002892926.2
XP_002881783.1, XM_002881737.2
XP_020881524.1, XM_021025865.1
XP_002880982.1, XM_002880936.2
XP_020869182.1, XM_021013523.1
XP_002880308.1, XM_002880262.2
XP_020876872.1, XM_021021213.1
XP_020876873.1, XM_021021214.1
XP_002877606.1, XM_002877560.2
XP_002873069.1, XM_002873023.2
XP_020871048.1, XM_021015389.1
XP_020874921.1, XM_021019262.1
XP_020877576.1, XM_021021917.1
XP_020877577.1, XM_021021918.1
XP_002871700.1, XM_002871654.2
XP_020878040.1, XM_021022381.1
XP_020878041.1, XM_021022382.1
XP_020878042.1, XM_021022383.1
XP_020878043.1, XM_021022384.1
XP_020878044.1, XM_021022385.1
XP_020888539.1, XM_021032880.1
XP_020888540.1, XM_021032881.1
XP_002870977.1, XM_002870931.2
XP_020865979.1, XM_021010320.1
XP_002870504.2, XM_002870458.2
XP_002888926.1, XM_002888880.2
XP_002870110.1, XM_002870064.2
XP_020866664.1, XM_021011005.1
XP_020871830.1, XM_021016171.1
XP_020887447.1, XM_021031788.1
XP_020890829.1, XM_021035170.1
XP_002868018.1, XM_002867972.2
XP_002865663.1, XM_002865617.2
XP_020867338.1, XM_021011679.1
XP_002864439.1, XM_002864393.2
XP_002886298.1, XM_002886252.2
XP_020875578.1, XM_021019919.1
XP_020887013.1, XM_021031354.1
XP_020888081.1, XM_021032422.1
XP_020883943.1, XM_021028284.1
XP_020883944.1, XM_021028285.1
XP_020878216.1, XM_021022557.1
XP_020878224.1, XM_021022565.1
XP_020876597.1, XM_021020938.1
XP_020886908.1, XM_021031249.1
XP_020886909.1, XM_021031250.1
XP_020886910.1, XM_021031251.1
XP_020886911.1, XM_021031252.1
XP_020876019.1, XM_021020360.1
XP_020871355.1, XM_021015696.1
XP_020871356.1, XM_021015697.1
XP_020885215.1, XM_021029556.1
XP_020870619.1, XM_021014960.1
XP_020870620.1, XM_021014961.1
XP_020870621.1, XM_021014962.1
XP_020870622.1, XM_021014963.1
XP_020890030.1, XM_021034371.1
XP_020890031.1, XM_021034372.1
XP_020890032.1, XM_021034373.1
XP_020870009.1, XM_021014350.1
XP_020869390.1, XM_021013731.1
XP_020869391.1, XM_021013732.1
XP_020869098.1, XM_021013439.1
