protein, rna
Populus_euphratica-XP_011000142.1, Populus_euphratica-XM_011001840.1
Populus_euphratica-XP_011000919.1, Populus_euphratica-XM_011002617.1
Populus_euphratica-XP_011029381.1, Populus_euphratica-XM_011031079.1
Populus_euphratica-XP_011012914.1, Populus_euphratica-XM_011014612.1
Populus_euphratica-XP_011012916.1, Populus_euphratica-XM_011014614.1
Populus_euphratica-XP_011013864.1, Populus_euphratica-XM_011015562.1
Populus_euphratica-XP_011013865.1, Populus_euphratica-XM_011015563.1
Populus_euphratica-XP_011036131.1, Populus_euphratica-XM_011037829.1
Populus_euphratica-XP_011045761.1, Populus_euphratica-XM_011047459.1
Populus_euphratica-XP_011045762.1, Populus_euphratica-XM_011047460.1
Populus_euphratica-XP_011013425.1, Populus_euphratica-XM_011015123.1
Populus_euphratica-XP_011013427.1, Populus_euphratica-XM_011015125.1
Populus_euphratica-XP_011013428.1, Populus_euphratica-XM_011015126.1
Populus_euphratica-XP_011021902.1, Populus_euphratica-XM_011023600.1
Populus_euphratica-XP_011021903.1, Populus_euphratica-XM_011023601.1
Populus_euphratica-XP_011004469.1, Populus_euphratica-XM_011006167.1
Populus_euphratica-XP_011004470.1, Populus_euphratica-XM_011006168.1
Populus_euphratica-XP_011012848.1, Populus_euphratica-XM_011014546.1
Populus_euphratica-XP_011002130.1, Populus_euphratica-XM_011003828.1
Populus_euphratica-XP_011002131.1, Populus_euphratica-XM_011003829.1
Populus_euphratica-XP_011003138.1, Populus_euphratica-XM_011004836.1
Populus_euphratica-XP_011003139.1, Populus_euphratica-XM_011004837.1
Populus_euphratica-XP_011003140.1, Populus_euphratica-XM_011004838.1
Populus_euphratica-XP_011003141.1, Populus_euphratica-XM_011004839.1
Populus_euphratica-XP_011020737.1, Populus_euphratica-XM_011022435.1
Populus_euphratica-XP_011020738.1, Populus_euphratica-XM_011022436.1
Populus_euphratica-XP_011027536.1, Populus_euphratica-XM_011029234.1
Populus_euphratica-XP_011027537.1, Populus_euphratica-XM_011029235.1
Populus_euphratica-XP_011027538.1, Populus_euphratica-XM_011029236.1
Populus_euphratica-XP_011027539.1, Populus_euphratica-XM_011029237.1
Populus_euphratica-XP_011027540.1, Populus_euphratica-XM_011029238.1
Populus_euphratica-XP_011027541.1, Populus_euphratica-XM_011029239.1
Populus_euphratica-XP_011021318.1, Populus_euphratica-XM_011023016.1
Populus_euphratica-XP_011021319.1, Populus_euphratica-XM_011023017.1
Populus_euphratica-XP_011021320.1, Populus_euphratica-XM_011023018.1
Populus_euphratica-XP_011021321.1, Populus_euphratica-XM_011023019.1
Populus_euphratica-XP_011035135.1, Populus_euphratica-XM_011036833.1
Populus_euphratica-XP_011035136.1, Populus_euphratica-XM_011036834.1
Populus_euphratica-XP_011002440.1, Populus_euphratica-XM_011004138.1
Populus_euphratica-XP_011027466.1, Populus_euphratica-XM_011029164.1
Populus_euphratica-XP_011027467.1, Populus_euphratica-XM_011029165.1
Populus_euphratica-XP_011027468.1, Populus_euphratica-XM_011029166.1
Populus_euphratica-XP_011004715.1, Populus_euphratica-XM_011006413.1
Populus_euphratica-XP_011004716.1, Populus_euphratica-XM_011006414.1
Populus_euphratica-XP_011004717.1, Populus_euphratica-XM_011006415.1
Populus_euphratica-XP_011004718.1, Populus_euphratica-XM_011006416.1
Populus_euphratica-XP_011004719.1, Populus_euphratica-XM_011006417.1
Populus_euphratica-XP_011004720.1, Populus_euphratica-XM_011006418.1
Populus_euphratica-XP_011004721.1, Populus_euphratica-XM_011006419.1
Populus_euphratica-XP_011009877.1, Populus_euphratica-XM_011011575.1
Populus_euphratica-XP_011009878.1, Populus_euphratica-XM_011011576.1
Populus_euphratica-XP_011029794.1, Populus_euphratica-XM_011031492.1
Populus_euphratica-XP_011030470.1, Populus_euphratica-XM_011032168.1
Populus_euphratica-XP_011030471.1, Populus_euphratica-XM_011032169.1
Populus_euphratica-XP_011005288.1, Populus_euphratica-XM_011006986.1
Populus_euphratica-XP_011039472.1, Populus_euphratica-XM_011041170.1
Populus_euphratica-XP_011039473.1, Populus_euphratica-XM_011041171.1
Populus_euphratica-XP_010999777.1, Populus_euphratica-XM_011001475.1
Populus_euphratica-XP_011039395.1, Populus_euphratica-XM_011041093.1
Populus_euphratica-XP_011029261.1, Populus_euphratica-XM_011030959.1
Populus_euphratica-XP_011029262.1, Populus_euphratica-XM_011030960.1
Populus_euphratica-XP_011029263.1, Populus_euphratica-XM_011030961.1
Populus_euphratica-XP_011029264.1, Populus_euphratica-XM_011030962.1
Populus_euphratica-XP_011029265.1, Populus_euphratica-XM_011030963.1
Populus_euphratica-XP_011029266.1, Populus_euphratica-XM_011030964.1
Populus_euphratica-XP_011019187.1, Populus_euphratica-XM_011020885.1
Populus_euphratica-XP_011032200.1, Populus_euphratica-XM_011033898.1
Populus_euphratica-XP_011032201.1, Populus_euphratica-XM_011033899.1
Populus_euphratica-XP_011035233.1, Populus_euphratica-XM_011036931.1
Populus_euphratica-XP_011035234.1, Populus_euphratica-XM_011036932.1
Populus_euphratica-XP_011029627.1, Populus_euphratica-XM_011031325.1
Populus_euphratica-XP_011029628.1, Populus_euphratica-XM_011031326.1
Populus_euphratica-XP_011042309.1, Populus_euphratica-XM_011044007.1
Populus_euphratica-XP_011045225.1, Populus_euphratica-XM_011046923.1
Populus_euphratica-XP_011004156.1, Populus_euphratica-XM_011005854.1
Populus_euphratica-XP_011004157.1, Populus_euphratica-XM_011005855.1
Populus_euphratica-XP_011004159.1, Populus_euphratica-XM_011005857.1
Populus_euphratica-XP_011040257.1, Populus_euphratica-XM_011041955.1
Populus_euphratica-XP_011040258.1, Populus_euphratica-XM_011041956.1
Populus_euphratica-XP_011042956.1, Populus_euphratica-XM_011044654.1
Populus_euphratica-XP_011042957.1, Populus_euphratica-XM_011044655.1
Populus_euphratica-XP_011042958.1, Populus_euphratica-XM_011044656.1
Populus_euphratica-XP_011042959.1, Populus_euphratica-XM_011044657.1
Populus_euphratica-XP_011001413.1, Populus_euphratica-XM_011003111.1
Populus_euphratica-XP_011001414.1, Populus_euphratica-XM_011003112.1
Populus_euphratica-XP_011027608.1, Populus_euphratica-XM_011029306.1
Populus_euphratica-XP_011027609.1, Populus_euphratica-XM_011029307.1
Populus_euphratica-XP_011014682.1, Populus_euphratica-XM_011016380.1
Populus_euphratica-XP_011014683.1, Populus_euphratica-XM_011016381.1
Populus_euphratica-XP_011014684.1, Populus_euphratica-XM_011016382.1
Populus_euphratica-XP_011014685.1, Populus_euphratica-XM_011016383.1
Populus_euphratica-XP_011014686.1, Populus_euphratica-XM_011016384.1
Populus_euphratica-XP_011014687.1, Populus_euphratica-XM_011016385.1
Populus_euphratica-XP_011014688.1, Populus_euphratica-XM_011016386.1
Populus_euphratica-XP_011014689.1, Populus_euphratica-XM_011016387.1
Populus_euphratica-XP_011014690.1, Populus_euphratica-XM_011016388.1
Populus_euphratica-XP_011014691.1, Populus_euphratica-XM_011016389.1
Populus_euphratica-XP_011015327.1, Populus_euphratica-XM_011017025.1
Populus_euphratica-XP_011020819.1, Populus_euphratica-XM_011022517.1
Populus_euphratica-XP_011036126.1, Populus_euphratica-XM_011037824.1
Populus_euphratica-XP_011045755.1, Populus_euphratica-XM_011047453.1
Populus_euphratica-XP_011006292.1, Populus_euphratica-XM_011007990.1
Populus_euphratica-XP_011006293.1, Populus_euphratica-XM_011007991.1
Populus_euphratica-XP_011006294.1, Populus_euphratica-XM_011007992.1
Populus_euphratica-XP_011014071.1, Populus_euphratica-XM_011015769.1
Populus_euphratica-XP_011026871.1, Populus_euphratica-XM_011028569.1
Populus_euphratica-XP_011015437.1, Populus_euphratica-XM_011017135.1
Populus_euphratica-XP_011037498.1, Populus_euphratica-XM_011039196.1
Populus_euphratica-XP_011037499.1, Populus_euphratica-XM_011039197.1
Populus_euphratica-XP_011037500.1, Populus_euphratica-XM_011039198.1
Populus_euphratica-XP_011037501.1, Populus_euphratica-XM_011039199.1
Populus_euphratica-XP_011048176.1, Populus_euphratica-XM_011049874.1
Populus_euphratica-XP_011014869.1, Populus_euphratica-XM_011016567.1
Populus_euphratica-XP_011019597.1, Populus_euphratica-XM_011021295.1
Populus_euphratica-XP_011046757.1, Populus_euphratica-XM_011048455.1
Populus_euphratica-XP_011024088.1, Populus_euphratica-XM_011025786.1
Populus_euphratica-XP_011024089.1, Populus_euphratica-XM_011025787.1
Populus_euphratica-XP_011045209.1, Populus_euphratica-XM_011046907.1
Populus_euphratica-XP_011045210.1, Populus_euphratica-XM_011046908.1
Populus_euphratica-XP_011045211.1, Populus_euphratica-XM_011046909.1
Populus_euphratica-XP_011045212.1, Populus_euphratica-XM_011046910.1
Populus_euphratica-XP_011045213.1, Populus_euphratica-XM_011046911.1
Populus_euphratica-XP_011045214.1, Populus_euphratica-XM_011046912.1
Populus_euphratica-XP_011001737.1, Populus_euphratica-XM_011003435.1
Populus_euphratica-XP_011038150.1, Populus_euphratica-XM_011039848.1
Populus_euphratica-XP_011038151.1, Populus_euphratica-XM_011039849.1
Populus_euphratica-XP_011038152.1, Populus_euphratica-XM_011039850.1
Populus_euphratica-XP_011038153.1, Populus_euphratica-XM_011039851.1
Populus_euphratica-XP_011027913.1, Populus_euphratica-XM_011029611.1
Populus_euphratica-XP_011027914.1, Populus_euphratica-XM_011029612.1
Populus_euphratica-XP_011039756.1, Populus_euphratica-XM_011041454.1
Populus_euphratica-XP_011043245.1, Populus_euphratica-XM_011044943.1
Populus_euphratica-XP_011021612.1, Populus_euphratica-XM_011023310.1
Populus_euphratica-XP_011021613.1, Populus_euphratica-XM_011023311.1
Populus_euphratica-XP_011025834.1, Populus_euphratica-XM_011027532.1
Populus_euphratica-XP_011025841.1, Populus_euphratica-XM_011027539.1
Populus_euphratica-XP_011014057.1, Populus_euphratica-XM_011015755.1
Populus_euphratica-XP_011014065.1, Populus_euphratica-XM_011015763.1
Populus_euphratica-XP_011014074.1, Populus_euphratica-XM_011015772.1
Populus_euphratica-XP_011014079.1, Populus_euphratica-XM_011015777.1
Populus_euphratica-XP_011014734.1, Populus_euphratica-XM_011016432.1
Populus_euphratica-XP_011014802.1, Populus_euphratica-XM_011016500.1
Populus_euphratica-XP_011014858.1, Populus_euphratica-XM_011016556.1
Populus_euphratica-XP_011014928.1, Populus_euphratica-XM_011016626.1
Populus_euphratica-XP_011015005.1, Populus_euphratica-XM_011016703.1
Populus_euphratica-XP_011015075.1, Populus_euphratica-XM_011016773.1
Populus_euphratica-XP_011015148.1, Populus_euphratica-XM_011016846.1
Populus_euphratica-XP_011009570.1, Populus_euphratica-XM_011011268.1
Populus_euphratica-XP_011009571.1, Populus_euphratica-XM_011011269.1
Populus_euphratica-XP_011016822.1, Populus_euphratica-XM_011018520.1
Populus_euphratica-XP_011016830.1, Populus_euphratica-XM_011018528.1
Populus_euphratica-XP_011016837.1, Populus_euphratica-XM_011018535.1
Populus_euphratica-XP_011016842.1, Populus_euphratica-XM_011018540.1
Populus_euphratica-XP_011016848.1, Populus_euphratica-XM_011018546.1
Populus_euphratica-XP_011030737.1, Populus_euphratica-XM_011032435.1
Populus_euphratica-XP_011030738.1, Populus_euphratica-XM_011032436.1
Populus_euphratica-XP_011023109.1, Populus_euphratica-XM_011024807.1
Populus_euphratica-XP_011025389.1, Populus_euphratica-XM_011027087.1
Populus_euphratica-XP_011039043.1, Populus_euphratica-XM_011040741.1
Populus_euphratica-XP_011039052.1, Populus_euphratica-XM_011040750.1
Populus_euphratica-XP_011043713.1, Populus_euphratica-XM_011045411.1
Populus_euphratica-XP_011044717.1, Populus_euphratica-XM_011046415.1
Populus_euphratica-XP_011003814.1, Populus_euphratica-XM_011005512.1
Populus_euphratica-XP_011003816.1, Populus_euphratica-XM_011005514.1
Populus_euphratica-XP_011003817.1, Populus_euphratica-XM_011005515.1
Populus_euphratica-XP_011003834.1, Populus_euphratica-XM_011005532.1
Populus_euphratica-XP_011032512.1, Populus_euphratica-XM_011034210.1
Populus_euphratica-XP_011032513.1, Populus_euphratica-XM_011034211.1
Populus_euphratica-XP_011032514.1, Populus_euphratica-XM_011034212.1
Populus_euphratica-XP_011032515.1, Populus_euphratica-XM_011034213.1
Populus_euphratica-XP_011031425.1, Populus_euphratica-XM_011033123.1
Populus_euphratica-XP_011034592.1, Populus_euphratica-XM_011036290.1
Populus_euphratica-XP_011036709.1, Populus_euphratica-XM_011038407.1
Populus_euphratica-XP_011003611.1, Populus_euphratica-XM_011005309.1
Populus_euphratica-XP_011012627.1, Populus_euphratica-XM_011014325.1
Populus_euphratica-XP_011038778.1, Populus_euphratica-XM_011040476.1
Populus_euphratica-XP_011006874.1, Populus_euphratica-XM_011008572.1
Populus_euphratica-XP_011009015.1, Populus_euphratica-XM_011010713.1
Populus_euphratica-XP_011003824.1, Populus_euphratica-XM_011005522.1
Populus_euphratica-XP_011013586.1, Populus_euphratica-XM_011015284.1
Populus_euphratica-XP_011013588.1, Populus_euphratica-XM_011015286.1
Populus_euphratica-XP_011032532.1, Populus_euphratica-XM_011034230.1
Populus_euphratica-XP_011032533.1, Populus_euphratica-XM_011034231.1
Populus_euphratica-XP_011032534.1, Populus_euphratica-XM_011034232.1
Populus_euphratica-XP_011009786.1, Populus_euphratica-XM_011011484.1
Populus_euphratica-XP_011009787.1, Populus_euphratica-XM_011011485.1
Populus_euphratica-XP_011009788.1, Populus_euphratica-XM_011011486.1
Populus_euphratica-XP_011009789.1, Populus_euphratica-XM_011011487.1
Populus_euphratica-XP_011009790.1, Populus_euphratica-XM_011011488.1
Populus_euphratica-XP_011009791.1, Populus_euphratica-XM_011011489.1
Populus_euphratica-XP_011009792.1, Populus_euphratica-XM_011011490.1
Populus_euphratica-XP_011007402.1, Populus_euphratica-XM_011009100.1
Populus_euphratica-XP_011015048.1, Populus_euphratica-XM_011016746.1
Populus_euphratica-XP_011002615.1, Populus_euphratica-XM_011004313.1
Populus_euphratica-XP_011027432.1, Populus_euphratica-XM_011029130.1
Populus_euphratica-XP_011034125.1, Populus_euphratica-XM_011035823.1
Populus_euphratica-XP_011034206.1, Populus_euphratica-XM_011035904.1
Populus_euphratica-XP_011034281.1, Populus_euphratica-XM_011035979.1
Populus_euphratica-XP_011007682.1, Populus_euphratica-XM_011009380.1
Populus_euphratica-XP_011010053.1, Populus_euphratica-XM_011011751.1
Populus_euphratica-XP_011040885.1, Populus_euphratica-XM_011042583.1
Populus_euphratica-XP_011005435.1, Populus_euphratica-XM_011007133.1
Populus_euphratica-XP_011024239.1, Populus_euphratica-XM_011025937.1
Populus_euphratica-XP_011044868.1, Populus_euphratica-XM_011046566.1
Populus_euphratica-XP_011046266.1, Populus_euphratica-XM_011047964.1
Populus_euphratica-XP_011007413.1, Populus_euphratica-XM_011009111.1
Populus_euphratica-XP_011007414.1, Populus_euphratica-XM_011009112.1
Populus_euphratica-XP_011011513.1, Populus_euphratica-XM_011013211.1
Populus_euphratica-XP_011011516.1, Populus_euphratica-XM_011013214.1
Populus_euphratica-XP_011011517.1, Populus_euphratica-XM_011013215.1
Populus_euphratica-XP_011037125.1, Populus_euphratica-XM_011038823.1
Populus_euphratica-XP_011037126.1, Populus_euphratica-XM_011038824.1
Populus_euphratica-XP_011037127.1, Populus_euphratica-XM_011038825.1
Populus_euphratica-XP_011037128.1, Populus_euphratica-XM_011038826.1
Populus_euphratica-XP_011037129.1, Populus_euphratica-XM_011038827.1
Populus_euphratica-XP_011019857.1, Populus_euphratica-XM_011021555.1
Populus_euphratica-XP_011035301.1, Populus_euphratica-XM_011036999.1
Populus_euphratica-XP_011035302.1, Populus_euphratica-XM_011037000.1
Populus_euphratica-XP_011035303.1, Populus_euphratica-XM_011037001.1
Populus_euphratica-XP_011035304.1, Populus_euphratica-XM_011037002.1
Populus_euphratica-XP_011035306.1, Populus_euphratica-XM_011037004.1
Populus_euphratica-XP_011042711.1, Populus_euphratica-XM_011044409.1
Populus_euphratica-XP_011017187.1, Populus_euphratica-XM_011018885.1
Populus_euphratica-XP_011017188.1, Populus_euphratica-XM_011018886.1
Populus_euphratica-XP_011017189.1, Populus_euphratica-XM_011018887.1
Populus_euphratica-XP_011029716.1, Populus_euphratica-XM_011031414.1
Populus_euphratica-XP_011029722.1, Populus_euphratica-XM_011031420.1
Populus_euphratica-XP_011043535.1, Populus_euphratica-XM_011045233.1
Populus_euphratica-XP_011004427.1, Populus_euphratica-XM_011006125.1
Populus_euphratica-XP_011021206.1, Populus_euphratica-XM_011022904.1
Populus_euphratica-XP_011021732.1, Populus_euphratica-XM_011023430.1
Populus_euphratica-XP_011036851.1, Populus_euphratica-XM_011038549.1
Populus_euphratica-XP_011038371.1, Populus_euphratica-XM_011040069.1
Populus_euphratica-XP_011038373.1, Populus_euphratica-XM_011040071.1
Populus_euphratica-XP_011043857.1, Populus_euphratica-XM_011045555.1
Populus_euphratica-XP_011043858.1, Populus_euphratica-XM_011045556.1
Populus_euphratica-XP_011036971.1, Populus_euphratica-XM_011038669.1
Populus_euphratica-XP_011046020.1, Populus_euphratica-XM_011047718.1
Populus_euphratica-XP_011016782.1, Populus_euphratica-XM_011018480.1
Populus_euphratica-XP_011016783.1, Populus_euphratica-XM_011018481.1
Populus_euphratica-XP_011024133.1, Populus_euphratica-XM_011025831.1
Populus_euphratica-XP_011024134.1, Populus_euphratica-XM_011025832.1
Populus_euphratica-XP_011032930.1, Populus_euphratica-XM_011034628.1
Populus_euphratica-XP_011036518.1, Populus_euphratica-XM_011038216.1
Populus_euphratica-XP_011039919.1, Populus_euphratica-XM_011041617.1
Populus_euphratica-XP_011048601.1, Populus_euphratica-XM_011050299.1
Populus_euphratica-XP_011020822.1, Populus_euphratica-XM_011022520.1
Populus_euphratica-XP_011023926.1, Populus_euphratica-XM_011025624.1
Populus_euphratica-XP_011036132.1, Populus_euphratica-XM_011037830.1
Populus_euphratica-XP_011043026.1, Populus_euphratica-XM_011044724.1
Populus_euphratica-XP_011023731.1, Populus_euphratica-XM_011025429.1
Populus_euphratica-XP_011036914.1, Populus_euphratica-XM_011038612.1
Populus_euphratica-XP_011018092.1, Populus_euphratica-XM_011019790.1
Populus_euphratica-XP_011026558.1, Populus_euphratica-XM_011028256.1
Populus_euphratica-XP_011026559.1, Populus_euphratica-XM_011028257.1
Populus_euphratica-XP_011026560.1, Populus_euphratica-XM_011028258.1
Populus_euphratica-XP_011026561.1, Populus_euphratica-XM_011028259.1
Populus_euphratica-XP_011026562.1, Populus_euphratica-XM_011028260.1
Populus_euphratica-XP_011026563.1, Populus_euphratica-XM_011028261.1
Populus_euphratica-XP_011026564.1, Populus_euphratica-XM_011028262.1
Populus_euphratica-XP_011026565.1, Populus_euphratica-XM_011028263.1
Populus_euphratica-XP_011026566.1, Populus_euphratica-XM_011028264.1
Populus_euphratica-XP_011026567.1, Populus_euphratica-XM_011028265.1
Populus_euphratica-XP_011026569.1, Populus_euphratica-XM_011028267.1
Populus_euphratica-XP_011026570.1, Populus_euphratica-XM_011028268.1
Populus_euphratica-XP_011022462.1, Populus_euphratica-XM_011024160.1
Populus_euphratica-XP_011022463.1, Populus_euphratica-XM_011024161.1
Populus_euphratica-XP_011022464.1, Populus_euphratica-XM_011024162.1
Populus_euphratica-XP_011026843.1, Populus_euphratica-XM_011028541.1
Populus_euphratica-XP_011026844.1, Populus_euphratica-XM_011028542.1
Populus_euphratica-XP_011026845.1, Populus_euphratica-XM_011028543.1
Populus_euphratica-XP_011038047.1, Populus_euphratica-XM_011039745.1
Populus_euphratica-XP_011007664.1, Populus_euphratica-XM_011009362.1
Populus_euphratica-XP_011036487.1, Populus_euphratica-XM_011038185.1
Populus_euphratica-XP_011001898.1, Populus_euphratica-XM_011003596.1
Populus_euphratica-XP_011001899.1, Populus_euphratica-XM_011003597.1
Populus_euphratica-XP_011040651.1, Populus_euphratica-XM_011042349.1
Populus_euphratica-XP_011019965.1, Populus_euphratica-XM_011021663.1
Populus_euphratica-XP_011019973.1, Populus_euphratica-XM_011021671.1
Populus_euphratica-XP_011019981.1, Populus_euphratica-XM_011021679.1
Populus_euphratica-XP_011042731.1, Populus_euphratica-XM_011044429.1
Populus_euphratica-XP_011046382.1, Populus_euphratica-XM_011048080.1
Populus_euphratica-XP_011046383.1, Populus_euphratica-XM_011048081.1
Populus_euphratica-XP_011016508.1, Populus_euphratica-XM_011018206.1
Populus_euphratica-XP_011018302.1, Populus_euphratica-XM_011020000.1
Populus_euphratica-XP_011034017.1, Populus_euphratica-XM_011035715.1
Populus_euphratica-XP_011009413.1, Populus_euphratica-XM_011011111.1
Populus_euphratica-XP_011033601.1, Populus_euphratica-XM_011035299.1
Populus_euphratica-XP_011013675.1, Populus_euphratica-XM_011015373.1
Populus_euphratica-XP_011013676.1, Populus_euphratica-XM_011015374.1
Populus_euphratica-XP_011015404.1, Populus_euphratica-XM_011017102.1
Populus_euphratica-XP_011042486.1, Populus_euphratica-XM_011044184.1
Populus_euphratica-XP_011042487.1, Populus_euphratica-XM_011044185.1
Populus_euphratica-XP_011045502.1, Populus_euphratica-XM_011047200.1
Populus_euphratica-XP_011001093.1, Populus_euphratica-XM_011002791.1
Populus_euphratica-XP_011003995.1, Populus_euphratica-XM_011005693.1
Populus_euphratica-XP_011034060.1, Populus_euphratica-XM_011035758.1
Populus_euphratica-XP_011034061.1, Populus_euphratica-XM_011035759.1
Populus_euphratica-XP_011034062.1, Populus_euphratica-XM_011035760.1
Populus_euphratica-XP_011034063.1, Populus_euphratica-XM_011035761.1
Populus_euphratica-XP_011045253.1, Populus_euphratica-XM_011046951.1
Populus_euphratica-XP_011045254.1, Populus_euphratica-XM_011046952.1
Populus_euphratica-XP_011006607.1, Populus_euphratica-XM_011008305.1
Populus_euphratica-XP_011006613.1, Populus_euphratica-XM_011008311.1
Populus_euphratica-XP_011043311.1, Populus_euphratica-XM_011045009.1
Populus_euphratica-XP_011043319.1, Populus_euphratica-XM_011045017.1
Populus_euphratica-XP_011043652.1, Populus_euphratica-XM_011045350.1
Populus_euphratica-XP_011046917.1, Populus_euphratica-XM_011048615.1
Populus_euphratica-XP_011018813.1, Populus_euphratica-XM_011020511.1
Populus_euphratica-XP_011018814.1, Populus_euphratica-XM_011020512.1
Populus_euphratica-XP_011018815.1, Populus_euphratica-XM_011020513.1
Populus_euphratica-XP_011033301.1, Populus_euphratica-XM_011034999.1
Populus_euphratica-XP_011033302.1, Populus_euphratica-XM_011035000.1
Populus_euphratica-XP_011017278.1, Populus_euphratica-XM_011018976.1
Populus_euphratica-XP_011031796.1, Populus_euphratica-XM_011033494.1
Populus_euphratica-XP_011036758.1, Populus_euphratica-XM_011038456.1
Populus_euphratica-XP_011036767.1, Populus_euphratica-XM_011038465.1
Populus_euphratica-XP_011036775.1, Populus_euphratica-XM_011038473.1
Populus_euphratica-XP_011018340.1, Populus_euphratica-XM_011020038.1
Populus_euphratica-XP_011018341.1, Populus_euphratica-XM_011020039.1
Populus_euphratica-XP_011018342.1, Populus_euphratica-XM_011020040.1
Populus_euphratica-XP_011027945.1, Populus_euphratica-XM_011029643.1
Populus_euphratica-XP_011027946.1, Populus_euphratica-XM_011029644.1
Populus_euphratica-XP_011001951.1, Populus_euphratica-XM_011003649.1
Populus_euphratica-XP_011005446.1, Populus_euphratica-XM_011007144.1
Populus_euphratica-XP_011010620.1, Populus_euphratica-XM_011012318.1
Populus_euphratica-XP_011021701.1, Populus_euphratica-XM_011023399.1
Populus_euphratica-XP_011029471.1, Populus_euphratica-XM_011031169.1
Populus_euphratica-XP_011022540.1, Populus_euphratica-XM_011024238.1
Populus_euphratica-XP_011023215.1, Populus_euphratica-XM_011024913.1
Populus_euphratica-XP_011026923.1, Populus_euphratica-XM_011028621.1
Populus_euphratica-XP_011037758.1, Populus_euphratica-XM_011039456.1
Populus_euphratica-XP_011019218.1, Populus_euphratica-XM_011020916.1
Populus_euphratica-XP_011019219.1, Populus_euphratica-XM_011020917.1
Populus_euphratica-XP_011019220.1, Populus_euphratica-XM_011020918.1
Populus_euphratica-XP_011019221.1, Populus_euphratica-XM_011020919.1
Populus_euphratica-XP_011035742.1, Populus_euphratica-XM_011037440.1
Populus_euphratica-XP_011036056.1, Populus_euphratica-XM_011037754.1
Populus_euphratica-XP_011028385.1, Populus_euphratica-XM_011030083.1
Populus_euphratica-XP_011019532.1, Populus_euphratica-XM_011021230.1
Populus_euphratica-XP_011019533.1, Populus_euphratica-XM_011021231.1
Populus_euphratica-XP_011033074.1, Populus_euphratica-XM_011034772.1
Populus_euphratica-XP_011033075.1, Populus_euphratica-XM_011034773.1
Populus_euphratica-XP_011017898.1, Populus_euphratica-XM_011019596.1
Populus_euphratica-XP_011017906.1, Populus_euphratica-XM_011019604.1
Populus_euphratica-XP_011017915.1, Populus_euphratica-XM_011019613.1
Populus_euphratica-XP_011046715.1, Populus_euphratica-XM_011048413.1
Populus_euphratica-XP_011019213.1, Populus_euphratica-XM_011020911.1
Populus_euphratica-XP_011037353.1, Populus_euphratica-XM_011039051.1
Populus_euphratica-XP_011037354.1, Populus_euphratica-XM_011039052.1
Populus_euphratica-XP_011037355.1, Populus_euphratica-XM_011039053.1
Populus_euphratica-XP_011037356.1, Populus_euphratica-XM_011039054.1
Populus_euphratica-XP_011015195.1, Populus_euphratica-XM_011016893.1
Populus_euphratica-XP_011037746.1, Populus_euphratica-XM_011039444.1
Populus_euphratica-XP_011037747.1, Populus_euphratica-XM_011039445.1
Populus_euphratica-XP_011038871.1, Populus_euphratica-XM_011040569.1
Populus_euphratica-XP_011030699.1, Populus_euphratica-XM_011032397.1
Populus_euphratica-XP_011018361.1, Populus_euphratica-XM_011020059.1
Populus_euphratica-XP_011018363.1, Populus_euphratica-XM_011020061.1
Populus_euphratica-XP_011018364.1, Populus_euphratica-XM_011020062.1
Populus_euphratica-XP_011027976.1, Populus_euphratica-XM_011029674.1
Populus_euphratica-XP_011027977.1, Populus_euphratica-XM_011029675.1
Populus_euphratica-XP_011027978.1, Populus_euphratica-XM_011029676.1
Populus_euphratica-XP_011029828.1, Populus_euphratica-XM_011031526.1
Populus_euphratica-XP_011029830.1, Populus_euphratica-XM_011031528.1
Populus_euphratica-XP_011030503.1, Populus_euphratica-XM_011032201.1
Populus_euphratica-XP_011036287.1, Populus_euphratica-XM_011037985.1
Populus_euphratica-XP_011036288.1, Populus_euphratica-XM_011037986.1
Populus_euphratica-XP_011036290.1, Populus_euphratica-XM_011037988.1
Populus_euphratica-XP_011038521.1, Populus_euphratica-XM_011040219.1
Populus_euphratica-XP_011021552.1, Populus_euphratica-XM_011023250.1
Populus_euphratica-XP_011023621.1, Populus_euphratica-XM_011025319.1
Populus_euphratica-XP_011026262.1, Populus_euphratica-XM_011027960.1
Populus_euphratica-XP_011020684.1, Populus_euphratica-XM_011022382.1
Populus_euphratica-XP_011020685.1, Populus_euphratica-XM_011022383.1
Populus_euphratica-XP_011020686.1, Populus_euphratica-XM_011022384.1
Populus_euphratica-XP_011006704.1, Populus_euphratica-XM_011008402.1
Populus_euphratica-XP_011044941.1, Populus_euphratica-XM_011046639.1
Populus_euphratica-XP_011044942.1, Populus_euphratica-XM_011046640.1
Populus_euphratica-XP_011044943.1, Populus_euphratica-XM_011046641.1
Populus_euphratica-XP_011004326.1, Populus_euphratica-XM_011006024.1
Populus_euphratica-XP_011020930.1, Populus_euphratica-XM_011022628.1
Populus_euphratica-XP_011039497.1, Populus_euphratica-XM_011041195.1
Populus_euphratica-XP_011047084.1, Populus_euphratica-XM_011048782.1
Populus_euphratica-XP_011013806.1, Populus_euphratica-XM_011015504.1
Populus_euphratica-XP_011034122.1, Populus_euphratica-XM_011035820.1
Populus_euphratica-XP_011034123.1, Populus_euphratica-XM_011035821.1
Populus_euphratica-XP_011006026.1, Populus_euphratica-XM_011007724.1
