protein, rna
Carica_papaya-XP_021898984.1, Carica_papaya-XM_022043292.1
Carica_papaya-XP_021898986.1, Carica_papaya-XM_022043294.1
Carica_papaya-XP_021887383.1, Carica_papaya-XM_022031691.1
Carica_papaya-XP_021887384.1, Carica_papaya-XM_022031692.1
Carica_papaya-XP_021887385.1, Carica_papaya-XM_022031693.1
Carica_papaya-XP_021899982.1, Carica_papaya-XM_022044290.1
Carica_papaya-XP_021895831.1, Carica_papaya-XM_022040139.1
Carica_papaya-XP_021900194.1, Carica_papaya-XM_022044502.1
Carica_papaya-XP_021894594.1, Carica_papaya-XM_022038902.1
Carica_papaya-XP_021907407.1, Carica_papaya-XM_022051715.1
Carica_papaya-XP_021889756.1, Carica_papaya-XM_022034064.1
Carica_papaya-XP_021889787.1, Carica_papaya-XM_022034095.1
Carica_papaya-XP_021889788.1, Carica_papaya-XM_022034096.1
Carica_papaya-XP_021889789.1, Carica_papaya-XM_022034097.1
Carica_papaya-XP_021910694.1, Carica_papaya-XM_022055002.1
Carica_papaya-XP_021899999.1, Carica_papaya-XM_022044307.1
Carica_papaya-XP_021900000.1, Carica_papaya-XM_022044308.1
Carica_papaya-XP_021900001.1, Carica_papaya-XM_022044309.1
Carica_papaya-XP_021900002.1, Carica_papaya-XM_022044310.1
Carica_papaya-XP_021900003.1, Carica_papaya-XM_022044311.1
Carica_papaya-XP_021900004.1, Carica_papaya-XM_022044312.1
Carica_papaya-XP_021906496.1, Carica_papaya-XM_022050804.1
Carica_papaya-XP_021906574.1, Carica_papaya-XM_022050882.1
Carica_papaya-XP_021906803.1, Carica_papaya-XM_022051111.1
Carica_papaya-XP_021893164.1, Carica_papaya-XM_022037472.1
Carica_papaya-XP_021893165.1, Carica_papaya-XM_022037473.1
Carica_papaya-XP_021905071.1, Carica_papaya-XM_022049379.1
Carica_papaya-XP_021905072.1, Carica_papaya-XM_022049380.1
Carica_papaya-XP_021893248.1, Carica_papaya-XM_022037556.1
Carica_papaya-XP_021894968.1, Carica_papaya-XM_022039276.1
Carica_papaya-XP_021890970.1, Carica_papaya-XM_022035278.1
Carica_papaya-XP_021890971.1, Carica_papaya-XM_022035279.1
Carica_papaya-XP_021890972.1, Carica_papaya-XM_022035280.1
Carica_papaya-XP_021890973.1, Carica_papaya-XM_022035281.1
Carica_papaya-XP_021890974.1, Carica_papaya-XM_022035282.1
Carica_papaya-XP_021890975.1, Carica_papaya-XM_022035283.1
Carica_papaya-XP_021890976.1, Carica_papaya-XM_022035284.1
Carica_papaya-XP_021890977.1, Carica_papaya-XM_022035285.1
Carica_papaya-XP_021890979.1, Carica_papaya-XM_022035287.1
Carica_papaya-XP_021890980.1, Carica_papaya-XM_022035288.1
Carica_papaya-XP_021890981.1, Carica_papaya-XM_022035289.1
Carica_papaya-XP_021890982.1, Carica_papaya-XM_022035290.1
Carica_papaya-XP_021909105.1, Carica_papaya-XM_022053413.1
Carica_papaya-XP_021905825.1, Carica_papaya-XM_022050133.1
Carica_papaya-XP_021905871.1, Carica_papaya-XM_022050179.1
Carica_papaya-XP_021905873.1, Carica_papaya-XM_022050181.1
Carica_papaya-XP_021890590.1, Carica_papaya-XM_022034898.1
Carica_papaya-XP_021890392.1, Carica_papaya-XM_022034700.1
Carica_papaya-XP_021890393.1, Carica_papaya-XM_022034701.1
Carica_papaya-XP_021892603.1, Carica_papaya-XM_022036911.1
Carica_papaya-XP_021892610.1, Carica_papaya-XM_022036918.1
Carica_papaya-XP_021887181.1, Carica_papaya-XM_022031489.1
Carica_papaya-XP_021892950.1, Carica_papaya-XM_022037258.1
Carica_papaya-XP_021911999.1, Carica_papaya-XM_022056307.1
Carica_papaya-XP_021906394.1, Carica_papaya-XM_022050702.1
Carica_papaya-XP_021906395.1, Carica_papaya-XM_022050703.1
Carica_papaya-XP_021906396.1, Carica_papaya-XM_022050704.1
Carica_papaya-XP_021900481.1, Carica_papaya-XM_022044789.1
Carica_papaya-XP_021904245.1, Carica_papaya-XM_022048553.1
Carica_papaya-XP_021904247.1, Carica_papaya-XM_022048555.1
Carica_papaya-XP_021904678.1, Carica_papaya-XM_022048986.1
Carica_papaya-XP_021904679.1, Carica_papaya-XM_022048987.1
Carica_papaya-XP_021890285.1, Carica_papaya-XM_022034593.1
Carica_papaya-XP_021905731.1, Carica_papaya-XM_022050039.1
Carica_papaya-XP_021900479.1, Carica_papaya-XM_022044787.1
Carica_papaya-XP_021902434.1, Carica_papaya-XM_022046742.1
Carica_papaya-XP_021902435.1, Carica_papaya-XM_022046743.1
Carica_papaya-XP_021904427.1, Carica_papaya-XM_022048735.1
Carica_papaya-XP_021904428.1, Carica_papaya-XM_022048736.1
Carica_papaya-XP_021904429.1, Carica_papaya-XM_022048737.1
Carica_papaya-XP_021904430.1, Carica_papaya-XM_022048738.1
Carica_papaya-XP_021904431.1, Carica_papaya-XM_022048739.1
Carica_papaya-XP_021903899.1, Carica_papaya-XM_022048207.1
Carica_papaya-XP_021909694.1, Carica_papaya-XM_022054002.1
Carica_papaya-XP_021891748.1, Carica_papaya-XM_022036056.1
Carica_papaya-XP_021896120.1, Carica_papaya-XM_022040428.1
Carica_papaya-XP_021896537.1, Carica_papaya-XM_022040845.1
Carica_papaya-XP_021900391.1, Carica_papaya-XM_022044699.1
Carica_papaya-XP_021889758.1, Carica_papaya-XM_022034066.1
Carica_papaya-XP_021912049.1, Carica_papaya-XM_022056357.1
Carica_papaya-XP_021905221.1, Carica_papaya-XM_022049529.1
Carica_papaya-XP_021910890.1, Carica_papaya-XM_022055198.1
Carica_papaya-XP_021897383.1, Carica_papaya-XM_022041691.1
Carica_papaya-XP_021904000.1, Carica_papaya-XM_022048308.1
Carica_papaya-XP_021904001.1, Carica_papaya-XM_022048309.1
Carica_papaya-XP_021904649.1, Carica_papaya-XM_022048957.1
Carica_papaya-XP_021912757.1, Carica_papaya-XM_022057065.1
Carica_papaya-XP_021912758.1, Carica_papaya-XM_022057066.1
Carica_papaya-XP_021907151.1, Carica_papaya-XM_022051459.1
Carica_papaya-XP_021907152.1, Carica_papaya-XM_022051460.1
Carica_papaya-XP_021902306.1, Carica_papaya-XM_022046614.1
Carica_papaya-XP_021888469.1, Carica_papaya-XM_022032777.1
Carica_papaya-XP_021896732.1, Carica_papaya-XM_022041040.1
Carica_papaya-XP_021896733.1, Carica_papaya-XM_022041041.1
Carica_papaya-XP_021905145.1, Carica_papaya-XM_022049453.1
Carica_papaya-XP_021910868.1, Carica_papaya-XM_022055176.1
Carica_papaya-XP_021891330.1, Carica_papaya-XM_022035638.1
Carica_papaya-XP_021896361.1, Carica_papaya-XM_022040669.1
Carica_papaya-XP_021890877.1, Carica_papaya-XM_022035185.1
Carica_papaya-XP_021890878.1, Carica_papaya-XM_022035186.1
Carica_papaya-XP_021900223.1, Carica_papaya-XM_022044531.1
Carica_papaya-XP_021898316.1, Carica_papaya-XM_022042624.1
Carica_papaya-XP_021899488.1, Carica_papaya-XM_022043796.1
Carica_papaya-XP_021902746.1, Carica_papaya-XM_022047054.1
Carica_papaya-XP_021908179.1, Carica_papaya-XM_022052487.1
Carica_papaya-XP_021888605.1, Carica_papaya-XM_022032913.1
Carica_papaya-XP_021889178.1, Carica_papaya-XM_022033486.1
Carica_papaya-XP_021905220.1, Carica_papaya-XM_022049528.1
Carica_papaya-XP_021887035.1, Carica_papaya-XM_022031343.1
Carica_papaya-XP_021895614.1, Carica_papaya-XM_022039922.1
Carica_papaya-XP_021895615.1, Carica_papaya-XM_022039923.1
Carica_papaya-XP_021889938.1, Carica_papaya-XM_022034246.1
Carica_papaya-XP_021891244.1, Carica_papaya-XM_022035552.1
Carica_papaya-XP_021905911.1, Carica_papaya-XM_022050219.1
Carica_papaya-XP_021894141.1, Carica_papaya-XM_022038449.1
Carica_papaya-XP_021894142.1, Carica_papaya-XM_022038450.1
Carica_papaya-XP_021894143.1, Carica_papaya-XM_022038451.1
Carica_papaya-XP_021894144.1, Carica_papaya-XM_022038452.1
Carica_papaya-XP_021894145.1, Carica_papaya-XM_022038453.1
Carica_papaya-XP_021894146.1, Carica_papaya-XM_022038454.1
Carica_papaya-XP_021895664.1, Carica_papaya-XM_022039972.1
Carica_papaya-XP_021898540.1, Carica_papaya-XM_022042848.1
Carica_papaya-XP_021893828.1, Carica_papaya-XM_022038136.1
Carica_papaya-XP_021893829.1, Carica_papaya-XM_022038137.1
Carica_papaya-XP_021908929.1, Carica_papaya-XM_022053237.1
Carica_papaya-XP_021899724.1, Carica_papaya-XM_022044032.1
Carica_papaya-XP_021901335.1, Carica_papaya-XM_022045643.1
Carica_papaya-XP_021901336.1, Carica_papaya-XM_022045644.1
Carica_papaya-XP_021901337.1, Carica_papaya-XM_022045645.1
Carica_papaya-XP_021906504.1, Carica_papaya-XM_022050812.1
Carica_papaya-XP_021896405.1, Carica_papaya-XM_022040713.1
Carica_papaya-XP_021887624.1, Carica_papaya-XM_022031932.1
Carica_papaya-XP_021894752.1, Carica_papaya-XM_022039060.1
Carica_papaya-XP_021909924.1, Carica_papaya-XM_022054232.1
Carica_papaya-XP_021909925.1, Carica_papaya-XM_022054233.1
Carica_papaya-XP_021909926.1, Carica_papaya-XM_022054234.1
Carica_papaya-XP_021909980.1, Carica_papaya-XM_022054288.1
Carica_papaya-XP_021909981.1, Carica_papaya-XM_022054289.1
Carica_papaya-XP_021909982.1, Carica_papaya-XM_022054290.1
Carica_papaya-XP_021909445.1, Carica_papaya-XM_022053753.1
Carica_papaya-XP_021910764.1, Carica_papaya-XM_022055072.1
Carica_papaya-XP_021889088.1, Carica_papaya-XM_022033396.1
Carica_papaya-XP_021907418.1, Carica_papaya-XM_022051726.1
Carica_papaya-XP_021894712.1, Carica_papaya-XM_022039020.1
Carica_papaya-XP_021902370.1, Carica_papaya-XM_022046678.1
Carica_papaya-XP_021889953.1, Carica_papaya-XM_022034261.1
Carica_papaya-XP_021891049.1, Carica_papaya-XM_022035357.1
Carica_papaya-XP_021893581.1, Carica_papaya-XM_022037889.1
Carica_papaya-XP_021910859.1, Carica_papaya-XM_022055167.1
Carica_papaya-XP_021912732.1, Carica_papaya-XM_022057040.1
Carica_papaya-XP_021900478.1, Carica_papaya-XM_022044786.1
Carica_papaya-XP_021895582.1, Carica_papaya-XM_022039890.1
Carica_papaya-XP_021902644.1, Carica_papaya-XM_022046952.1
Carica_papaya-XP_021902645.1, Carica_papaya-XM_022046953.1
Carica_papaya-XP_021902698.1, Carica_papaya-XM_022047006.1
Carica_papaya-XP_021912529.1, Carica_papaya-XM_022056837.1
Carica_papaya-XP_021889368.1, Carica_papaya-XM_022033676.1
Carica_papaya-XP_021901949.1, Carica_papaya-XM_022046257.1
Carica_papaya-XP_021902948.1, Carica_papaya-XM_022047256.1
Carica_papaya-XP_021895370.1, Carica_papaya-XM_022039678.1
Carica_papaya-XP_021895371.1, Carica_papaya-XM_022039679.1
Carica_papaya-XP_021895372.1, Carica_papaya-XM_022039680.1
Carica_papaya-XP_021895373.1, Carica_papaya-XM_022039681.1
Carica_papaya-XP_021895374.1, Carica_papaya-XM_022039682.1
Carica_papaya-XP_021895375.1, Carica_papaya-XM_022039683.1
Carica_papaya-XP_021895376.1, Carica_papaya-XM_022039684.1
Carica_papaya-XP_021895378.1, Carica_papaya-XM_022039686.1
Carica_papaya-XP_021894220.1, Carica_papaya-XM_022038528.1
Carica_papaya-XP_021899496.1, Carica_papaya-XM_022043804.1
Carica_papaya-XP_021909667.1, Carica_papaya-XM_022053975.1
Carica_papaya-XP_021909668.1, Carica_papaya-XM_022053976.1
Carica_papaya-XP_021903464.1, Carica_papaya-XM_022047772.1
Carica_papaya-XP_021901561.1, Carica_papaya-XM_022045869.1
Carica_papaya-XP_021896729.1, Carica_papaya-XM_022041037.1
Carica_papaya-XP_021897637.1, Carica_papaya-XM_022041945.1
Carica_papaya-XP_021902690.1, Carica_papaya-XM_022046998.1
Carica_papaya-XP_021908310.1, Carica_papaya-XM_022052618.1
Carica_papaya-XP_021907869.1, Carica_papaya-XM_022052177.1
Carica_papaya-XP_021888097.1, Carica_papaya-XM_022032405.1
Carica_papaya-XP_021888101.1, Carica_papaya-XM_022032409.1
Carica_papaya-XP_021893183.1, Carica_papaya-XM_022037491.1
Carica_papaya-XP_021903092.1, Carica_papaya-XM_022047400.1
Carica_papaya-XP_021912395.1, Carica_papaya-XM_022056703.1
Carica_papaya-XP_021912396.1, Carica_papaya-XM_022056704.1
Carica_papaya-XP_021892411.1, Carica_papaya-XM_022036719.1
Carica_papaya-XP_021892412.1, Carica_papaya-XM_022036720.1
Carica_papaya-XP_021892413.1, Carica_papaya-XM_022036721.1
Carica_papaya-XP_021888122.1, Carica_papaya-XM_022032430.1
Carica_papaya-XP_021890014.1, Carica_papaya-XM_022034322.1
Carica_papaya-XP_021890015.1, Carica_papaya-XM_022034323.1
Carica_papaya-XP_021890016.1, Carica_papaya-XM_022034324.1
Carica_papaya-XP_021890017.1, Carica_papaya-XM_022034325.1
Carica_papaya-XP_021890018.1, Carica_papaya-XM_022034326.1
Carica_papaya-XP_021890020.1, Carica_papaya-XM_022034328.1
Carica_papaya-XP_021890021.1, Carica_papaya-XM_022034329.1
Carica_papaya-XP_021890022.1, Carica_papaya-XM_022034330.1
Carica_papaya-XP_021890023.1, Carica_papaya-XM_022034331.1
Carica_papaya-XP_021890024.1, Carica_papaya-XM_022034332.1
Carica_papaya-XP_021898397.1, Carica_papaya-XM_022042705.1
Carica_papaya-XP_021898398.1, Carica_papaya-XM_022042706.1
Carica_papaya-XP_021898399.1, Carica_papaya-XM_022042707.1
Carica_papaya-XP_021912370.1, Carica_papaya-XM_022056678.1
Carica_papaya-XP_021912371.1, Carica_papaya-XM_022056679.1
Carica_papaya-XP_021910474.1, Carica_papaya-XM_022054782.1
Carica_papaya-XP_021908269.1, Carica_papaya-XM_022052577.1
Carica_papaya-XP_021908277.1, Carica_papaya-XM_022052585.1
Carica_papaya-XP_021910614.1, Carica_papaya-XM_022054922.1
Carica_papaya-XP_021910615.1, Carica_papaya-XM_022054923.1
Carica_papaya-XP_021910616.1, Carica_papaya-XM_022054924.1
Carica_papaya-XP_021895164.1, Carica_papaya-XM_022039472.1
Carica_papaya-XP_021910541.1, Carica_papaya-XM_022054849.1
Carica_papaya-XP_021910542.1, Carica_papaya-XM_022054850.1
Carica_papaya-XP_021890214.1, Carica_papaya-XM_022034522.1
Carica_papaya-XP_021890215.1, Carica_papaya-XM_022034523.1
Carica_papaya-XP_021890216.1, Carica_papaya-XM_022034524.1
Carica_papaya-XP_021890217.1, Carica_papaya-XM_022034525.1
Carica_papaya-XP_021899507.1, Carica_papaya-XM_022043815.1
Carica_papaya-XP_021901394.1, Carica_papaya-XM_022045702.1
Carica_papaya-XP_021901395.1, Carica_papaya-XM_022045703.1
Carica_papaya-XP_021901411.1, Carica_papaya-XM_022045719.1
Carica_papaya-XP_021912683.1, Carica_papaya-XM_022056991.1
Carica_papaya-XP_021912684.1, Carica_papaya-XM_022056992.1
Carica_papaya-XP_021912685.1, Carica_papaya-XM_022056993.1
Carica_papaya-XP_021912686.1, Carica_papaya-XM_022056994.1
Carica_papaya-XP_021907683.1, Carica_papaya-XM_022051991.1
Carica_papaya-XP_021898299.1, Carica_papaya-XM_022042607.1
Carica_papaya-XP_021898300.1, Carica_papaya-XM_022042608.1
Carica_papaya-XP_021903039.1, Carica_papaya-XM_022047347.1
Carica_papaya-XP_021890282.1, Carica_papaya-XM_022034590.1
Carica_papaya-XP_021899217.1, Carica_papaya-XM_022043525.1
Carica_papaya-XP_021899218.1, Carica_papaya-XM_022043526.1
Carica_papaya-XP_021899219.1, Carica_papaya-XM_022043527.1
Carica_papaya-XP_021899220.1, Carica_papaya-XM_022043528.1
Carica_papaya-XP_021899221.1, Carica_papaya-XM_022043529.1
Carica_papaya-XP_021899222.1, Carica_papaya-XM_022043530.1
Carica_papaya-XP_021899223.1, Carica_papaya-XM_022043531.1
Carica_papaya-XP_021911529.1, Carica_papaya-XM_022055837.1
Carica_papaya-XP_021910265.1, Carica_papaya-XM_022054573.1
Carica_papaya-XP_021900316.1, Carica_papaya-XM_022044624.1
Carica_papaya-XP_021900317.1, Carica_papaya-XM_022044625.1
Carica_papaya-XP_021902749.1, Carica_papaya-XM_022047057.1
Carica_papaya-XP_021902750.1, Carica_papaya-XM_022047058.1
Carica_papaya-XP_021906453.1, Carica_papaya-XM_022050761.1
Carica_papaya-XP_021906454.1, Carica_papaya-XM_022050762.1
Carica_papaya-XP_021906455.1, Carica_papaya-XM_022050763.1
Carica_papaya-XP_021906456.1, Carica_papaya-XM_022050764.1
Carica_papaya-XP_021912419.1, Carica_papaya-XM_022056727.1
Carica_papaya-XP_021898556.1, Carica_papaya-XM_022042864.1
Carica_papaya-XP_021898557.1, Carica_papaya-XM_022042865.1
Carica_papaya-XP_021898558.1, Carica_papaya-XM_022042866.1
Carica_papaya-XP_021898559.1, Carica_papaya-XM_022042867.1
Carica_papaya-XP_021894440.1, Carica_papaya-XM_022038748.1
Carica_papaya-XP_021906451.1, Carica_papaya-XM_022050759.1
Carica_papaya-XP_021906484.1, Carica_papaya-XM_022050792.1
Carica_papaya-XP_021887754.1, Carica_papaya-XM_022032062.1
Carica_papaya-XP_021899328.1, Carica_papaya-XM_022043636.1
Carica_papaya-XP_021886939.1, Carica_papaya-XM_022031247.1
Carica_papaya-XP_021886940.1, Carica_papaya-XM_022031248.1
Carica_papaya-XP_021892645.1, Carica_papaya-XM_022036953.1
Carica_papaya-XP_021888244.1, Carica_papaya-XM_022032552.1
Carica_papaya-XP_021900157.1, Carica_papaya-XM_022044465.1
Carica_papaya-XP_021900158.1, Carica_papaya-XM_022044466.1
Carica_papaya-XP_021890983.1, Carica_papaya-XM_022035291.1
Carica_papaya-XP_021895499.1, Carica_papaya-XM_022039807.1
Carica_papaya-XP_021895501.1, Carica_papaya-XM_022039809.1
Carica_papaya-XP_021904873.1, Carica_papaya-XM_022049181.1
Carica_papaya-XP_021906892.1, Carica_papaya-XM_022051200.1
Carica_papaya-XP_021892705.1, Carica_papaya-XM_022037013.1
Carica_papaya-XP_021892706.1, Carica_papaya-XM_022037014.1
Carica_papaya-XP_021892707.1, Carica_papaya-XM_022037015.1
Carica_papaya-XP_021910572.1, Carica_papaya-XM_022054880.1
Carica_papaya-XP_021889919.1, Carica_papaya-XM_022034227.1
Carica_papaya-XP_021895879.1, Carica_papaya-XM_022040187.1
Carica_papaya-XP_021905806.1, Carica_papaya-XM_022050114.1
Carica_papaya-XP_021887581.1, Carica_papaya-XM_022031889.1
Carica_papaya-XP_021909931.1, Carica_papaya-XM_022054239.1
Carica_papaya-XP_021909932.1, Carica_papaya-XM_022054240.1
Carica_papaya-XP_021909933.1, Carica_papaya-XM_022054241.1
Carica_papaya-XP_021903333.1, Carica_papaya-XM_022047641.1
Carica_papaya-XP_021887087.1, Carica_papaya-XM_022031395.1
Carica_papaya-XP_021900669.1, Carica_papaya-XM_022044977.1
Carica_papaya-XP_021891576.1, Carica_papaya-XM_022035884.1
Carica_papaya-XP_021905589.1, Carica_papaya-XM_022049897.1
Carica_papaya-XP_021908527.1, Carica_papaya-XM_022052835.1
Carica_papaya-XP_021887059.1, Carica_papaya-XM_022031367.1
Carica_papaya-XP_021887060.1, Carica_papaya-XM_022031368.1
Carica_papaya-XP_021887061.1, Carica_papaya-XM_022031369.1
Carica_papaya-XP_021887062.1, Carica_papaya-XM_022031370.1
Carica_papaya-XP_021887063.1, Carica_papaya-XM_022031371.1
Carica_papaya-XP_021887064.1, Carica_papaya-XM_022031372.1
Carica_papaya-XP_021887065.1, Carica_papaya-XM_022031373.1
Carica_papaya-XP_021909592.1, Carica_papaya-XM_022053900.1
Carica_papaya-XP_021909593.1, Carica_papaya-XM_022053901.1
Carica_papaya-XP_021907720.1, Carica_papaya-XM_022052028.1
Carica_papaya-XP_021907721.1, Carica_papaya-XM_022052029.1
Carica_papaya-XP_021895297.1, Carica_papaya-XM_022039605.1
Carica_papaya-XP_021905625.1, Carica_papaya-XM_022049933.1
Carica_papaya-XP_021905521.1, Carica_papaya-XM_022049829.1
Carica_papaya-XP_021905522.1, Carica_papaya-XM_022049830.1
Carica_papaya-XP_021905689.1, Carica_papaya-XM_022049997.1
Carica_papaya-XP_021892475.1, Carica_papaya-XM_022036783.1
Carica_papaya-XP_021892476.1, Carica_papaya-XM_022036784.1
Carica_papaya-XP_021897656.1, Carica_papaya-XM_022041964.1
Carica_papaya-XP_021896752.1, Carica_papaya-XM_022041060.1
Carica_papaya-XP_021898614.1, Carica_papaya-XM_022042922.1
Carica_papaya-XP_021893867.1, Carica_papaya-XM_022038175.1
Carica_papaya-XP_021909944.1, Carica_papaya-XM_022054252.1
Carica_papaya-XP_021888456.1, Carica_papaya-XM_022032764.1
Carica_papaya-XP_021898480.1, Carica_papaya-XM_022042788.1
Carica_papaya-XP_021903961.1, Carica_papaya-XM_022048269.1
Carica_papaya-XP_021911225.1, Carica_papaya-XM_022055533.1
Carica_papaya-XP_021911226.1, Carica_papaya-XM_022055534.1
Carica_papaya-XP_021899214.1, Carica_papaya-XM_022043522.1
Carica_papaya-XP_021911190.1, Carica_papaya-XM_022055498.1
Carica_papaya-XP_021907972.1, Carica_papaya-XM_022052280.1
Carica_papaya-XP_021907973.1, Carica_papaya-XM_022052281.1
Carica_papaya-XP_021907974.1, Carica_papaya-XM_022052282.1
Carica_papaya-XP_021908245.1, Carica_papaya-XM_022052553.1
Carica_papaya-XP_021887611.1, Carica_papaya-XM_022031919.1
Carica_papaya-XP_021887612.1, Carica_papaya-XM_022031920.1
Carica_papaya-XP_021887613.1, Carica_papaya-XM_022031921.1
Carica_papaya-XP_021887614.1, Carica_papaya-XM_022031922.1
Carica_papaya-XP_021887615.1, Carica_papaya-XM_022031923.1
Carica_papaya-XP_021889254.1, Carica_papaya-XM_022033562.1
Carica_papaya-XP_021889255.1, Carica_papaya-XM_022033563.1
Carica_papaya-XP_021889256.1, Carica_papaya-XM_022033564.1
Carica_papaya-XP_021897286.1, Carica_papaya-XM_022041594.1
Carica_papaya-XP_021902112.1, Carica_papaya-XM_022046420.1
Carica_papaya-XP_021893471.1, Carica_papaya-XM_022037779.1
Carica_papaya-XP_021904020.1, Carica_papaya-XM_022048328.1
Carica_papaya-XP_021904021.1, Carica_papaya-XM_022048329.1
Carica_papaya-XP_021901367.1, Carica_papaya-XM_022045675.1
Carica_papaya-XP_021901368.1, Carica_papaya-XM_022045676.1
Carica_papaya-XP_021901369.1, Carica_papaya-XM_022045677.1
Carica_papaya-XP_021904137.1, Carica_papaya-XM_022048445.1
Carica_papaya-XP_021891993.1, Carica_papaya-XM_022036301.1
Carica_papaya-XP_021891994.1, Carica_papaya-XM_022036302.1
Carica_papaya-XP_021890850.1, Carica_papaya-XM_022035158.1
Carica_papaya-XP_021899339.1, Carica_papaya-XM_022043647.1
Carica_papaya-XP_021888543.1, Carica_papaya-XM_022032851.1
Carica_papaya-XP_021888544.1, Carica_papaya-XM_022032852.1
Carica_papaya-XP_021888545.1, Carica_papaya-XM_022032853.1
Carica_papaya-XP_021888546.1, Carica_papaya-XM_022032854.1
Carica_papaya-XP_021888547.1, Carica_papaya-XM_022032855.1
Carica_papaya-XP_021888548.1, Carica_papaya-XM_022032856.1
Carica_papaya-XP_021909484.1, Carica_papaya-XM_022053792.1
Carica_papaya-XP_021909485.1, Carica_papaya-XM_022053793.1
Carica_papaya-XP_021896289.1, Carica_papaya-XM_022040597.1
Carica_papaya-XP_021909358.1, Carica_papaya-XM_022053666.1
Carica_papaya-XP_021889019.1, Carica_papaya-XM_022033327.1
Carica_papaya-XP_021902841.1, Carica_papaya-XM_022047149.1
Carica_papaya-XP_021902842.1, Carica_papaya-XM_022047150.1
Carica_papaya-XP_021902843.1, Carica_papaya-XM_022047151.1
Carica_papaya-XP_021890534.1, Carica_papaya-XM_022034842.1
Carica_papaya-XP_021890535.1, Carica_papaya-XM_022034843.1
Carica_papaya-XP_021890536.1, Carica_papaya-XM_022034844.1
Carica_papaya-XP_021890537.1, Carica_papaya-XM_022034845.1
Carica_papaya-XP_021890629.1, Carica_papaya-XM_022034937.1
Carica_papaya-XP_021902407.1, Carica_papaya-XM_022046715.1
Carica_papaya-XP_021902732.1, Carica_papaya-XM_022047040.1
Carica_papaya-XP_021892837.1, Carica_papaya-XM_022037145.1
Carica_papaya-XP_021892871.1, Carica_papaya-XM_022037179.1
Carica_papaya-XP_021894942.1, Carica_papaya-XM_022039250.1
Carica_papaya-XP_021903911.1, Carica_papaya-XM_022048219.1
Carica_papaya-XP_021910045.1, Carica_papaya-XM_022054353.1
Carica_papaya-XP_021898829.1, Carica_papaya-XM_022043137.1
Carica_papaya-XP_021905093.1, Carica_papaya-XM_022049401.1
Carica_papaya-XP_021911189.1, Carica_papaya-XM_022055497.1
Carica_papaya-XP_021887019.1, Carica_papaya-XM_022031327.1
Carica_papaya-XP_021894776.1, Carica_papaya-XM_022039084.1
Carica_papaya-XP_021900089.1, Carica_papaya-XM_022044397.1
Carica_papaya-XP_021901552.1, Carica_papaya-XM_022045860.1
Carica_papaya-XP_021908823.1, Carica_papaya-XM_022053131.1
Carica_papaya-XP_021903470.1, Carica_papaya-XM_022047778.1
Carica_papaya-XP_021900880.1, Carica_papaya-XM_022045188.1
Carica_papaya-XP_021905427.1, Carica_papaya-XM_022049735.1
Carica_papaya-XP_021892004.1, Carica_papaya-XM_022036312.1
Carica_papaya-XP_021892005.1, Carica_papaya-XM_022036313.1
Carica_papaya-XP_021892006.1, Carica_papaya-XM_022036314.1
Carica_papaya-XP_021904277.1, Carica_papaya-XM_022048585.1
Carica_papaya-XP_021894090.1, Carica_papaya-XM_022038398.1
Carica_papaya-XP_021894092.1, Carica_papaya-XM_022038400.1
Carica_papaya-XP_021888666.1, Carica_papaya-XM_022032974.1
Carica_papaya-XP_021888667.1, Carica_papaya-XM_022032975.1
Carica_papaya-XP_021889716.1, Carica_papaya-XM_022034024.1
Carica_papaya-XP_021901030.1, Carica_papaya-XM_022045338.1
Carica_papaya-XP_021903557.1, Carica_papaya-XM_022047865.1
Carica_papaya-XP_021903558.1, Carica_papaya-XM_022047866.1
Carica_papaya-XP_021903559.1, Carica_papaya-XM_022047867.1
Carica_papaya-XP_021910070.1, Carica_papaya-XM_022054378.1
Carica_papaya-XP_021887840.1, Carica_papaya-XM_022032148.1
Carica_papaya-XP_021887841.1, Carica_papaya-XM_022032149.1
Carica_papaya-XP_021887844.1, Carica_papaya-XM_022032152.1
Carica_papaya-XP_021887867.1, Carica_papaya-XM_022032175.1
Carica_papaya-XP_021902349.1, Carica_papaya-XM_022046657.1
Carica_papaya-XP_021889234.1, Carica_papaya-XM_022033542.1
Carica_papaya-XP_021897806.1, Carica_papaya-XM_022042114.1
Carica_papaya-XP_021897807.1, Carica_papaya-XM_022042115.1
Carica_papaya-XP_021887131.1, Carica_papaya-XM_022031439.1
Carica_papaya-XP_021887132.1, Carica_papaya-XM_022031440.1
Carica_papaya-XP_021892800.1, Carica_papaya-XM_022037108.1
Carica_papaya-XP_021887932.1, Carica_papaya-XM_022032240.1
Carica_papaya-XP_021906286.1, Carica_papaya-XM_022050594.1
Carica_papaya-XP_021905622.1, Carica_papaya-XM_022049930.1
Carica_papaya-XP_021905623.1, Carica_papaya-XM_022049931.1
Carica_papaya-XP_021889133.1, Carica_papaya-XM_022033441.1
Carica_papaya-XP_021912351.1, Carica_papaya-XM_022056659.1
Carica_papaya-XP_021900572.1, Carica_papaya-XM_022044880.1
Carica_papaya-XP_021900573.1, Carica_papaya-XM_022044881.1
Carica_papaya-XP_021892925.1, Carica_papaya-XM_022037233.1
Carica_papaya-XP_021907707.1, Carica_papaya-XM_022052015.1
