protein, rna
Gossypium_hirsutum-XP_016727700.2, Gossypium_hirsutum-XM_016872211.2
Gossypium_hirsutum-XP_016727701.2, Gossypium_hirsutum-XM_016872212.2
Gossypium_hirsutum-XP_016728513.2, Gossypium_hirsutum-XM_016873024.2
Gossypium_hirsutum-XP_016728514.2, Gossypium_hirsutum-XM_016873025.2
Gossypium_hirsutum-XP_016728515.2, Gossypium_hirsutum-XM_016873026.2
Gossypium_hirsutum-XP_016728516.2, Gossypium_hirsutum-XM_016873027.2
Gossypium_hirsutum-XP_040971977.1, Gossypium_hirsutum-XM_041116043.1
Gossypium_hirsutum-XP_040949832.1, Gossypium_hirsutum-XM_041093898.1
Gossypium_hirsutum-XP_040949833.1, Gossypium_hirsutum-XM_041093899.1
Gossypium_hirsutum-XP_040969548.1, Gossypium_hirsutum-XM_041113614.1
Gossypium_hirsutum-XP_040969549.1, Gossypium_hirsutum-XM_041113615.1
Gossypium_hirsutum-XP_016707331.2, Gossypium_hirsutum-XM_016851842.2
Gossypium_hirsutum-XP_040942437.1, Gossypium_hirsutum-XM_041086503.1
Gossypium_hirsutum-XP_040966995.1, Gossypium_hirsutum-XM_041111061.1
Gossypium_hirsutum-XP_040967004.1, Gossypium_hirsutum-XM_041111070.1
Gossypium_hirsutum-XP_040967008.1, Gossypium_hirsutum-XM_041111074.1
Gossypium_hirsutum-XP_040967019.1, Gossypium_hirsutum-XM_041111085.1
Gossypium_hirsutum-XP_016680321.2, Gossypium_hirsutum-XM_016824832.2
Gossypium_hirsutum-XP_016711890.2, Gossypium_hirsutum-XM_016856401.2
Gossypium_hirsutum-XP_016711891.2, Gossypium_hirsutum-XM_016856402.2
Gossypium_hirsutum-XP_040947080.1, Gossypium_hirsutum-XM_041091146.1
Gossypium_hirsutum-XP_040952820.1, Gossypium_hirsutum-XM_041096886.1
Gossypium_hirsutum-XP_040953869.1, Gossypium_hirsutum-XM_041097935.1
Gossypium_hirsutum-XP_040970373.1, Gossypium_hirsutum-XM_041114439.1
Gossypium_hirsutum-XP_016672524.1, Gossypium_hirsutum-XM_016817035.2
Gossypium_hirsutum-XP_016672706.2, Gossypium_hirsutum-XM_016817217.2
Gossypium_hirsutum-XP_016683848.1, Gossypium_hirsutum-XM_016828359.2
Gossypium_hirsutum-XP_016726649.1, Gossypium_hirsutum-XM_016871160.2
Gossypium_hirsutum-XP_016726650.1, Gossypium_hirsutum-XM_016871161.2
Gossypium_hirsutum-XP_016736853.2, Gossypium_hirsutum-XM_016881364.2
Gossypium_hirsutum-XP_040939233.1, Gossypium_hirsutum-XM_041083299.1
Gossypium_hirsutum-XP_040963146.1, Gossypium_hirsutum-XM_041107212.1
Gossypium_hirsutum-XP_040963147.1, Gossypium_hirsutum-XM_041107213.1
Gossypium_hirsutum-XP_040963148.1, Gossypium_hirsutum-XM_041107214.1
Gossypium_hirsutum-XP_040963149.1, Gossypium_hirsutum-XM_041107215.1
Gossypium_hirsutum-XP_016668321.2, Gossypium_hirsutum-XM_016812832.2
Gossypium_hirsutum-XP_016672783.2, Gossypium_hirsutum-XM_016817294.2
Gossypium_hirsutum-XP_016685209.1, Gossypium_hirsutum-XM_016829720.2
Gossypium_hirsutum-XP_016685663.1, Gossypium_hirsutum-XM_016830174.2
Gossypium_hirsutum-XP_016694889.2, Gossypium_hirsutum-XM_016839400.2
Gossypium_hirsutum-XP_016703122.1, Gossypium_hirsutum-XM_016847633.2
Gossypium_hirsutum-XP_016707673.1, Gossypium_hirsutum-XM_016852184.2
Gossypium_hirsutum-XP_016746994.1, Gossypium_hirsutum-XM_016891505.2
Gossypium_hirsutum-XP_040943743.1, Gossypium_hirsutum-XM_041087809.1
Gossypium_hirsutum-XP_040947012.1, Gossypium_hirsutum-XM_041091078.1
Gossypium_hirsutum-XP_016691736.1, Gossypium_hirsutum-XM_016836247.2
Gossypium_hirsutum-XP_016703470.1, Gossypium_hirsutum-XM_016847981.2
Gossypium_hirsutum-XP_016717956.2, Gossypium_hirsutum-XM_016862467.2
Gossypium_hirsutum-XP_040957800.1, Gossypium_hirsutum-XM_041101866.1
Gossypium_hirsutum-XP_016680698.2, Gossypium_hirsutum-XM_016825209.2
Gossypium_hirsutum-XP_016691494.1, Gossypium_hirsutum-XM_016836005.2
Gossypium_hirsutum-XP_016703235.1, Gossypium_hirsutum-XM_016847746.2
Gossypium_hirsutum-XP_040967903.1, Gossypium_hirsutum-XM_041111969.1
Gossypium_hirsutum-XP_016678930.1, Gossypium_hirsutum-XM_016823441.2
Gossypium_hirsutum-XP_016697994.1, Gossypium_hirsutum-XM_016842505.2
Gossypium_hirsutum-XP_016679294.1, Gossypium_hirsutum-XM_016823805.2
Gossypium_hirsutum-XP_016745864.1, Gossypium_hirsutum-XM_016890375.2
Gossypium_hirsutum-XP_016745865.1, Gossypium_hirsutum-XM_016890376.2
Gossypium_hirsutum-XP_016746187.2, Gossypium_hirsutum-XM_016890698.2
Gossypium_hirsutum-XP_016746188.2, Gossypium_hirsutum-XM_016890699.2
Gossypium_hirsutum-XP_016746625.2, Gossypium_hirsutum-XM_016891136.2
Gossypium_hirsutum-XP_016746626.2, Gossypium_hirsutum-XM_016891137.2
Gossypium_hirsutum-XP_040937204.1, Gossypium_hirsutum-XM_041081270.1
Gossypium_hirsutum-XP_040962178.1, Gossypium_hirsutum-XM_041106244.1
Gossypium_hirsutum-XP_016666805.1, Gossypium_hirsutum-XM_016811316.2
Gossypium_hirsutum-XP_016666806.1, Gossypium_hirsutum-XM_016811317.2
Gossypium_hirsutum-XP_016666807.1, Gossypium_hirsutum-XM_016811318.2
Gossypium_hirsutum-XP_016666808.1, Gossypium_hirsutum-XM_016811319.2
Gossypium_hirsutum-XP_016691074.2, Gossypium_hirsutum-XM_016835585.2
Gossypium_hirsutum-XP_016691075.2, Gossypium_hirsutum-XM_016835586.2
Gossypium_hirsutum-XP_016691076.2, Gossypium_hirsutum-XM_016835587.2
Gossypium_hirsutum-XP_040952425.1, Gossypium_hirsutum-XM_041096491.1
Gossypium_hirsutum-XP_040952433.1, Gossypium_hirsutum-XM_041096499.1
Gossypium_hirsutum-XP_016668035.1, Gossypium_hirsutum-XM_016812546.2
Gossypium_hirsutum-XP_016694644.1, Gossypium_hirsutum-XM_016839155.2
Gossypium_hirsutum-XP_016694772.2, Gossypium_hirsutum-XM_016839283.2
Gossypium_hirsutum-XP_016695602.1, Gossypium_hirsutum-XM_016840113.2
Gossypium_hirsutum-XP_016708859.1, Gossypium_hirsutum-XM_016853370.2
Gossypium_hirsutum-XP_016718857.1, Gossypium_hirsutum-XM_016863368.2
Gossypium_hirsutum-XP_016723956.1, Gossypium_hirsutum-XM_016868467.2
Gossypium_hirsutum-XP_016725426.1, Gossypium_hirsutum-XM_016869937.2
Gossypium_hirsutum-XP_040933352.1, Gossypium_hirsutum-XM_041077418.1
Gossypium_hirsutum-XP_040933353.1, Gossypium_hirsutum-XM_041077419.1
Gossypium_hirsutum-XP_016667485.2, Gossypium_hirsutum-XM_016811996.2
Gossypium_hirsutum-XP_016683356.2, Gossypium_hirsutum-XM_016827867.2
Gossypium_hirsutum-XP_016733379.1, Gossypium_hirsutum-XM_016877890.2
Gossypium_hirsutum-XP_016733380.1, Gossypium_hirsutum-XM_016877891.2
Gossypium_hirsutum-XP_040951395.1, Gossypium_hirsutum-XM_041095461.1
Gossypium_hirsutum-XP_040970225.1, Gossypium_hirsutum-XM_041114291.1
Gossypium_hirsutum-XP_016687019.1, Gossypium_hirsutum-XM_016831530.2
Gossypium_hirsutum-XP_016708758.1, Gossypium_hirsutum-XM_016853269.2
Gossypium_hirsutum-XP_016729370.1, Gossypium_hirsutum-XM_016873881.2
Gossypium_hirsutum-XP_016729375.1, Gossypium_hirsutum-XM_016873886.2
Gossypium_hirsutum-XP_016751065.1, Gossypium_hirsutum-XM_016895576.2
Gossypium_hirsutum-XP_016751067.2, Gossypium_hirsutum-XM_016895578.2
Gossypium_hirsutum-XP_040970387.1, Gossypium_hirsutum-XM_041114453.1
Gossypium_hirsutum-XP_040939541.1, Gossypium_hirsutum-XM_041083607.1
Gossypium_hirsutum-XP_040939542.1, Gossypium_hirsutum-XM_041083608.1
Gossypium_hirsutum-XP_040963449.1, Gossypium_hirsutum-XM_041107515.1
Gossypium_hirsutum-XP_040963450.1, Gossypium_hirsutum-XM_041107516.1
Gossypium_hirsutum-XP_016675816.2, Gossypium_hirsutum-XM_016820327.2
Gossypium_hirsutum-XP_016675817.2, Gossypium_hirsutum-XM_016820328.2
Gossypium_hirsutum-XP_016738948.1, Gossypium_hirsutum-XM_016883459.2
Gossypium_hirsutum-XP_016738949.1, Gossypium_hirsutum-XM_016883460.2
Gossypium_hirsutum-XP_040942009.1, Gossypium_hirsutum-XM_041086075.1
Gossypium_hirsutum-XP_040942010.1, Gossypium_hirsutum-XM_041086076.1
Gossypium_hirsutum-XP_040942011.1, Gossypium_hirsutum-XM_041086077.1
Gossypium_hirsutum-XP_016739078.1, Gossypium_hirsutum-XM_016883589.2
Gossypium_hirsutum-XP_016739079.1, Gossypium_hirsutum-XM_016883590.2
Gossypium_hirsutum-XP_016739080.1, Gossypium_hirsutum-XM_016883591.2
Gossypium_hirsutum-XP_016739081.1, Gossypium_hirsutum-XM_016883592.2
Gossypium_hirsutum-XP_016739082.1, Gossypium_hirsutum-XM_016883593.2
Gossypium_hirsutum-XP_016739083.1, Gossypium_hirsutum-XM_016883594.2
Gossypium_hirsutum-XP_016754921.2, Gossypium_hirsutum-XM_016899432.2
Gossypium_hirsutum-XP_016755234.2, Gossypium_hirsutum-XM_016899745.2
Gossypium_hirsutum-XP_016755239.2, Gossypium_hirsutum-XM_016899750.2
Gossypium_hirsutum-XP_016742261.1, Gossypium_hirsutum-XM_016886772.2
Gossypium_hirsutum-XP_016742263.1, Gossypium_hirsutum-XM_016886774.2
Gossypium_hirsutum-XP_016742264.1, Gossypium_hirsutum-XM_016886775.2
Gossypium_hirsutum-XP_016742265.1, Gossypium_hirsutum-XM_016886776.2
Gossypium_hirsutum-XP_016746547.1, Gossypium_hirsutum-XM_016891058.2
Gossypium_hirsutum-XP_016746548.1, Gossypium_hirsutum-XM_016891059.2
Gossypium_hirsutum-XP_016746549.1, Gossypium_hirsutum-XM_016891060.2
Gossypium_hirsutum-XP_016746550.1, Gossypium_hirsutum-XM_016891061.2
Gossypium_hirsutum-XP_016746551.1, Gossypium_hirsutum-XM_016891062.2
Gossypium_hirsutum-XP_016710780.2, Gossypium_hirsutum-XM_016855291.2
Gossypium_hirsutum-XP_016717197.2, Gossypium_hirsutum-XM_016861708.2
Gossypium_hirsutum-XP_016717204.2, Gossypium_hirsutum-XM_016861715.2
Gossypium_hirsutum-XP_016725105.1, Gossypium_hirsutum-XM_016869616.2
Gossypium_hirsutum-XP_016725106.1, Gossypium_hirsutum-XM_016869617.2
Gossypium_hirsutum-XP_016725107.1, Gossypium_hirsutum-XM_016869618.2
Gossypium_hirsutum-XP_040938330.1, Gossypium_hirsutum-XM_041082396.1
Gossypium_hirsutum-XP_040961978.1, Gossypium_hirsutum-XM_041106044.1
Gossypium_hirsutum-XP_040964051.1, Gossypium_hirsutum-XM_041108117.1
Gossypium_hirsutum-XP_040964052.1, Gossypium_hirsutum-XM_041108118.1
Gossypium_hirsutum-XP_016686578.2, Gossypium_hirsutum-XM_016831089.2
Gossypium_hirsutum-XP_016686579.2, Gossypium_hirsutum-XM_016831090.2
Gossypium_hirsutum-XP_016710086.2, Gossypium_hirsutum-XM_016854597.2
Gossypium_hirsutum-XP_016710241.1, Gossypium_hirsutum-XM_016854752.2
Gossypium_hirsutum-XP_016710242.1, Gossypium_hirsutum-XM_016854753.2
Gossypium_hirsutum-XP_016678042.2, Gossypium_hirsutum-XM_016822553.2
Gossypium_hirsutum-XP_016698064.1, Gossypium_hirsutum-XM_016842575.2
Gossypium_hirsutum-XP_016739797.2, Gossypium_hirsutum-XM_016884308.2
Gossypium_hirsutum-XP_016739799.2, Gossypium_hirsutum-XM_016884310.2
Gossypium_hirsutum-XP_040941066.1, Gossypium_hirsutum-XM_041085132.1
Gossypium_hirsutum-XP_040941071.1, Gossypium_hirsutum-XM_041085137.1
Gossypium_hirsutum-XP_040941074.1, Gossypium_hirsutum-XM_041085140.1
Gossypium_hirsutum-XP_040941077.1, Gossypium_hirsutum-XM_041085143.1
Gossypium_hirsutum-XP_040958928.1, Gossypium_hirsutum-XM_041102994.1
Gossypium_hirsutum-XP_016667924.1, Gossypium_hirsutum-XM_016812435.2
Gossypium_hirsutum-XP_016674009.2, Gossypium_hirsutum-XM_016818520.2
Gossypium_hirsutum-XP_016695891.2, Gossypium_hirsutum-XM_016840402.2
Gossypium_hirsutum-XP_016708988.1, Gossypium_hirsutum-XM_016853499.2
Gossypium_hirsutum-XP_016727158.1, Gossypium_hirsutum-XM_016871669.2
Gossypium_hirsutum-XP_016735693.2, Gossypium_hirsutum-XM_016880204.2
Gossypium_hirsutum-XP_040941502.1, Gossypium_hirsutum-XM_041085568.1
Gossypium_hirsutum-XP_016693621.2, Gossypium_hirsutum-XM_016838132.2
Gossypium_hirsutum-XP_016693622.2, Gossypium_hirsutum-XM_016838133.2
Gossypium_hirsutum-XP_016693623.2, Gossypium_hirsutum-XM_016838134.2
Gossypium_hirsutum-XP_016741957.2, Gossypium_hirsutum-XM_016886468.2
Gossypium_hirsutum-XP_016749020.2, Gossypium_hirsutum-XM_016893531.2
Gossypium_hirsutum-XP_016749021.2, Gossypium_hirsutum-XM_016893532.2
Gossypium_hirsutum-XP_016749366.2, Gossypium_hirsutum-XM_016893877.2
Gossypium_hirsutum-XP_016749368.2, Gossypium_hirsutum-XM_016893879.2
Gossypium_hirsutum-XP_040943168.1, Gossypium_hirsutum-XM_041087234.1
Gossypium_hirsutum-XP_040943170.1, Gossypium_hirsutum-XM_041087236.1
Gossypium_hirsutum-XP_040943174.1, Gossypium_hirsutum-XM_041087240.1
Gossypium_hirsutum-XP_040944446.1, Gossypium_hirsutum-XM_041088512.1
Gossypium_hirsutum-XP_040944447.1, Gossypium_hirsutum-XM_041088513.1
Gossypium_hirsutum-XP_040950109.1, Gossypium_hirsutum-XM_041094175.1
Gossypium_hirsutum-XP_016688822.1, Gossypium_hirsutum-XM_016833333.2
Gossypium_hirsutum-XP_016688823.1, Gossypium_hirsutum-XM_016833334.2
Gossypium_hirsutum-XP_016688824.1, Gossypium_hirsutum-XM_016833335.2
Gossypium_hirsutum-XP_016749763.1, Gossypium_hirsutum-XM_016894274.2
Gossypium_hirsutum-XP_016749764.1, Gossypium_hirsutum-XM_016894275.2
Gossypium_hirsutum-XP_016749765.1, Gossypium_hirsutum-XM_016894276.2
Gossypium_hirsutum-XP_040949539.1, Gossypium_hirsutum-XM_041093605.1
Gossypium_hirsutum-XP_040949540.1, Gossypium_hirsutum-XM_041093606.1
Gossypium_hirsutum-XP_040969269.1, Gossypium_hirsutum-XM_041113335.1
Gossypium_hirsutum-XP_040969270.1, Gossypium_hirsutum-XM_041113336.1
Gossypium_hirsutum-XP_040969271.1, Gossypium_hirsutum-XM_041113337.1
Gossypium_hirsutum-XP_016706539.1, Gossypium_hirsutum-XM_016851050.2
Gossypium_hirsutum-XP_016706541.1, Gossypium_hirsutum-XM_016851052.2
Gossypium_hirsutum-XP_016744453.2, Gossypium_hirsutum-XM_016888964.2
Gossypium_hirsutum-XP_016744454.2, Gossypium_hirsutum-XM_016888965.2
Gossypium_hirsutum-XP_040943445.1, Gossypium_hirsutum-XM_041087511.1
Gossypium_hirsutum-XP_040943446.1, Gossypium_hirsutum-XM_041087512.1
Gossypium_hirsutum-XP_040953121.1, Gossypium_hirsutum-XM_041097187.1
Gossypium_hirsutum-XP_040953122.1, Gossypium_hirsutum-XM_041097188.1
Gossypium_hirsutum-XP_040973260.1, Gossypium_hirsutum-XM_041117326.1
Gossypium_hirsutum-XP_040973261.1, Gossypium_hirsutum-XM_041117327.1
Gossypium_hirsutum-XP_016671644.1, Gossypium_hirsutum-XM_016816155.2
Gossypium_hirsutum-XP_016671645.1, Gossypium_hirsutum-XM_016816156.2
Gossypium_hirsutum-XP_016671646.1, Gossypium_hirsutum-XM_016816157.2
Gossypium_hirsutum-XP_040932484.1, Gossypium_hirsutum-XM_041076550.1
Gossypium_hirsutum-XP_040932485.1, Gossypium_hirsutum-XM_041076551.1
Gossypium_hirsutum-XP_040932486.1, Gossypium_hirsutum-XM_041076552.1
Gossypium_hirsutum-XP_040932487.1, Gossypium_hirsutum-XM_041076553.1
Gossypium_hirsutum-XP_040956606.1, Gossypium_hirsutum-XM_041100672.1
Gossypium_hirsutum-XP_016726316.2, Gossypium_hirsutum-XM_016870827.2
Gossypium_hirsutum-XP_016726317.2, Gossypium_hirsutum-XM_016870828.2
Gossypium_hirsutum-XP_016728439.1, Gossypium_hirsutum-XM_016872950.2
Gossypium_hirsutum-XP_016728440.1, Gossypium_hirsutum-XM_016872951.2
Gossypium_hirsutum-XP_016728441.1, Gossypium_hirsutum-XM_016872952.2
Gossypium_hirsutum-XP_016746283.2, Gossypium_hirsutum-XM_016890794.2
Gossypium_hirsutum-XP_016698798.1, Gossypium_hirsutum-XM_016843309.2
Gossypium_hirsutum-XP_016718159.2, Gossypium_hirsutum-XM_016862670.2
Gossypium_hirsutum-XP_016724690.1, Gossypium_hirsutum-XM_016869201.2
Gossypium_hirsutum-XP_016729888.1, Gossypium_hirsutum-XM_016874399.2
Gossypium_hirsutum-XP_016731902.1, Gossypium_hirsutum-XM_016876413.2
Gossypium_hirsutum-XP_040964016.1, Gossypium_hirsutum-XM_041108082.1
Gossypium_hirsutum-XP_040964017.1, Gossypium_hirsutum-XM_041108083.1
Gossypium_hirsutum-XP_040964018.1, Gossypium_hirsutum-XM_041108084.1
Gossypium_hirsutum-XP_040964019.1, Gossypium_hirsutum-XM_041108085.1
Gossypium_hirsutum-XP_040964020.1, Gossypium_hirsutum-XM_041108086.1
Gossypium_hirsutum-XP_016679389.1, Gossypium_hirsutum-XM_016823900.2
Gossypium_hirsutum-XP_016685388.1, Gossypium_hirsutum-XM_016829899.2
Gossypium_hirsutum-XP_016747699.2, Gossypium_hirsutum-XM_016892210.2
Gossypium_hirsutum-XP_016751680.1, Gossypium_hirsutum-XM_016896191.2
Gossypium_hirsutum-XP_016667947.2, Gossypium_hirsutum-XM_016812458.2
Gossypium_hirsutum-XP_016673986.1, Gossypium_hirsutum-XM_016818497.2
Gossypium_hirsutum-XP_016683355.2, Gossypium_hirsutum-XM_016827866.2
Gossypium_hirsutum-XP_040971522.1, Gossypium_hirsutum-XM_041115588.1
Gossypium_hirsutum-XP_016684599.1, Gossypium_hirsutum-XM_016829110.2
Gossypium_hirsutum-XP_016686836.1, Gossypium_hirsutum-XM_016831347.2
Gossypium_hirsutum-XP_016700946.1, Gossypium_hirsutum-XM_016845457.2
Gossypium_hirsutum-XP_016700947.2, Gossypium_hirsutum-XM_016845458.2
Gossypium_hirsutum-XP_040933837.1, Gossypium_hirsutum-XM_041077903.1
Gossypium_hirsutum-XP_040934514.1, Gossypium_hirsutum-XM_041078580.1
Gossypium_hirsutum-XP_040959224.1, Gossypium_hirsutum-XM_041103290.1
Gossypium_hirsutum-XP_040959241.1, Gossypium_hirsutum-XM_041103307.1
Gossypium_hirsutum-XP_016700945.1, Gossypium_hirsutum-XM_016845456.2
Gossypium_hirsutum-XP_016717918.1, Gossypium_hirsutum-XM_016862429.2
Gossypium_hirsutum-XP_016722072.2, Gossypium_hirsutum-XM_016866583.2
Gossypium_hirsutum-XP_016722073.2, Gossypium_hirsutum-XM_016866584.2
Gossypium_hirsutum-XP_016670613.1, Gossypium_hirsutum-XM_016815124.2
Gossypium_hirsutum-XP_016670614.1, Gossypium_hirsutum-XM_016815125.2
Gossypium_hirsutum-XP_016670615.1, Gossypium_hirsutum-XM_016815126.2
Gossypium_hirsutum-XP_016695741.1, Gossypium_hirsutum-XM_016840252.2
Gossypium_hirsutum-XP_016710133.1, Gossypium_hirsutum-XM_016854644.2
Gossypium_hirsutum-XP_016723219.1, Gossypium_hirsutum-XM_016867730.2
Gossypium_hirsutum-XP_016728623.1, Gossypium_hirsutum-XM_016873134.2
Gossypium_hirsutum-XP_016736691.1, Gossypium_hirsutum-XM_016881202.2
Gossypium_hirsutum-XP_016736788.2, Gossypium_hirsutum-XM_016881299.2
Gossypium_hirsutum-XP_016740456.1, Gossypium_hirsutum-XM_016884967.2
Gossypium_hirsutum-XP_040939300.1, Gossypium_hirsutum-XM_041083366.1
Gossypium_hirsutum-XP_016713901.2, Gossypium_hirsutum-XM_016858412.2
Gossypium_hirsutum-XP_016715226.1, Gossypium_hirsutum-XM_016859737.2
Gossypium_hirsutum-XP_040933124.1, Gossypium_hirsutum-XM_041077190.1
Gossypium_hirsutum-XP_040933125.1, Gossypium_hirsutum-XM_041077191.1
Gossypium_hirsutum-XP_040943870.1, Gossypium_hirsutum-XM_041087936.1
Gossypium_hirsutum-XP_040943871.1, Gossypium_hirsutum-XM_041087937.1
Gossypium_hirsutum-XP_040957232.1, Gossypium_hirsutum-XM_041101298.1
Gossypium_hirsutum-XP_040957233.1, Gossypium_hirsutum-XM_041101299.1
Gossypium_hirsutum-XP_040957234.1, Gossypium_hirsutum-XM_041101300.1
Gossypium_hirsutum-XP_016669504.1, Gossypium_hirsutum-XM_016814015.2
Gossypium_hirsutum-XP_016680362.1, Gossypium_hirsutum-XM_016824873.2
Gossypium_hirsutum-XP_040952096.1, Gossypium_hirsutum-XM_041096162.1
Gossypium_hirsutum-XP_016672616.2, Gossypium_hirsutum-XM_016817127.2
Gossypium_hirsutum-XP_016672763.2, Gossypium_hirsutum-XM_016817274.2
Gossypium_hirsutum-XP_016679003.1, Gossypium_hirsutum-XM_016823514.2
Gossypium_hirsutum-XP_016679004.1, Gossypium_hirsutum-XM_016823515.2
Gossypium_hirsutum-XP_016698546.2, Gossypium_hirsutum-XM_016843057.2
Gossypium_hirsutum-XP_016712363.1, Gossypium_hirsutum-XM_016856874.2
Gossypium_hirsutum-XP_016712364.1, Gossypium_hirsutum-XM_016856875.2
Gossypium_hirsutum-XP_040934916.1, Gossypium_hirsutum-XM_041078982.1
Gossypium_hirsutum-XP_016669274.2, Gossypium_hirsutum-XM_016813785.2
Gossypium_hirsutum-XP_016671608.1, Gossypium_hirsutum-XM_016816119.2
Gossypium_hirsutum-XP_016671609.1, Gossypium_hirsutum-XM_016816120.2
Gossypium_hirsutum-XP_040956617.1, Gossypium_hirsutum-XM_041100683.1
Gossypium_hirsutum-XP_040956618.1, Gossypium_hirsutum-XM_041100684.1
Gossypium_hirsutum-XP_016702182.1, Gossypium_hirsutum-XM_016846693.2
Gossypium_hirsutum-XP_016702188.1, Gossypium_hirsutum-XM_016846699.2
Gossypium_hirsutum-XP_016702193.1, Gossypium_hirsutum-XM_016846704.2
Gossypium_hirsutum-XP_016702199.1, Gossypium_hirsutum-XM_016846710.2
Gossypium_hirsutum-XP_016718549.1, Gossypium_hirsutum-XM_016863060.2
Gossypium_hirsutum-XP_016718550.1, Gossypium_hirsutum-XM_016863061.2
Gossypium_hirsutum-XP_016735761.2, Gossypium_hirsutum-XM_016880272.2
Gossypium_hirsutum-XP_016735763.2, Gossypium_hirsutum-XM_016880274.2
Gossypium_hirsutum-XP_016739889.1, Gossypium_hirsutum-XM_016884400.2
Gossypium_hirsutum-XP_016739896.1, Gossypium_hirsutum-XM_016884407.2
Gossypium_hirsutum-XP_016739903.1, Gossypium_hirsutum-XM_016884414.2
Gossypium_hirsutum-XP_016739910.1, Gossypium_hirsutum-XM_016884421.2
Gossypium_hirsutum-XP_040931662.1, Gossypium_hirsutum-XM_041075728.1
Gossypium_hirsutum-XP_016668579.1, Gossypium_hirsutum-XM_016813090.2
Gossypium_hirsutum-XP_016680072.2, Gossypium_hirsutum-XM_016824583.2
Gossypium_hirsutum-XP_016701730.1, Gossypium_hirsutum-XM_016846241.2
Gossypium_hirsutum-XP_016706738.1, Gossypium_hirsutum-XM_016851249.2
Gossypium_hirsutum-XP_016738408.2, Gossypium_hirsutum-XM_016882919.2
Gossypium_hirsutum-XP_016738556.1, Gossypium_hirsutum-XM_016883067.2
Gossypium_hirsutum-XP_040947368.1, Gossypium_hirsutum-XM_041091434.1
Gossypium_hirsutum-XP_040957762.1, Gossypium_hirsutum-XM_041101828.1
Gossypium_hirsutum-XP_016675883.1, Gossypium_hirsutum-XM_016820394.2
Gossypium_hirsutum-XP_016675884.1, Gossypium_hirsutum-XM_016820395.2
Gossypium_hirsutum-XP_016675885.1, Gossypium_hirsutum-XM_016820396.2
Gossypium_hirsutum-XP_040941123.1, Gossypium_hirsutum-XM_041085189.1
Gossypium_hirsutum-XP_040964875.1, Gossypium_hirsutum-XM_041108941.1
Gossypium_hirsutum-XP_040964876.1, Gossypium_hirsutum-XM_041108942.1
Gossypium_hirsutum-XP_040964877.1, Gossypium_hirsutum-XM_041108943.1
Gossypium_hirsutum-XP_016740711.1, Gossypium_hirsutum-XM_016885222.2
Gossypium_hirsutum-XP_016740712.1, Gossypium_hirsutum-XM_016885223.2
Gossypium_hirsutum-XP_040938157.1, Gossypium_hirsutum-XM_041082223.1
Gossypium_hirsutum-XP_040938160.1, Gossypium_hirsutum-XM_041082226.1
Gossypium_hirsutum-XP_040938163.1, Gossypium_hirsutum-XM_041082229.1
Gossypium_hirsutum-XP_040938168.1, Gossypium_hirsutum-XM_041082234.1
Gossypium_hirsutum-XP_040945624.1, Gossypium_hirsutum-XM_041089690.1
Gossypium_hirsutum-XP_040945625.1, Gossypium_hirsutum-XM_041089691.1
Gossypium_hirsutum-XP_016673855.2, Gossypium_hirsutum-XM_016818366.2
Gossypium_hirsutum-XP_016674263.1, Gossypium_hirsutum-XM_016818774.2
Gossypium_hirsutum-XP_016682310.1, Gossypium_hirsutum-XM_016826821.2
Gossypium_hirsutum-XP_016688428.2, Gossypium_hirsutum-XM_016832939.2
Gossypium_hirsutum-XP_016689721.1, Gossypium_hirsutum-XM_016834232.2
Gossypium_hirsutum-XP_016750240.1, Gossypium_hirsutum-XM_016894751.2
Gossypium_hirsutum-XP_016752108.1, Gossypium_hirsutum-XM_016896619.2
Gossypium_hirsutum-XP_016752109.1, Gossypium_hirsutum-XM_016896620.2
Gossypium_hirsutum-XP_016753204.1, Gossypium_hirsutum-XM_016897715.2
Gossypium_hirsutum-XP_040949707.1, Gossypium_hirsutum-XM_041093773.1
Gossypium_hirsutum-XP_040972244.1, Gossypium_hirsutum-XM_041116310.1
Gossypium_hirsutum-XP_016690206.2, Gossypium_hirsutum-XM_016834717.2
Gossypium_hirsutum-XP_016690208.2, Gossypium_hirsutum-XM_016834719.2
Gossypium_hirsutum-XP_016690412.1, Gossypium_hirsutum-XM_016834923.2
Gossypium_hirsutum-XP_040948880.1, Gossypium_hirsutum-XM_041092946.1
Gossypium_hirsutum-XP_016697664.1, Gossypium_hirsutum-XM_016842175.2
Gossypium_hirsutum-XP_040953123.1, Gossypium_hirsutum-XM_041097189.1
Gossypium_hirsutum-XP_016709650.2, Gossypium_hirsutum-XM_016854161.2
Gossypium_hirsutum-XP_016736497.1, Gossypium_hirsutum-XM_016881008.2
Gossypium_hirsutum-XP_016736498.1, Gossypium_hirsutum-XM_016881009.2
Gossypium_hirsutum-XP_040936564.1, Gossypium_hirsutum-XM_041080630.1
Gossypium_hirsutum-XP_040953136.1, Gossypium_hirsutum-XM_041097202.1
Gossypium_hirsutum-XP_040961477.1, Gossypium_hirsutum-XM_041105543.1
Gossypium_hirsutum-XP_040973285.1, Gossypium_hirsutum-XM_041117351.1
Gossypium_hirsutum-XP_040973286.1, Gossypium_hirsutum-XM_041117352.1
Gossypium_hirsutum-XP_040973287.1, Gossypium_hirsutum-XM_041117353.1
