protein, rna
Solanum_lycopersicum-XP_010316942.1, Solanum_lycopersicum-XM_010318640.2
Solanum_lycopersicum-XP_010316943.1, Solanum_lycopersicum-XM_010318641.3
Solanum_lycopersicum-XP_025884966.1, Solanum_lycopersicum-XM_026029181.1
Solanum_lycopersicum-XP_025884967.1, Solanum_lycopersicum-XM_026029182.1
Solanum_lycopersicum-XP_025884968.1, Solanum_lycopersicum-XM_026029183.1
Solanum_lycopersicum-XP_004230771.1, Solanum_lycopersicum-XM_004230723.4
Solanum_lycopersicum-XP_004231851.1, Solanum_lycopersicum-XM_004231803.4
Solanum_lycopersicum-NP_001317704.1, Solanum_lycopersicum-NM_001330775.1
Solanum_lycopersicum-XP_004230014.1, Solanum_lycopersicum-XM_004229966.4
Solanum_lycopersicum-XP_004235004.1, Solanum_lycopersicum-XM_004234956.4
Solanum_lycopersicum-XP_004244655.1, Solanum_lycopersicum-XM_004244607.4
Solanum_lycopersicum-XP_004230493.1, Solanum_lycopersicum-XM_004230445.3
Solanum_lycopersicum-XP_004230494.1, Solanum_lycopersicum-XM_004230446.3
Solanum_lycopersicum-XP_004232485.1, Solanum_lycopersicum-XM_004232437.4
Solanum_lycopersicum-XP_004232097.1, Solanum_lycopersicum-XM_004232049.4
Solanum_lycopersicum-XP_004234687.1, Solanum_lycopersicum-XM_004234639.4
Solanum_lycopersicum-XP_010316189.1, Solanum_lycopersicum-XM_010317887.3
Solanum_lycopersicum-XP_004240043.1, Solanum_lycopersicum-XM_004239995.3
Solanum_lycopersicum-XP_004242012.1, Solanum_lycopersicum-XM_004241964.3
Solanum_lycopersicum-XP_004244580.1, Solanum_lycopersicum-XM_004244532.4
Solanum_lycopersicum-XP_004236168.1, Solanum_lycopersicum-XM_004236120.4
Solanum_lycopersicum-XP_004238744.1, Solanum_lycopersicum-XM_004238696.3
Solanum_lycopersicum-XP_004241559.1, Solanum_lycopersicum-XM_004241511.4
Solanum_lycopersicum-NP_001334101.1, Solanum_lycopersicum-NM_001347172.1
Solanum_lycopersicum-XP_004228473.1, Solanum_lycopersicum-XM_004228425.4
Solanum_lycopersicum-XP_004251199.1, Solanum_lycopersicum-XM_004251151.4
Solanum_lycopersicum-XP_004251202.1, Solanum_lycopersicum-XM_004251154.4
Solanum_lycopersicum-XP_010322455.1, Solanum_lycopersicum-XM_010324153.3
Solanum_lycopersicum-XP_010323301.1, Solanum_lycopersicum-XM_010324999.3
Solanum_lycopersicum-XP_004246247.1, Solanum_lycopersicum-XM_004246199.4
Solanum_lycopersicum-NP_001296814.1, Solanum_lycopersicum-NM_001309885.1
Solanum_lycopersicum-XP_004240479.1, Solanum_lycopersicum-XM_004240431.4
Solanum_lycopersicum-XP_004247766.1, Solanum_lycopersicum-XM_004247718.4
Solanum_lycopersicum-XP_010326636.1, Solanum_lycopersicum-XM_010328334.3
Solanum_lycopersicum-XP_019071233.1, Solanum_lycopersicum-XM_019215688.2
Solanum_lycopersicum-XP_004233866.2, Solanum_lycopersicum-XM_004233818.4
Solanum_lycopersicum-XP_004243205.1, Solanum_lycopersicum-XM_004243157.4
Solanum_lycopersicum-XP_010316904.1, Solanum_lycopersicum-XM_010318602.3
Solanum_lycopersicum-XP_004229375.1, Solanum_lycopersicum-XM_004229327.4
Solanum_lycopersicum-XP_004239758.1, Solanum_lycopersicum-XM_004239710.4
Solanum_lycopersicum-XP_010321362.1, Solanum_lycopersicum-XM_010323060.2
Solanum_lycopersicum-XP_010321363.3, Solanum_lycopersicum-XM_010323061.3
Solanum_lycopersicum-XP_019069415.1, Solanum_lycopersicum-XM_019213870.2
Solanum_lycopersicum-XP_025887054.1, Solanum_lycopersicum-XM_026031269.1
Solanum_lycopersicum-XP_004229181.1, Solanum_lycopersicum-XM_004229133.4
Solanum_lycopersicum-XP_004239889.1, Solanum_lycopersicum-XM_004239841.4
Solanum_lycopersicum-XP_004236010.1, Solanum_lycopersicum-XM_004235962.4
Solanum_lycopersicum-XP_004241577.1, Solanum_lycopersicum-XM_004241529.4
Solanum_lycopersicum-XP_010320681.1, Solanum_lycopersicum-XM_010322379.3
Solanum_lycopersicum-XP_004244735.1, Solanum_lycopersicum-XM_004244687.4
Solanum_lycopersicum-XP_004241368.1, Solanum_lycopersicum-XM_004241320.4
Solanum_lycopersicum-XP_004241369.1, Solanum_lycopersicum-XM_004241321.3
Solanum_lycopersicum-XP_004252282.1, Solanum_lycopersicum-XM_004252234.4
Solanum_lycopersicum-XP_004246880.2, Solanum_lycopersicum-XM_004246832.3
Solanum_lycopersicum-XP_004251070.1, Solanum_lycopersicum-XM_004251022.4
Solanum_lycopersicum-XP_019071048.1, Solanum_lycopersicum-XM_019215503.2
Solanum_lycopersicum-NP_001307226.1, Solanum_lycopersicum-NM_001320297.1
Solanum_lycopersicum-XP_004241439.1, Solanum_lycopersicum-XM_004241391.4
Solanum_lycopersicum-XP_004229241.1, Solanum_lycopersicum-XM_004229193.4
Solanum_lycopersicum-XP_004237963.1, Solanum_lycopersicum-XM_004237915.4
Solanum_lycopersicum-XP_004237964.1, Solanum_lycopersicum-XM_004237916.4
Solanum_lycopersicum-XP_004240888.1, Solanum_lycopersicum-XM_004240840.4
Solanum_lycopersicum-XP_004246300.1, Solanum_lycopersicum-XM_004246252.4
Solanum_lycopersicum-XP_004249063.1, Solanum_lycopersicum-XM_004249015.3
Solanum_lycopersicum-XP_004231797.1, Solanum_lycopersicum-XM_004231749.4
Solanum_lycopersicum-XP_004241712.1, Solanum_lycopersicum-XM_004241664.4
Solanum_lycopersicum-XP_004252324.1, Solanum_lycopersicum-XM_004252276.4
Solanum_lycopersicum-XP_004240774.1, Solanum_lycopersicum-XM_004240726.4
Solanum_lycopersicum-XP_010322026.1, Solanum_lycopersicum-XM_010323724.2
Solanum_lycopersicum-XP_010322027.1, Solanum_lycopersicum-XM_010323725.2
Solanum_lycopersicum-XP_019070086.1, Solanum_lycopersicum-XM_019214541.2
Solanum_lycopersicum-XP_004235838.1, Solanum_lycopersicum-XM_004235790.3
Solanum_lycopersicum-XP_004231066.1, Solanum_lycopersicum-XM_004231018.4
Solanum_lycopersicum-XP_010315399.1, Solanum_lycopersicum-XM_010317097.3
Solanum_lycopersicum-XP_010315400.1, Solanum_lycopersicum-XM_010317098.3
Solanum_lycopersicum-XP_004234937.1, Solanum_lycopersicum-XM_004234889.4
Solanum_lycopersicum-XP_004240754.1, Solanum_lycopersicum-XM_004240706.3
Solanum_lycopersicum-XP_004245727.1, Solanum_lycopersicum-XM_004245679.4
Solanum_lycopersicum-XP_004230593.1, Solanum_lycopersicum-XM_004230545.4
Solanum_lycopersicum-XP_004230595.1, Solanum_lycopersicum-XM_004230547.4
Solanum_lycopersicum-XP_004237796.1, Solanum_lycopersicum-XM_004237748.4
Solanum_lycopersicum-XP_010320089.1, Solanum_lycopersicum-XM_010321787.3
Solanum_lycopersicum-XP_004239861.1, Solanum_lycopersicum-XM_004239813.3
Solanum_lycopersicum-XP_004247847.1, Solanum_lycopersicum-XM_004247799.4
Solanum_lycopersicum-XP_004252998.1, Solanum_lycopersicum-XM_004252950.4
Solanum_lycopersicum-XP_004242536.1, Solanum_lycopersicum-XM_004242488.4
Solanum_lycopersicum-XP_010323069.1, Solanum_lycopersicum-XM_010324767.3
Solanum_lycopersicum-XP_019070143.1, Solanum_lycopersicum-XM_019214598.2
Solanum_lycopersicum-XP_004230930.1, Solanum_lycopersicum-XM_004230882.4
Solanum_lycopersicum-XP_019067474.1, Solanum_lycopersicum-XM_019211929.2
Solanum_lycopersicum-XP_004228507.1, Solanum_lycopersicum-XM_004228459.4
Solanum_lycopersicum-XP_004250901.1, Solanum_lycopersicum-XM_004250853.4
Solanum_lycopersicum-XP_010313248.1, Solanum_lycopersicum-XM_010314946.3
Solanum_lycopersicum-XP_010313249.1, Solanum_lycopersicum-XM_010314947.3
Solanum_lycopersicum-XP_019066763.1, Solanum_lycopersicum-XM_019211218.2
Solanum_lycopersicum-XP_019066764.1, Solanum_lycopersicum-XM_019211219.1
Solanum_lycopersicum-XP_019066765.1, Solanum_lycopersicum-XM_019211220.2
Solanum_lycopersicum-XP_019069527.1, Solanum_lycopersicum-XM_019213982.2
Solanum_lycopersicum-XP_025883973.1, Solanum_lycopersicum-XM_026028188.1
Solanum_lycopersicum-XP_025883974.1, Solanum_lycopersicum-XM_026028189.1
Solanum_lycopersicum-XP_025883975.1, Solanum_lycopersicum-XM_026028190.1
Solanum_lycopersicum-XP_004244742.1, Solanum_lycopersicum-XM_004244694.4
Solanum_lycopersicum-XP_004250775.1, Solanum_lycopersicum-XM_004250727.4
Solanum_lycopersicum-XP_010313112.1, Solanum_lycopersicum-XM_010314810.3
Solanum_lycopersicum-XP_019066643.1, Solanum_lycopersicum-XM_019211098.2
Solanum_lycopersicum-XP_025883915.1, Solanum_lycopersicum-XM_026028130.1
Solanum_lycopersicum-XP_025888272.1, Solanum_lycopersicum-XM_026032487.1
Solanum_lycopersicum-XP_025888273.1, Solanum_lycopersicum-XM_026032488.1
Solanum_lycopersicum-XP_025888274.1, Solanum_lycopersicum-XM_026032489.1
Solanum_lycopersicum-NP_001294940.1, Solanum_lycopersicum-NM_001308011.1
Solanum_lycopersicum-XP_004228846.1, Solanum_lycopersicum-XM_004228798.4
Solanum_lycopersicum-XP_004230784.1, Solanum_lycopersicum-XM_004230736.4
Solanum_lycopersicum-XP_004238166.1, Solanum_lycopersicum-XM_004238118.4
Solanum_lycopersicum-XP_025884266.1, Solanum_lycopersicum-XM_026028481.1
Solanum_lycopersicum-XP_004250023.1, Solanum_lycopersicum-XM_004249975.4
Solanum_lycopersicum-XP_025883809.1, Solanum_lycopersicum-XM_026028024.1
Solanum_lycopersicum-XP_025883810.1, Solanum_lycopersicum-XM_026028025.1
Solanum_lycopersicum-XP_004243747.1, Solanum_lycopersicum-XM_004243699.4
Solanum_lycopersicum-XP_025888405.1, Solanum_lycopersicum-XM_026032620.1
Solanum_lycopersicum-XP_004228599.1, Solanum_lycopersicum-XM_004228551.3
Solanum_lycopersicum-XP_004249406.1, Solanum_lycopersicum-XM_004249358.4
Solanum_lycopersicum-XP_025883515.1, Solanum_lycopersicum-XM_026027730.1
Solanum_lycopersicum-XP_004240146.1, Solanum_lycopersicum-XM_004240098.3
Solanum_lycopersicum-XP_004243837.1, Solanum_lycopersicum-XM_004243789.4
Solanum_lycopersicum-XP_004244140.1, Solanum_lycopersicum-XM_004244092.4
Solanum_lycopersicum-XP_004251514.1, Solanum_lycopersicum-XM_004251466.4
Solanum_lycopersicum-XP_010327168.1, Solanum_lycopersicum-XM_010328866.3
Solanum_lycopersicum-NP_001307462.1, Solanum_lycopersicum-NM_001320533.1
Solanum_lycopersicum-XP_004236161.1, Solanum_lycopersicum-XM_004236113.4
Solanum_lycopersicum-XP_004237073.1, Solanum_lycopersicum-XM_004237025.4
Solanum_lycopersicum-XP_004235596.1, Solanum_lycopersicum-XM_004235548.4
Solanum_lycopersicum-XP_004245096.1, Solanum_lycopersicum-XM_004245048.4
Solanum_lycopersicum-XP_004251411.1, Solanum_lycopersicum-XM_004251363.1
Solanum_lycopersicum-XP_004253095.1, Solanum_lycopersicum-XM_004253047.4
Solanum_lycopersicum-XP_004244557.1, Solanum_lycopersicum-XM_004244509.4
Solanum_lycopersicum-XP_004245817.1, Solanum_lycopersicum-XM_004245769.3
Solanum_lycopersicum-XP_010324576.1, Solanum_lycopersicum-XM_010326274.3
Solanum_lycopersicum-XP_019070606.1, Solanum_lycopersicum-XM_019215061.2
Solanum_lycopersicum-XP_004235382.1, Solanum_lycopersicum-XM_004235334.4
Solanum_lycopersicum-XP_004241474.1, Solanum_lycopersicum-XM_004241426.4
Solanum_lycopersicum-NP_001296828.1, Solanum_lycopersicum-NM_001309899.1
Solanum_lycopersicum-XP_004252954.1, Solanum_lycopersicum-XM_004252906.4
Solanum_lycopersicum-XP_019067111.1, Solanum_lycopersicum-XM_019211566.2
Solanum_lycopersicum-XP_025886700.1, Solanum_lycopersicum-XM_026030915.1
Solanum_lycopersicum-XP_004250339.1, Solanum_lycopersicum-XM_004250291.3
Solanum_lycopersicum-XP_004236695.1, Solanum_lycopersicum-XM_004236647.4
Solanum_lycopersicum-XP_004250521.1, Solanum_lycopersicum-XM_004250473.4
Solanum_lycopersicum-XP_019069369.1, Solanum_lycopersicum-XM_019213824.1
Solanum_lycopersicum-NP_001234490.1, Solanum_lycopersicum-NM_001247561.2
Solanum_lycopersicum-NP_001303237.1, Solanum_lycopersicum-NM_001316308.1
Solanum_lycopersicum-XP_019071379.1, Solanum_lycopersicum-XM_019215834.2
Solanum_lycopersicum-XP_025888908.1, Solanum_lycopersicum-XM_026033123.1
Solanum_lycopersicum-XP_010322863.1, Solanum_lycopersicum-XM_010324561.3
Solanum_lycopersicum-XP_010324467.1, Solanum_lycopersicum-XM_010326165.3
Solanum_lycopersicum-XP_010325558.1, Solanum_lycopersicum-XM_010327256.2
Solanum_lycopersicum-NP_001266022.1, Solanum_lycopersicum-NM_001279093.1
Solanum_lycopersicum-XP_004241349.1, Solanum_lycopersicum-XM_004241301.4
Solanum_lycopersicum-XP_004251224.1, Solanum_lycopersicum-XM_004251176.4
Solanum_lycopersicum-XP_010313488.1, Solanum_lycopersicum-XM_010315186.3
Solanum_lycopersicum-XP_010322449.1, Solanum_lycopersicum-XM_010324147.3
Solanum_lycopersicum-XP_004242644.1, Solanum_lycopersicum-XM_004242596.4
Solanum_lycopersicum-XP_010323226.1, Solanum_lycopersicum-XM_010324924.3
Solanum_lycopersicum-XP_004244216.1, Solanum_lycopersicum-XM_004244168.4
Solanum_lycopersicum-XP_004237229.1, Solanum_lycopersicum-XM_004237181.4
Solanum_lycopersicum-XP_010319488.1, Solanum_lycopersicum-XM_010321186.3
Solanum_lycopersicum-XP_010319489.1, Solanum_lycopersicum-XM_010321187.3
Solanum_lycopersicum-XP_019068768.1, Solanum_lycopersicum-XM_019213223.2
Solanum_lycopersicum-XP_025886314.1, Solanum_lycopersicum-XM_026030529.1
Solanum_lycopersicum-XP_004234132.1, Solanum_lycopersicum-XM_004234084.4
Solanum_lycopersicum-XP_004244189.1, Solanum_lycopersicum-XM_004244141.4
Solanum_lycopersicum-XP_004230785.1, Solanum_lycopersicum-XM_004230737.4
Solanum_lycopersicum-XP_004232038.1, Solanum_lycopersicum-XM_004231990.4
Solanum_lycopersicum-XP_010317165.1, Solanum_lycopersicum-XM_010318863.3
Solanum_lycopersicum-XP_004231788.1, Solanum_lycopersicum-XM_004231740.2
Solanum_lycopersicum-XP_004234002.1, Solanum_lycopersicum-XM_004233954.4
Solanum_lycopersicum-XP_004246578.1, Solanum_lycopersicum-XM_004246530.4
Solanum_lycopersicum-XP_004249465.1, Solanum_lycopersicum-XM_004249417.4
Solanum_lycopersicum-XP_010312578.1, Solanum_lycopersicum-XM_010314276.3
Solanum_lycopersicum-XP_025883909.1, Solanum_lycopersicum-XM_026028124.1
Solanum_lycopersicum-XP_004239762.1, Solanum_lycopersicum-XM_004239714.3
Solanum_lycopersicum-XP_004240344.1, Solanum_lycopersicum-XM_004240296.4
Solanum_lycopersicum-XP_004251295.1, Solanum_lycopersicum-XM_004251247.4
Solanum_lycopersicum-XP_004230123.1, Solanum_lycopersicum-XM_004230075.4
Solanum_lycopersicum-XP_004242335.1, Solanum_lycopersicum-XM_004242287.4
Solanum_lycopersicum-XP_004247175.1, Solanum_lycopersicum-XM_004247127.4
Solanum_lycopersicum-XP_010323045.1, Solanum_lycopersicum-XM_010324743.3
Solanum_lycopersicum-XP_010326381.1, Solanum_lycopersicum-XM_010328079.3
Solanum_lycopersicum-XP_004240208.2, Solanum_lycopersicum-XM_004240160.2
Solanum_lycopersicum-XP_004250870.1, Solanum_lycopersicum-XM_004250822.4
Solanum_lycopersicum-XP_025885041.1, Solanum_lycopersicum-XM_026029256.1
Solanum_lycopersicum-XP_004238361.1, Solanum_lycopersicum-XM_004238313.4
Solanum_lycopersicum-XP_004251187.1, Solanum_lycopersicum-XM_004251139.4
Solanum_lycopersicum-XP_004246693.1, Solanum_lycopersicum-XM_004246645.4
Solanum_lycopersicum-XP_004249503.1, Solanum_lycopersicum-XM_004249455.4
Solanum_lycopersicum-XP_004249676.1, Solanum_lycopersicum-XM_004249628.4
Solanum_lycopersicum-XP_004228873.1, Solanum_lycopersicum-XM_004228825.1
Solanum_lycopersicum-XP_004241363.1, Solanum_lycopersicum-XM_004241315.4
Solanum_lycopersicum-XP_004249389.1, Solanum_lycopersicum-XM_004249341.4
Solanum_lycopersicum-XP_010315839.1, Solanum_lycopersicum-XM_010317537.3
Solanum_lycopersicum-NP_001333930.1, Solanum_lycopersicum-NM_001347001.1
Solanum_lycopersicum-XP_004232882.1, Solanum_lycopersicum-XM_004232834.4
Solanum_lycopersicum-XP_004232883.1, Solanum_lycopersicum-XM_004232835.3
Solanum_lycopersicum-XP_004234117.1, Solanum_lycopersicum-XM_004234069.3
Solanum_lycopersicum-XP_004243359.1, Solanum_lycopersicum-XM_004243311.4
Solanum_lycopersicum-XP_004235768.1, Solanum_lycopersicum-XM_004235720.4
Solanum_lycopersicum-XP_004241646.1, Solanum_lycopersicum-XM_004241598.4
Solanum_lycopersicum-XP_004250172.1, Solanum_lycopersicum-XM_004250124.3
Solanum_lycopersicum-XP_004230732.1, Solanum_lycopersicum-XM_004230684.4
Solanum_lycopersicum-XP_004244752.1, Solanum_lycopersicum-XM_004244704.4
Solanum_lycopersicum-XP_004253024.1, Solanum_lycopersicum-XM_004252976.4
Solanum_lycopersicum-XP_004243734.1, Solanum_lycopersicum-XM_004243686.4
Solanum_lycopersicum-XP_010324026.1, Solanum_lycopersicum-XM_010325724.3
Solanum_lycopersicum-XP_010324027.1, Solanum_lycopersicum-XM_010325725.3
Solanum_lycopersicum-XP_010324028.1, Solanum_lycopersicum-XM_010325726.3
Solanum_lycopersicum-XP_010324029.1, Solanum_lycopersicum-XM_010325727.3
Solanum_lycopersicum-NP_001333757.1, Solanum_lycopersicum-NM_001346828.1
Solanum_lycopersicum-NP_001333758.1, Solanum_lycopersicum-NM_001346829.1
Solanum_lycopersicum-XP_004230042.1, Solanum_lycopersicum-XM_004229994.4
Solanum_lycopersicum-XP_004235494.1, Solanum_lycopersicum-XM_004235446.4
Solanum_lycopersicum-XP_004239088.1, Solanum_lycopersicum-XM_004239040.4
Solanum_lycopersicum-XP_004244665.1, Solanum_lycopersicum-XM_004244617.4
Solanum_lycopersicum-XP_010324469.1, Solanum_lycopersicum-XM_010326167.3
Solanum_lycopersicum-XP_010325573.1, Solanum_lycopersicum-XM_010327271.3
Solanum_lycopersicum-XP_019070940.1, Solanum_lycopersicum-XM_019215395.2
Solanum_lycopersicum-XP_019070941.1, Solanum_lycopersicum-XM_019215396.2
Solanum_lycopersicum-XP_025888299.1, Solanum_lycopersicum-XM_026032514.1
Solanum_lycopersicum-XP_004242912.1, Solanum_lycopersicum-XM_004242864.4
Solanum_lycopersicum-XP_004229530.1, Solanum_lycopersicum-XM_004229482.4
Solanum_lycopersicum-XP_004246045.1, Solanum_lycopersicum-XM_004245997.4
Solanum_lycopersicum-XP_004238002.1, Solanum_lycopersicum-XM_004237954.4
Solanum_lycopersicum-XP_019069189.1, Solanum_lycopersicum-XM_019213644.2
Solanum_lycopersicum-XP_019069190.1, Solanum_lycopersicum-XM_019213645.2
Solanum_lycopersicum-XP_004232597.1, Solanum_lycopersicum-XM_004232549.4
Solanum_lycopersicum-XP_010316499.1, Solanum_lycopersicum-XM_010318197.3
Solanum_lycopersicum-NP_001315539.1, Solanum_lycopersicum-NM_001328610.1
Solanum_lycopersicum-NP_001315541.1, Solanum_lycopersicum-NM_001328612.1
Solanum_lycopersicum-XP_019067706.1, Solanum_lycopersicum-XM_019212161.2
Solanum_lycopersicum-XP_019067707.1, Solanum_lycopersicum-XM_019212162.2
Solanum_lycopersicum-XP_025883805.1, Solanum_lycopersicum-XM_026028020.1
Solanum_lycopersicum-XP_004234970.1, Solanum_lycopersicum-XM_004234922.4
Solanum_lycopersicum-XP_004240959.1, Solanum_lycopersicum-XM_004240911.4
Solanum_lycopersicum-XP_010322218.1, Solanum_lycopersicum-XM_010323916.2
Solanum_lycopersicum-XP_019068466.1, Solanum_lycopersicum-XM_019212921.2
Solanum_lycopersicum-XP_004237581.1, Solanum_lycopersicum-XM_004237533.4
Solanum_lycopersicum-XP_025885363.1, Solanum_lycopersicum-XM_026029578.1
Solanum_lycopersicum-XP_004235974.1, Solanum_lycopersicum-XM_004235926.4
Solanum_lycopersicum-XP_010314220.1, Solanum_lycopersicum-XM_010315918.3
Solanum_lycopersicum-XP_010318842.1, Solanum_lycopersicum-XM_010320540.3
Solanum_lycopersicum-XP_010318843.1, Solanum_lycopersicum-XM_010320541.3
Solanum_lycopersicum-XP_019067101.1, Solanum_lycopersicum-XM_019211556.2
Solanum_lycopersicum-XP_019067102.1, Solanum_lycopersicum-XM_019211557.2
Solanum_lycopersicum-XP_019067103.1, Solanum_lycopersicum-XM_019211558.2
Solanum_lycopersicum-XP_025885894.1, Solanum_lycopersicum-XM_026030109.1
Solanum_lycopersicum-XP_004228702.1, Solanum_lycopersicum-XM_004228654.3
Solanum_lycopersicum-XP_004245078.1, Solanum_lycopersicum-XM_004245030.4
Solanum_lycopersicum-NP_001234851.1, Solanum_lycopersicum-NM_001247922.2
Solanum_lycopersicum-NP_001335410.1, Solanum_lycopersicum-NM_001348481.1
Solanum_lycopersicum-NP_001335411.1, Solanum_lycopersicum-NM_001348482.1
Solanum_lycopersicum-XP_019071239.1, Solanum_lycopersicum-XM_019215694.2
Solanum_lycopersicum-NP_001234461.1, Solanum_lycopersicum-NM_001247532.1
Solanum_lycopersicum-XP_010319139.1, Solanum_lycopersicum-XM_010320837.3
Solanum_lycopersicum-XP_010319141.1, Solanum_lycopersicum-XM_010320839.2
Solanum_lycopersicum-XP_004235619.1, Solanum_lycopersicum-XM_004235571.3
Solanum_lycopersicum-XP_004252368.1, Solanum_lycopersicum-XM_004252320.4
Solanum_lycopersicum-XP_010322852.1, Solanum_lycopersicum-XM_010324550.3
Solanum_lycopersicum-XP_004233260.1, Solanum_lycopersicum-XM_004233212.4
Solanum_lycopersicum-XP_004237341.1, Solanum_lycopersicum-XM_004237293.4
Solanum_lycopersicum-XP_004243203.1, Solanum_lycopersicum-XM_004243155.4
Solanum_lycopersicum-XP_004248212.1, Solanum_lycopersicum-XM_004248164.4
Solanum_lycopersicum-XP_010319672.1, Solanum_lycopersicum-XM_010321370.3
Solanum_lycopersicum-XP_010323627.1, Solanum_lycopersicum-XM_010325325.3
Solanum_lycopersicum-XP_010323628.1, Solanum_lycopersicum-XM_010325326.3
Solanum_lycopersicum-XP_025886457.1, Solanum_lycopersicum-XM_026030672.1
Solanum_lycopersicum-XP_004231938.1, Solanum_lycopersicum-XM_004231890.3
Solanum_lycopersicum-XP_004234712.1, Solanum_lycopersicum-XM_004234664.4
Solanum_lycopersicum-XP_004238072.1, Solanum_lycopersicum-XM_004238024.4
Solanum_lycopersicum-XP_004242954.1, Solanum_lycopersicum-XM_004242906.2
Solanum_lycopersicum-XP_010316030.1, Solanum_lycopersicum-XM_010317728.3
Solanum_lycopersicum-XP_010320694.3, Solanum_lycopersicum-XM_010322392.3
Solanum_lycopersicum-XP_004232285.1, Solanum_lycopersicum-XM_004232237.4
Solanum_lycopersicum-XP_004238681.1, Solanum_lycopersicum-XM_004238633.4
Solanum_lycopersicum-XP_010316279.1, Solanum_lycopersicum-XM_010317977.3
Solanum_lycopersicum-XP_010320595.1, Solanum_lycopersicum-XM_010322293.3
Solanum_lycopersicum-XP_004250084.1, Solanum_lycopersicum-XM_004250036.4
Solanum_lycopersicum-XP_010314779.1, Solanum_lycopersicum-XM_010316477.3
Solanum_lycopersicum-XP_010314780.1, Solanum_lycopersicum-XM_010316478.3
Solanum_lycopersicum-XP_010314781.1, Solanum_lycopersicum-XM_010316479.3
Solanum_lycopersicum-XP_004230886.1, Solanum_lycopersicum-XM_004230838.4
Solanum_lycopersicum-XP_004238250.1, Solanum_lycopersicum-XM_004238202.4
Solanum_lycopersicum-XP_004229647.2, Solanum_lycopersicum-XM_004229599.4
Solanum_lycopersicum-XP_004236613.1, Solanum_lycopersicum-XM_004236565.4
Solanum_lycopersicum-XP_004236614.1, Solanum_lycopersicum-XM_004236566.4
Solanum_lycopersicum-XP_004242573.1, Solanum_lycopersicum-XM_004242525.4
Solanum_lycopersicum-XP_004251760.1, Solanum_lycopersicum-XM_004251712.3
Solanum_lycopersicum-XP_010313831.1, Solanum_lycopersicum-XM_010315529.2
Solanum_lycopersicum-XP_010313832.1, Solanum_lycopersicum-XM_010315530.2
Solanum_lycopersicum-XP_010323178.1, Solanum_lycopersicum-XM_010324876.3
Solanum_lycopersicum-XP_004245875.1, Solanum_lycopersicum-XM_004245827.3
Solanum_lycopersicum-XP_004248541.1, Solanum_lycopersicum-XM_004248493.4
Solanum_lycopersicum-XP_010322877.1, Solanum_lycopersicum-XM_010324575.3
Solanum_lycopersicum-XP_019071643.1, Solanum_lycopersicum-XM_019216098.2
Solanum_lycopersicum-NP_001234292.1, Solanum_lycopersicum-NM_001247363.2
Solanum_lycopersicum-XP_004244057.1, Solanum_lycopersicum-XM_004244009.4
Solanum_lycopersicum-XP_004248000.1, Solanum_lycopersicum-XM_004247952.4
Solanum_lycopersicum-XP_004251921.1, Solanum_lycopersicum-XM_004251873.4
Solanum_lycopersicum-XP_004249133.1, Solanum_lycopersicum-XM_004249085.4
Solanum_lycopersicum-XP_004250900.1, Solanum_lycopersicum-XM_004250852.4
Solanum_lycopersicum-XP_010313246.1, Solanum_lycopersicum-XM_010314944.3
Solanum_lycopersicum-XP_010327750.1, Solanum_lycopersicum-XM_010329448.3
Solanum_lycopersicum-XP_004229490.1, Solanum_lycopersicum-XM_004229442.4
Solanum_lycopersicum-XP_004247427.1, Solanum_lycopersicum-XM_004247379.4
Solanum_lycopersicum-XP_025888545.1, Solanum_lycopersicum-XM_026032760.1
Solanum_lycopersicum-XP_004244552.1, Solanum_lycopersicum-XM_004244504.4
Solanum_lycopersicum-XP_004245836.1, Solanum_lycopersicum-XM_004245788.4
Solanum_lycopersicum-XP_004245837.1, Solanum_lycopersicum-XM_004245789.4
Solanum_lycopersicum-XP_004248984.1, Solanum_lycopersicum-XM_004248936.4
Solanum_lycopersicum-XP_004236967.1, Solanum_lycopersicum-XM_004236919.4
Solanum_lycopersicum-XP_010319395.1, Solanum_lycopersicum-XM_010321093.3
Solanum_lycopersicum-XP_019068797.1, Solanum_lycopersicum-XM_019213252.2
Solanum_lycopersicum-XP_004235082.1, Solanum_lycopersicum-XM_004235034.4
Solanum_lycopersicum-XP_004240440.1, Solanum_lycopersicum-XM_004240392.4
Solanum_lycopersicum-NP_001266267.1, Solanum_lycopersicum-NM_001279338.2
Solanum_lycopersicum-XP_004235310.1, Solanum_lycopersicum-XM_004235262.4
Solanum_lycopersicum-XP_004242142.1, Solanum_lycopersicum-XM_004242094.4
Solanum_lycopersicum-NP_001233913.1, Solanum_lycopersicum-NM_001246984.3
Solanum_lycopersicum-NP_001234130.2, Solanum_lycopersicum-NM_001247201.3
Solanum_lycopersicum-NP_001234322.1, Solanum_lycopersicum-NM_001247393.2
Solanum_lycopersicum-XP_004241599.1, Solanum_lycopersicum-XM_004241551.4
Solanum_lycopersicum-NP_001317655.1, Solanum_lycopersicum-NM_001330726.1
Solanum_lycopersicum-XP_004246328.1, Solanum_lycopersicum-XM_004246280.4
Solanum_lycopersicum-XP_010325793.1, Solanum_lycopersicum-XM_010327491.2
Solanum_lycopersicum-NP_001234377.2, Solanum_lycopersicum-NM_001247448.2
Solanum_lycopersicum-XP_004232493.1, Solanum_lycopersicum-XM_004232445.4
